fortune_rank_2025,company_name,ticker,cik,cik_padded,target_report_year,download_status,failure_reason,form_type,filing_date,report_date,accession_number,primary_document,sec_filing_url,sec_document_url,local_html_path,local_text_path,total_words,ai_keyword_count,ai_keyword_per_10k_words,sample_role,has_10k_text,audit_category,analysis_treatment,sec_sic_code,sec_sic_description,naics_code,naics_description,naics_sector_code,naics_sector_name,naics_source,industry_enrichment_status,industry_enrichment_reason,final_dataset_role,has_10k_text_final,has_ai_window_k5,is_primary_text_sample,is_k5_topic_sample,ai_window_count,topic_0_count,topic_0_share,topic_1_count,topic_1_share,topic_2_count,topic_2_share,topic_3_count,topic_3_share,topic_4_count,topic_4_share,AI_Privacy_Data_Law_Topic_Count,AI_Privacy_Data_Law_Topic_Share,AI_Business_Product_Topic_Count,AI_Business_Product_Topic_Share,AI_Cybersecurity_Risk_Topic_Count,AI_Cybersecurity_Risk_Topic_Share,AI_Infrastructure_Topic_Count,AI_Infrastructure_Topic_Share,AI_AIUse_LegalRisk_Topic_Count,AI_AIUse_LegalRisk_Topic_Share,AI_NegativeSensitive_Topic_Count,AI_NegativeSensitive_Topic_Share,AI_Negative_Orientation,k,k5_topic_0_label,k5_topic_1_label,k5_topic_2_label,k5_topic_3_label,k5_topic_4_label,AI_Dominant_Topic_ID,AI_Dominant_Topic_Label,event_id,norm_cik,norm_ticker,norm_date,fiscal_year,key_cik_date,key_ticker_date,event_id_estimate,ticker_estimate,company,filing_date_estimate,event_trading_date,market_benchmark,market_data_status,failure_reason_estimate,CAR_m1_p1,CAR_0_p1,CAR_0_p3,CAR_0_p5,AbnormalVolume_0_p1,AbnormalVolume_0_p3,AbnormalVolume_0_p5,CAR_m10_m6,CAR_m5_m2,AbnormalVolume_m5_m2,norm_cik_estimate,norm_ticker_estimate,norm_date_estimate,key_cik_date_estimate,AI_Related_Disclosure_Intensity,AI_RiskRelated_Topic_Share,AI_Risk_Orientation_Proxy,filing_year,log_total_words,AI_Mention_Count,Topic_Entropy
33,Freddie Mac,FMCC,1026214,1026214,2024,success,,10-K,2025-02-13,2024-12-31,0001026214-25-000040,fmcc-20241231.htm,https://www.sec.gov/Archives/edgar/data/1026214/000102621425000040/,https://www.sec.gov/Archives/edgar/data/1026214/000102621425000040/fmcc-20241231.htm,data/raw/sec_10k_html/top100/chunk_02/FMCC/2024_FMCC_10k.html,data/processed/sec_10k_text/top100/chunk_02/FMCC/2024_FMCC_10k.txt,148862,22,1.477879,primary_text_sample,True,,,6111,Federal & Federally-Sponsored Credit Agencies,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,18,3,0.166667,2,0.111111,2,0.111111,0,0.0,11,0.611111,3,0.166667,2,0.111111,2,0.111111,0,0.0,11,0.611111,16,0.888889,0.888889,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4.0,ai_use_legal_regulatory_risk,FMCC_2024_1026214,0001026214,FMCC,2025-02-13,2024,0001026214_2025-02-13,FMCC_2025-02-13,FMCC_2024_0001026214,FMCC,Freddie Mac,2025-02-13,2025-02-13,US500,success,,0.0087744851111705,-0.0017365918901059,0.0264440510425201,-0.0307059101051287,0.8761713408701349,0.9962386475744208,1.079649396229445,-0.0120707526684638,0.1325834891759575,0.861834530336593,,FMCC,2025-02-13,,1.477879,0.888889,0.888889,2025,11.910774981266345,22,1.0878566127667852
33,Freddie Mac,FMCC,1026214,1026214,2025,success,,10-K,2026-02-12,2025-12-31,0001026214-26-000021,fmcc-20251231.htm,https://www.sec.gov/Archives/edgar/data/1026214/000102621426000021/,https://www.sec.gov/Archives/edgar/data/1026214/000102621426000021/fmcc-20251231.htm,data/raw/sec_10k_html/top100/chunk_02/FMCC/2025_FMCC_10k.html,data/processed/sec_10k_text/top100/chunk_02/FMCC/2025_FMCC_10k.txt,142249,3,0.210898,primary_text_sample,True,,,6111,Federal & Federally-Sponsored Credit Agencies,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,19,2,0.105263,3,0.157895,2,0.105263,1,0.052632,11,0.578947,2,0.105263,3,0.157895,2,0.105263,1,0.052632,11,0.578947,15,0.789473,0.736842,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4.0,ai_use_legal_regulatory_risk,FMCC_2025_1026214,0001026214,FMCC,2026-02-12,2025,0001026214_2026-02-12,FMCC_2026-02-12,FMCC_2025_0001026214,FMCC,Freddie Mac,2026-02-12,2026-02-12,US500,success,,-0.023946282912703,-0.0381389236532284,0.0066072846619563,-0.0074705742687752,0.544933741673747,0.4263213307100899,-0.1656923084414114,0.0909140885129373,-0.0753782433241522,-0.611149754002717,,FMCC,2026-02-12,,0.210898,0.789473,0.736842,2026,11.865334322086891,3,1.2367938140095704
34,Humana,HUM,49071,49071,2023,success,,10-K,2024-02-15,2023-12-31,0000049071-24-000012,hum-20231231.htm,https://www.sec.gov/Archives/edgar/data/49071/000004907124000012/,https://www.sec.gov/Archives/edgar/data/49071/000004907124000012/hum-20231231.htm,data/raw/sec_10k_html/top100/chunk_02/HUM/2023_HUM_10k.html,data/processed/sec_10k_text/top100/chunk_02/HUM/2023_HUM_10k.txt,66559,0,0.0,primary_text_sample,True,,,6324,Hospital & Medical Service Plans,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,True,False,True,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,,no_ai_mention_window,HUM_2023_49071,0000049071,HUM,2024-02-15,2023,0000049071_2024-02-15,HUM_2024-02-15,HUM_2023_0000049071,HUM,Humana,2024-02-15,2024-02-15,US500,success,,0.0050266000210129,0.0133087545011358,0.0173988932320219,-0.0005710525296231,0.0735768146527657,-0.0234901329319719,0.1266107226898002,-0.0317992149094929,-0.0069928595294589,0.2992487361681507,,HUM,2024-02-15,,0.0,0.0,0.0,2024,11.105844051343766,0,0.0
34,Humana,HUM,49071,49071,2024,success,,10-K,2025-02-20,2024-12-31,0000049071-25-000007,hum-20241231.htm,https://www.sec.gov/Archives/edgar/data/49071/000004907125000007/,https://www.sec.gov/Archives/edgar/data/49071/000004907125000007/hum-20241231.htm,data/raw/sec_10k_html/top100/chunk_02/HUM/2024_HUM_10k.html,data/processed/sec_10k_text/top100/chunk_02/HUM/2024_HUM_10k.txt,63163,4,0.633282,primary_text_sample,True,,,6324,Hospital & Medical Service Plans,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,3,0,0.0,0,0.0,1,0.333333,0,0.0,2,0.666667,0,0.0,0,0.0,1,0.333333,0,0.0,2,0.666667,3,1.0,1.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4.0,ai_use_legal_regulatory_risk,HUM_2024_49071,0000049071,HUM,2025-02-20,2024,0000049071_2025-02-20,HUM_2025-02-20,HUM_2024_0000049071,HUM,Humana,2025-02-20,2025-02-20,US500,success,,0.0100357348404663,-0.0223030605693078,-0.0006813062980252,0.01934489670497,0.2923983787149564,0.3043984977345312,0.2009625366612543,-0.1316510314740624,0.0019830517481623,0.5574807274247511,,HUM,2025-02-20,,0.633282,1.0,1.0,2025,11.053473965658284,4,0.6365139372455026
34,Humana,HUM,49071,49071,2025,success,,10-K,2026-02-19,2025-12-31,0000049071-26-000009,hum-20251231.htm,https://www.sec.gov/Archives/edgar/data/49071/000004907126000009/,https://www.sec.gov/Archives/edgar/data/49071/000004907126000009/hum-20251231.htm,data/raw/sec_10k_html/top100/chunk_02/HUM/2025_HUM_10k.html,data/processed/sec_10k_text/top100/chunk_02/HUM/2025_HUM_10k.txt,62683,4,0.638132,primary_text_sample,True,,,6324,Hospital & Medical Service Plans,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,6,2,0.333333,0,0.0,1,0.166667,0,0.0,3,0.5,2,0.333333,0,0.0,1,0.166667,0,0.0,3,0.5,6,1.0,1.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4.0,ai_use_legal_regulatory_risk,HUM_2025_49071,0000049071,HUM,2026-02-19,2025,0000049071_2026-02-19,HUM_2026-02-19,HUM_2025_0000049071,HUM,Humana,2026-02-19,2026-02-19,US500,success,,0.0215963087580181,0.0125337705237278,-0.0698309302298467,-0.0036334463784305,0.0826641690415109,0.0725529423592874,0.2053519406886673,-0.0644318044729548,0.0258418713792396,1.7822577673336708,,HUM,2026-02-19,,0.638132,1.0,1.0,2026,11.045845557481588,4,1.0114044957559118
35,AT&T,T,732717,732717,2023,success,,10-K,2024-02-23,2023-12-31,0000732717-24-000009,t-20231231.htm,https://www.sec.gov/Archives/edgar/data/732717/000073271724000009/,https://www.sec.gov/Archives/edgar/data/732717/000073271724000009/t-20231231.htm,data/raw/sec_10k_html/top100/chunk_02/T/2023_T_10k.html,data/processed/sec_10k_text/top100/chunk_02/T/2023_T_10k.txt,56905,5,0.878657,primary_text_sample,True,,,4813,Telephone Communications (No Radiotelephone),,,51,Information,sic_exact_sector_override,success,,master_frame,True,True,True,True,5,0,0.0,2,0.4,1,0.2,0,0.0,2,0.4,0,0.0,2,0.4,1,0.2,0,0.0,2,0.4,3,0.6,0.6,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1.0,business_product_service_revenue,T_2023_732717,0000732717,T,2024-02-23,2023,0000732717_2024-02-23,T_2024-02-23,T_2023_0000732717,T,AT&T,2024-02-23,2024-02-23,US500,success,,-0.0298931816275399,0.0035906691020818,0.0264033649436447,0.0228016153123713,-0.5254235126153244,-0.462721717275976,-0.312379045379961,-0.0216059640211918,0.0098267619779442,-0.8044695238822109,,T,2024-02-23,,0.878657,0.6,0.6,2024,10.94913848971599,5,1.0549201679861442
35,AT&T,T,732717,732717,2024,success,,10-K,2025-02-12,2024-12-31,0000732717-25-000013,t-20241231.htm,https://www.sec.gov/Archives/edgar/data/732717/000073271725000013/,https://www.sec.gov/Archives/edgar/data/732717/000073271725000013/t-20241231.htm,data/raw/sec_10k_html/top100/chunk_02/T/2024_T_10k.html,data/processed/sec_10k_text/top100/chunk_02/T/2024_T_10k.txt,53722,7,1.303004,primary_text_sample,True,,,4813,Telephone Communications (No Radiotelephone),,,51,Information,sic_exact_sector_override,success,,master_frame,True,True,True,True,7,0,0.0,2,0.285714,1,0.142857,2,0.285714,2,0.285714,0,0.0,2,0.285714,1,0.142857,2,0.285714,2,0.285714,3,0.428571,0.142857,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1.0,business_product_service_revenue,T_2024_732717,0000732717,T,2025-02-12,2024,0000732717_2025-02-12,T_2025-02-12,T_2024_0000732717,T,AT&T,2025-02-12,2025-02-12,US500,success,,0.0266718475978666,0.0166680891639561,0.0307323528187823,0.0302469211670289,0.3871949484249408,0.5321365313909535,0.3281006862295886,-0.015040621991722,0.0189259278142131,-0.4533179308209283,,T,2025-02-12,,1.303004,0.428571,0.142857,2025,10.891577880026057,7,1.351783642505152
35,AT&T,T,732717,732717,2025,success,,10-K,2026-02-09,2025-12-31,0000732717-26-000120,t-20251231.htm,https://www.sec.gov/Archives/edgar/data/732717/000073271726000120/,https://www.sec.gov/Archives/edgar/data/732717/000073271726000120/t-20251231.htm,data/raw/sec_10k_html/top100/chunk_02/T/2025_T_10k.html,data/processed/sec_10k_text/top100/chunk_02/T/2025_T_10k.txt,52516,5,0.952091,primary_text_sample,True,,,4813,Telephone Communications (No Radiotelephone),,,51,Information,sic_exact_sector_override,success,,master_frame,True,True,True,True,14,1,0.071429,4,0.285714,1,0.071429,4,0.285714,4,0.285714,1,0.071429,4,0.285714,1,0.071429,4,0.285714,4,0.285714,6,0.428572,0.142857,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1.0,business_product_service_revenue,T_2025_732717,0000732717,T,2026-02-09,2025,0000732717_2026-02-09,T_2026-02-09,T_2025_0000732717,T,AT&T,2026-02-09,2026-02-09,US500,success,,8.397628657206245e-05,0.0099244914135889,0.0618424235273369,0.0572979684924493,-0.2158495541368152,0.6777881894342083,0.4231553465134884,0.1044672259692012,0.0441953783618066,1.0699743239535753,,T,2026-02-09,,0.952091,0.428572,0.142857,2026,10.868873164054001,5,1.4508062083332336
36,Goldman Sachs Group,GS,886982,886982,2023,success,,10-K,2024-02-23,2023-12-31,0000886982-24-000006,gs-20231231.htm,https://www.sec.gov/Archives/edgar/data/886982/000088698224000006/,https://www.sec.gov/Archives/edgar/data/886982/000088698224000006/gs-20231231.htm,data/raw/sec_10k_html/major_missing/GS/2023_GS_10k.html,data/processed/sec_10k_text/major_missing/GS/2023_GS_10k.txt,162710,7,0.430213,primary_text_sample,True,,,6211,"Security Brokers, Dealers & Flotation Companies",,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,19,3,0.157895,1,0.052632,6,0.315789,0,0.0,9,0.473684,3,0.157895,1,0.052632,6,0.315789,0,0.0,9,0.473684,18,0.947368,0.947368,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4.0,ai_use_legal_regulatory_risk,GS_2023_886982,0000886982,GS,2024-02-23,2023,0000886982_2024-02-23,GS_2024-02-23,GS_2023_0000886982,GS,Goldman Sachs Group,2024-02-23,2024-02-23,US500,success,,-0.0139791066946961,0.0046107107325991,0.0203343406867377,-0.007173811929269,-0.0381033093284159,0.0185441464896534,0.1110566249196367,-0.0209684567248648,0.0334968813052858,0.1433553028701248,,GS,2024-02-23,,0.430213,0.947368,0.947368,2024,11.999724754133364,7,1.1643655341258956
36,Goldman Sachs Group,GS,886982,886982,2024,success,,10-K,2025-02-27,2024-12-31,0000886982-25-000005,gs-20241231.htm,https://www.sec.gov/Archives/edgar/data/886982/000088698225000005/,https://www.sec.gov/Archives/edgar/data/886982/000088698225000005/gs-20241231.htm,data/raw/sec_10k_html/major_missing/GS/2024_GS_10k.html,data/processed/sec_10k_text/major_missing/GS/2024_GS_10k.txt,161723,11,0.680175,primary_text_sample,True,,,6211,"Security Brokers, Dealers & Flotation Companies",,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,32,9,0.28125,5,0.15625,5,0.15625,0,0.0,13,0.40625,9,0.28125,5,0.15625,5,0.15625,0,0.0,13,0.40625,27,0.84375,0.84375,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4.0,ai_use_legal_regulatory_risk,GS_2024_886982,0000886982,GS,2025-02-27,2024,0000886982_2025-02-27,GS_2025-02-27,GS_2024_0000886982,GS,Goldman Sachs Group,2025-02-27,2025-02-27,US500,success,,0.0138507708790747,0.0104347081421557,-0.0236900940098371,-0.0409256240293212,0.9378132412764876,1.256673889591072,1.3052564352885494,0.0114944100549182,-0.0494569088398346,1.313955928942815,,GS,2025-02-27,,0.680175,0.84375,0.84375,2025,11.9936402741639,11,1.3028064663195091
36,Goldman Sachs Group,GS,886982,886982,2025,success,,10-K,2026-02-25,2025-12-31,0000886982-26-000091,gs-20251231.htm,https://www.sec.gov/Archives/edgar/data/886982/000088698226000091/,https://www.sec.gov/Archives/edgar/data/886982/000088698226000091/gs-20251231.htm,data/raw/sec_10k_html/top100/chunk_02/GS/2025_GS_10k.html,data/processed/sec_10k_text/top100/chunk_02/GS/2025_GS_10k.txt,158738,11,0.692966,primary_text_sample,True,,,6211,"Security Brokers, Dealers & Flotation Companies",,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,38,7,0.184211,9,0.236842,4,0.105263,0,0.0,18,0.473684,7,0.184211,9,0.236842,4,0.105263,0,0.0,18,0.473684,29,0.763158,0.763158,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4.0,ai_use_legal_regulatory_risk,GS_2025_886982,0000886982,GS,2026-02-25,2025,0000886982_2026-02-25,GS_2026-02-25,GS_2025_0000886982,GS,Goldman Sachs Group,2026-02-25,2026-02-25,US500,success,,0.0227269297222537,0.0232860926342109,-0.043295802179128,-0.0365468948170388,-0.1833580730872437,0.753380145011267,0.7516663324410583,-0.0104793848046648,-0.0293787901461043,-0.0489085038442427,,GS,2026-02-25,,0.692966,0.763158,0.763158,2026,11.975010323346647,11,1.2436846828106451
37,Comcast,CMCSA,1166691,1166691,2023,success,,10-K,2024-01-31,2023-12-31,0001166691-24-000011,cmcsa-20231231.htm,https://www.sec.gov/Archives/edgar/data/1166691/000116669124000011/,https://www.sec.gov/Archives/edgar/data/1166691/000116669124000011/cmcsa-20231231.htm,data/raw/sec_10k_html/top100/chunk_02/CMCSA/2023_CMCSA_10k.html,data/processed/sec_10k_text/top100/chunk_02/CMCSA/2023_CMCSA_10k.txt,56981,3,0.526491,primary_text_sample,True,,,4841,Cable & Other Pay Television Services,,,51,Information,sic_exact_sector_override,success,,master_frame,True,True,True,True,5,0,0.0,2,0.4,1,0.2,1,0.2,1,0.2,0,0.0,2,0.4,1,0.2,1,0.2,1,0.2,2,0.4,0.2,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1.0,business_product_service_revenue,CMCSA_2023_1166691,0001166691,CMCSA,2024-01-31,2023,0001166691_2024-01-31,CMCSA_2024-01-31,CMCSA_2023_0001166691,CMCSA,Comcast,2024-01-31,2024-01-31,US500,success,,0.0179366874779812,0.0056567074002373,-0.0424902213830437,-0.0989889473492411,0.1460220730693643,0.250459109985776,0.5033005235883277,-0.0009903891003665,0.0348924646683432,0.6652903761436817,,CMCSA,2024-01-31,,0.526491,0.4,0.2,2024,10.95047315791545,3,1.3321790402101223
37,Comcast,CMCSA,1166691,1166691,2024,success,,10-K,2025-01-31,2024-12-31,0001166691-25-000011,cmcsa-20241231.htm,https://www.sec.gov/Archives/edgar/data/1166691/000116669125000011/,https://www.sec.gov/Archives/edgar/data/1166691/000116669125000011/cmcsa-20241231.htm,data/raw/sec_10k_html/top100/chunk_02/CMCSA/2024_CMCSA_10k.html,data/processed/sec_10k_text/top100/chunk_02/CMCSA/2024_CMCSA_10k.txt,54632,3,0.549129,primary_text_sample,True,,,4841,Cable & Other Pay Television Services,,,51,Information,sic_exact_sector_override,success,,master_frame,True,True,True,True,8,1,0.125,3,0.375,1,0.125,1,0.125,2,0.25,1,0.125,3,0.375,1,0.125,1,0.125,2,0.25,4,0.5,0.375,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1.0,business_product_service_revenue,CMCSA_2024_1166691,0001166691,CMCSA,2025-01-31,2024,0001166691_2025-01-31,CMCSA_2025-01-31,CMCSA_2024_0001166691,CMCSA,Comcast,2025-01-31,2025-01-31,US500,success,,-0.1115374980932666,0.0061844188411047,0.0259208652233553,0.0434612635561031,2.5444437559201214,2.331103204178197,1.9269062622535256,0.0196049541276888,0.0075476764907716,0.2558156854396153,,CMCSA,2025-01-31,,0.549129,0.5,0.375,2025,10.908375070640925,3,1.4941751382893085
37,Comcast,CMCSA,1166691,1166691,2025,success,,10-K,2026-02-03,2025-12-31,0001628280-26-004994,cmcsa-20251231.htm,https://www.sec.gov/Archives/edgar/data/1166691/000162828026004994/,https://www.sec.gov/Archives/edgar/data/1166691/000162828026004994/cmcsa-20251231.htm,data/raw/sec_10k_html/top100/chunk_02/CMCSA/2025_CMCSA_10k.html,data/processed/sec_10k_text/top100/chunk_02/CMCSA/2025_CMCSA_10k.txt,56482,4,0.70819,primary_text_sample,True,,,4841,Cable & Other Pay Television Services,,,51,Information,sic_exact_sector_override,success,,master_frame,True,True,True,True,10,3,0.3,3,0.3,1,0.1,1,0.1,2,0.2,3,0.3,3,0.3,1,0.1,1,0.1,2,0.2,6,0.6,0.5,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,0.0,privacy_data_law_protection,CMCSA_2025_1166691,0001166691,CMCSA,2026-02-03,2025,0001166691_2026-02-03,CMCSA_2026-02-03,CMCSA_2025_0001166691,CMCSA,Comcast,2026-02-03,2026-02-03,US500,success,,0.0321353559684918,0.0403771276791197,0.0651293065260484,0.0950561946664484,1.0863664901253345,0.7448373073229047,0.549826906543233,0.0585363365893971,0.0144500595256365,1.7859169663634171,,CMCSA,2026-02-03,,0.70819,0.6,0.5,2026,10.941677282305049,4,1.5047882836811908
38,Wells Fargo,WFC,72971,72971,2023,success,,10-K,2024-02-20,2023-12-31,0000072971-24-000064,wfc-20231231.htm,https://www.sec.gov/Archives/edgar/data/72971/000007297124000064/,https://www.sec.gov/Archives/edgar/data/72971/000007297124000064/wfc-20231231.htm,data/raw/sec_10k_html/major_missing/WFC/2023_WFC_10k.html,data/processed/sec_10k_text/major_missing/WFC/2023_WFC_10k.txt,24139,0,0.0,primary_text_sample,True,,,6021,National Commercial Banks,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,True,False,True,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,,no_ai_mention_window,WFC_2023_72971,0000072971,WFC,2024-02-20,2023,0000072971_2024-02-20,WFC_2024-02-20,WFC_2023_0000072971,WFC,Wells Fargo,2024-02-20,2024-02-20,US500,success,,0.0250106297944452,0.021120100804575,0.0183360477085638,0.0393004596030935,0.2081987389372222,0.3036376469766774,0.2546318819664045,-0.0371778921646418,0.0806017054177312,0.0937003552517975,,WFC,2024-02-20,,0.0,0.0,0.0,2024,10.09158406877277,0,0.0
38,Wells Fargo,WFC,72971,72971,2024,success,,10-K,2025-02-25,2024-12-31,0000072971-25-000066,wfc-20241231.htm,https://www.sec.gov/Archives/edgar/data/72971/000007297125000066/,https://www.sec.gov/Archives/edgar/data/72971/000007297125000066/wfc-20241231.htm,data/raw/sec_10k_html/top100/chunk_02/WFC/2024_WFC_10k.html,data/processed/sec_10k_text/top100/chunk_02/WFC/2024_WFC_10k.txt,23434,0,0.0,primary_text_sample,True,,,6021,National Commercial Banks,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,True,False,True,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,,no_ai_mention_window,WFC_2024_72971,0000072971,WFC,2025-02-25,2024,0000072971_2025-02-25,WFC_2025-02-25,WFC_2024_0000072971,WFC,Wells Fargo,2025-02-25,2025-02-25,US500,success,,-0.0078669244976757,-0.0076910684786697,0.0151890512068315,-0.0272313084306077,-0.2906721741802972,0.0194786084323555,0.3085172991607168,-0.0246594529800603,-0.0204094972303688,-0.1250665668277986,,WFC,2025-02-25,,0.0,0.0,0.0,2025,10.061943238228102,0,0.0
38,Wells Fargo,WFC,72971,72971,2025,success,,10-K,2026-02-24,2025-12-31,0000072971-26-000133,wfc-20251231_d2.htm,https://www.sec.gov/Archives/edgar/data/72971/000007297126000133/,https://www.sec.gov/Archives/edgar/data/72971/000007297126000133/wfc-20251231_d2.htm,data/raw/sec_10k_html/top100/chunk_02/WFC/2025_WFC_10k.html,data/processed/sec_10k_text/top100/chunk_02/WFC/2025_WFC_10k.txt,12916,1,0.774234,primary_text_sample,True,,,6021,National Commercial Banks,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,1,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1.0,business_product_service_revenue,WFC_2025_72971,0000072971,WFC,2026-02-24,2025,0000072971_2026-02-24,WFC_2026-02-24,WFC_2025_0000072971,WFC,Wells Fargo,2026-02-24,2026-02-24,US500,success,,-0.0287681783173123,0.0011079438704686,-0.0521616057631872,-0.0297918006542397,0.4297657823885923,0.8137470954285533,0.815554622696799,-0.0637745670916276,0.0067937849748239,-0.8508908294808621,,WFC,2026-02-24,,0.774234,0.0,0.0,2026,9.466222131878165,1,-0.0
39,Morgan Stanley,MS,895421,895421,2023,success,,10-K,2024-02-22,2023-12-31,0000895421-24-000300,ms-20231231.htm,https://www.sec.gov/Archives/edgar/data/895421/000089542124000300/,https://www.sec.gov/Archives/edgar/data/895421/000089542124000300/ms-20231231.htm,data/raw/sec_10k_html/major_missing/MS/2023_MS_10k.html,data/processed/sec_10k_text/major_missing/MS/2023_MS_10k.txt,110697,5,0.451683,primary_text_sample,True,,,6211,"Security Brokers, Dealers & Flotation Companies",,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,5,0,0.0,2,0.4,3,0.6,0,0.0,0,0.0,0,0.0,2,0.4,3,0.6,0,0.0,0,0.0,3,0.6,0.6,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,2.0,cybersecurity_attacks_security_threats,MS_2023_895421,0000895421,MS,2024-02-22,2023,0000895421_2024-02-22,MS_2024-02-22,MS_2023_0000895421,MS,Morgan Stanley,2024-02-22,2024-02-22,US500,success,,-0.0121613001227539,-0.0129455908168242,-0.020208413491759,-0.0161556617771479,-0.3587106709137858,-0.2636228187909268,-0.2545442497683896,-0.0189833006317633,0.0150138576966743,0.108712203802243,,MS,2024-02-22,,0.451683,0.6,0.6,2024,11.614552018058507,5,0.6730116670092565
