no,id,tweet_url,text,text_preprocessed,final_humor_binary,final_humor_source
677,1337140424444669954,https://x.com/Wendys/status/1337140424444669954,We’re live and we’re taking next-gen to the next level. Watch @itshafu enjoy the sweet taste of victory and other dope menu items thanks to @UberEats. The graphics on these games aren’t the only thing crispy round here. Iykyk lol. https://t.co/IiVQtgeT16,we’re live and we’re taking next-gen to the next level. watch <mention> enjoy the sweet taste of victory and other dope menu items thanks to <mention>. the graphics on these games aren’t the only thing crispy round here. iykyk lol. <url>,1,coder1
678,1336068202917466113,https://x.com/Wendys/status/1336068202917466113,"Soooo you guys keep asking us to stream more on @Twitch so how about this. We partnered with @UberEats and five of the biggest streamers and we’re going to stream for five days straight. You ask and you shall receive. W’s in the chat all day, let’s go. https://t.co/IiVQtgeT16 https://t.co/G5RgtnVQcL","soooo you guys keep asking us to stream more on <mention> so how about this. we partnered with <mention> and five of the biggest streamers and we’re going to stream for five days straight. you ask and you shall receive. w’s in the chat all day, let’s go. <url> <url>",0,coder1
679,1335041387566411777,https://x.com/Wendys/status/1335041387566411777,Get your favorite burger before we listen to all our favorite hits. Get a FREE Baconator on @postmates with any order of $15 or more with code: BACONATOR (that one’s easy to remember). https://t.co/K7xiyEljYQ,get your favorite burger before we listen to all our favorite hits. get a free baconator on <mention> with any order of $15 or more with code: baconator (that one’s easy to remember). <url>,0,coder1
681,1334613261128495106,https://x.com/Wendys/status/1334613261128495106,"Baconator O’Clock=the perf time to baconate, if we do say so ourselves. 

Get to Wendy’s and start baconating with a free Breakfast Baconator with purchase in the app.","baconator o’clock=the perf time to baconate, if we do say so ourselves. get to wendy’s and start baconating with a free breakfast baconator with purchase in the app.",1,coder1
682,1334521075930173446,https://x.com/Wendys/status/1334521075930173446,When do you prefer to Baconate?,when do you prefer to baconate?,0,coder1
683,1333884282247532544,https://x.com/Wendys/status/1333884282247532544,"We’re not gonna say there was a right answer to this, but this seems like y’all were on it. 

Get to Wendy’s and see for yourself, with a free Breakfast Baconator with purchase in the app.","we’re not gonna say there was a right answer to this, but this seems like y’all were on it. get to wendy’s and see for yourself, with a free breakfast baconator with purchase in the app.",1,coder1
685,1333864403498795008,https://x.com/Wendys/status/1333864403498795008,"Made my first sale on #Redbubble, now I have to figure out how to spend my 22¢! ☺️ @Wendys #AmongUs https://t.co/e7xNqM7tME","made my first sale on redbubble, now i have to figure out how to spend my 22¢! ☺️ <mention> amongus <url>",1,coder1
687,1332670830015180803,https://x.com/Wendys/status/1332670830015180803,🥓 Morning win! 🥓 $5 off Breakfast thru Grubhub. Get it. https://t.co/mhOghjfBS4,🥓 morning win! 🥓 $5 off breakfast thru grubhub. get it. <url>,1,coder1
689,1329177361267429376,https://x.com/Wendys/status/1329177361267429376,"Putting stories in the Wendy's app.
jk no one asked for that. https://t.co/AqIA0o1C2V",putting stories in the wendy's app. jk no one asked for that. <url>,1,coder1
690,1328791788988096512,https://x.com/Wendys/status/1328791788988096512,WE’RE GOIN’ TO WENDY’S https://t.co/mPMwZMygLo,we’re goin’ to wendy’s <url>,1,coder1
692,1328412660241723395,https://x.com/Wendys/status/1328412660241723395,"We’re LIVE! Join us for the BIG reveal! 
https://t.co/ZeJ0fIdqvH",we’re live! join us for the big reveal! <url>,0,coder1
694,1327327865160036352,https://x.com/Wendys/status/1327327865160036352,"Only an impostor would not watch this stream. Don’t be sus, join us live: https://t.co/P0GZ7DIn5g","only an impostor would not watch this stream. don’t be sus, join us live: <url>",1,coder1
696,1326978186907934722,https://x.com/Wendys/status/1326978186907934722,"The Citadel of Ricks Giftshop and @wendys are having an intergalactic mystery giveaway. Comment what you think it is, and visit the Adult Swim Festival this Saturday to find out. https://t.co/x00SKqsoBP #ad https://t.co/110NI0Rg3W","the citadel of ricks giftshop and <mention> are having an intergalactic mystery giveaway. comment what you think it is, and visit the adult swim festival this saturday to find out. <url> ad <url>",0,coder1
699,1326221906916352003,https://x.com/Wendys/status/1326221906916352003,Y’all want a free chicken sandwich?,y’all want a free chicken sandwich?,1,coder1
704,1321490902083395585,https://x.com/Wendys/status/1321490902083395585,when it's thanksgiving in 2009,when it's thanksgiving in 2009,0,coder1
705,1321203076171182080,https://x.com/Wendys/status/1321203076171182080,that fry is longer than waiting for a text back,that fry is longer than waiting for a text back,1,coder1
708,1319708105542979588,https://x.com/Wendys/status/1319708105542979588,"128.
Get a free croissant sandwich in the app tomorrow morning and count for yourself.",128. get a free croissant sandwich in the app tomorrow morning and count for yourself.,0,coder1
711,1318624118070280192,https://x.com/Wendys/status/1318624118070280192,lol hope they'll still take your return at Spirit Halloween after the stink of this tweet gets on the costume,lol hope they'll still take your return at spirit halloween after the stink of this tweet gets on the costume,1,coder1
712,1318616066386481152,https://x.com/Wendys/status/1318616066386481152,"Stick to pushing the food that’s so “good”you took it out of your name. 

My grandma has more heat in her roasts.",stick to pushing the food that’s so “good”you took it out of your name. my grandma has more heat in her roasts.,1,coder1
713,1318582764652867591,https://x.com/Wendys/status/1318582764652867591,Here’s some advice about spice: It’s always better on a donut (like the Spicy Ghost Pepper Donut). 🔥🍩 #DunkinSpicySide https://t.co/gcdvThyXpK,here’s some advice about spice: it’s always better on a donut (like the spicy ghost pepper donut). 🔥🍩 dunkinspicyside <url>,1,coder1
716,1316371848960061440,https://x.com/Wendys/status/1316371848960061440,"You put in the work, now it’s time for your reward. Head to @UberEats now and get up to 30% off breakfast today through Friday morning with code: WENDYS30","you put in the work, now it’s time for your reward. head to <mention> now and get up to 30% off breakfast today through friday morning with code: wendys30",1,coder1
718,1315790897695666176,https://x.com/Wendys/status/1315790897695666176,the first thing you order when you leave the bubble,the first thing you order when you leave the bubble,1,coder1
722,1314279488394596353,https://x.com/Wendys/status/1314279488394596353,"We’re LIVE with former [redacted] chef, Chef @mike_haracz! Check it out as he gets down on the Pretzel Bacon Pub Cheeseburger.  https://t.co/12qD4oXp4p","we’re live with former [redacted] chef, chef <mention>! check it out as he gets down on the pretzel bacon pub cheeseburger. <url>",0,coder1
723,1314250917953318912,https://x.com/Wendys/status/1314250917953318912,Burger King could never https://t.co/5aCAxQtEXM,burger king could never <url>,1,coder1
724,1313576456031797256,https://x.com/Wendys/status/1313576456031797256,"We’re going LIVE on 10/8 at 3pm ET with @mike_haracz, diving face first into the new Pretzel Bacon Pub Cheeseburger. Set your reminder now! https://t.co/12qD4oXp4p","we’re going live on 10/8 at 3pm et with <mention>, diving face first into the new pretzel bacon pub cheeseburger. set your reminder now! <url>",0,coder1
725,1310646202082492417,https://x.com/Wendys/status/1310646202082492417,"don't think they'll live long, or prosper tbh","don't think they'll live long, or prosper tbh",1,coder1
727,1309849985589145601,https://x.com/Wendys/status/1309849985589145601,"Celebrate National Breakfast day with the Queen 👑. Here’s $5 off breakfast when ya order thru @Grubhub. No minimum, just lots of yum. YA WELCOME.","celebrate national breakfast day with the queen 👑. here’s $5 off breakfast when ya order thru <mention>. no minimum, just lots of yum. ya welcome.",0,coder1
728,1309543210793009152,https://x.com/Wendys/status/1309543210793009152,"Pretzel Bacon Pub Cheeseburger. @DrPepper. We call it the Dr PubberCombo. Well, not officially, but you could. https://t.co/Hcn54JRQiy","pretzel bacon pub cheeseburger. <mention>. we call it the dr pubbercombo. well, not officially, but you could. <url>",1,coder1
729,1308105339255107589,https://x.com/Wendys/status/1308105339255107589,Just making sure they see this,just making sure they see this,0,coder1
731,1306035620494671874,https://x.com/Wendys/status/1306035620494671874,"Concert is live! Get your food on with Uber Eats, you can order the Pretzel Bacon Pub Cheeseburger, Spicy Nuggs, and whatever else you want with $0 Delivery Fee on Wendy's orders with $10 min. Terms and other fees apply. See Uber Eats for availability. https://t.co/IfR64uwusI","concert is live! get your food on with uber eats, you can order the pretzel bacon pub cheeseburger, spicy nuggs, and whatever else you want with $0 delivery fee on wendy's orders with $10 min. terms and other fees apply. see uber eats for availability. <url>",0,coder1
734,1303726230966075392,https://x.com/Wendys/status/1303726230966075392,Sliding into your mentions like https://t.co/kKfWx8zdMO,sliding into your mentions like <url>,1,coder1
741,1300451564763709440,https://x.com/Wendys/status/1300451564763709440,Friends don’t let friends miss a breakfast BOGO. https://t.co/1BDp1fKpa4,friends don’t let friends miss a breakfast bogo. <url>,1,coder1
745,1299061951050518531,https://x.com/Wendys/status/1299061951050518531,"Try our new Spicy Crispy Chicken Sandwich in the 444 while you watch us play with new peeps on our Fortnite squad stream. One of those peeps could be you!
https://t.co/sQfjVH1iaa",try our new spicy crispy chicken sandwich in the 444 while you watch us play with new peeps on our fortnite squad stream. one of those peeps could be you! <url>,0,coder1
746,1298984742822412288,https://x.com/Wendys/status/1298984742822412288,One for you and one for you. 😎 https://t.co/dk6c4f4GqQ,one for you and one for you. 😎 <url>,1,coder1
750,1297919369109012481,https://x.com/Wendys/status/1297919369109012481,"Some of you are still sleeping on our breakfast? Tag a friend that needs a lesson in good, morning eating.","some of you are still sleeping on our breakfast? tag a friend that needs a lesson in good, morning eating.",1,coder1
751,1296875748834320388,https://x.com/Wendys/status/1296875748834320388,I dip... you dip...,i dip... you dip...,1,coder1
752,1296530892731682818,https://x.com/Wendys/status/1296530892731682818,The 444 squad is heating things up in Fortnite today. Grab a new Spicy Crispy Chicken Sandwich in the 444 and check out our squad stream on Twitch. https://t.co/P0GZ7DIn5g,the 444 squad is heating things up in fortnite today. grab a new spicy crispy chicken sandwich in the 444 and check out our squad stream on twitch. <url>,0,coder1
754,1296100179976822785,https://x.com/Wendys/status/1296100179976822785,Been working on the ol' photoshop skills. Hit us up and we’ll spice up your profile pic.,been working on the ol' photoshop skills. hit us up and we’ll spice up your profile pic.,1,coder1
758,1294005354607542274,https://x.com/Wendys/status/1294005354607542274,"Wendy's back on the Fall Guys again

0 dubs so far 😂👌",wendy's back on the fall guys again 0 dubs so far 😂👌,1,coder1
759,1294001894227161089,https://x.com/Wendys/status/1294001894227161089,We’re going to run it back and play @FallGuysGame. Check out our stream here! https://t.co/P0GZ7DIn5g,we’re going to run it back and play <mention>. check out our stream here! <url>,0,coder1
762,1293256222922203138,https://x.com/Wendys/status/1293256222922203138,"Hope your server maintenance is as active as your twitter 😉

(and make sure the crowns aren’t paper)",hope your server maintenance is as active as your twitter 😉 (and make sure the crowns aren’t paper),1,coder1
765,1292880058399567876,https://x.com/Wendys/status/1292880058399567876,Don’t know who needs to hear this but pepper isn’t spicy...this new 444 is thoughhhhh 🥵 https://t.co/H2tx5WJFVc,don’t know who needs to hear this but pepper isn’t spicy...this new 444 is thoughhhhh 🥵 <url>,0,coder1
766,1291837518455779328,https://x.com/Wendys/status/1291837518455779328,4:44 on the clock I’m in my drop top getting some eats.,4:44 on the clock i’m in my drop top getting some eats.,1,coder1
767,1291462568511406081,https://x.com/Wendys/status/1291462568511406081,The burgers are square for a reason.,the burgers are square for a reason.,1,coder1
771,1288908749411946497,https://x.com/Wendys/status/1288908749411946497,Real ones know. https://t.co/TRqxRULx4s,real ones know. <url>,0,coder1
776,1286650842225848321,https://x.com/Wendys/status/1286650842225848321,"Wakey wakey, eggs and bac-y-nator.","wakey wakey, eggs and bac-y-nator.",1,coder1
778,1285658885366386688,https://x.com/Wendys/status/1285658885366386688,We’re heading back to the island for a quick swim. Grab a Strawberry Lemonade to sip while we dip in the stream. https://t.co/P0GZ7DIn5g,we’re heading back to the island for a quick swim. grab a strawberry lemonade to sip while we dip in the stream. <url>,1,coder1
779,1283561455787347973,https://x.com/Wendys/status/1283561455787347973,"Sorry, Nick. No dice.","sorry, nick. no dice.",1,coder1
781,1278698388054310913,https://x.com/Wendys/status/1278698388054310913,Black College Communities deserve to be honored and celebrated. Thanks @tmcf_hbcu for taking the time and sharing all of this great info today.,black college communities deserve to be honored and celebrated. thanks <mention> for taking the time and sharing all of this great info today.,0,coder1
784,1278697646312611841,https://x.com/Wendys/status/1278697646312611841,"This acronym #HBCU might be new to some of our followers, what exactly does that stand for?

https://t.co/afDXa92aiC","this acronym hbcu might be new to some of our followers, what exactly does that stand for? <url>",0,coder1
791,1276283357979164674,https://x.com/Wendys/status/1276283357979164674,We’ll also be chatting with @tmcf_hbcu next week to learn more about their history supporting students at #HBCUs. Check out the conversation on 7/2.,we’ll also be chatting with <mention> next week to learn more about their history supporting students at hbcus. check out the conversation on 7/2.,0,coder1
792,1276283357219950593,https://x.com/Wendys/status/1276283357219950593,"Today, we are announcing new partnerships with the Urban League (@CULempowering) and the YWCA(@ywcacolumbus).  These two organizations are committed to fighting racism and empowering Black youth, and we’re eager to be a part of their mission.","today, we are announcing new partnerships with the urban league (<mention>) and the ywca(<mention>). these two organizations are committed to fighting racism and empowering black youth, and we’re eager to be a part of their mission.",0,coder1
794,1276283355768803330,https://x.com/Wendys/status/1276283355768803330,"So much has happened over the past couple of weeks, including the death of Rayshard Brooks.  We’ve taken the time to ensure we’re focused on the best ways to support positive change.","so much has happened over the past couple of weeks, including the death of rayshard brooks. we’ve taken the time to ensure we’re focused on the best ways to support positive change.",0,coder1
799,1268326640972595206,https://x.com/Wendys/status/1268326640972595206,"We’re about putting our money where our mouth is. So here’s our money and here’s our mouth. We are committed to donating $500k to support social justice, the youth and education in the Black community starting with the Thurgood Marshall College Fund and we’ll have receipts.","we’re about putting our money where our mouth is. so here’s our money and here’s our mouth. we are committed to donating $500k to support social justice, the youth and education in the black community starting with the thurgood marshall college fund and we’ll have receipts.",1,coder1
801,1266395345996652552,https://x.com/Wendys/status/1266395345996652552,We’re moving National Roast Day because there are going to be better times for it. Love you guys.,we’re moving national roast day because there are going to be better times for it. love you guys.,1,coder1
802,1266084754832719872,https://x.com/Wendys/status/1266084754832719872,"#NationalRoastDay starts right here tomorrow at 11am ET. For everyone that’s said “Roast Me Wendy’s,”...Tomorrow’s lookin’ good.  
Let’s roll, jabronis.","nationalroastday starts right here tomorrow at 11am et. for everyone that’s said “roast me wendy’s,”...tomorrow’s lookin’ good. let’s roll, jabronis.",1,coder1
805,1263549059962408962,https://x.com/Wendys/status/1263549059962408962,"Alright Wendys, your time has come. Do you have what it takes to be the Queen of the Hill? Suit up and enter our Super Smash Bros tournament on https://t.co/P0GZ7DIn5g. We’ll see ya at the top. https://t.co/PUgtPzPZ8e","alright wendys, your time has come. do you have what it takes to be the queen of the hill? suit up and enter our super smash bros tournament on <url> we’ll see ya at the top. <url>",1,coder1
809,1261339056618835968,https://x.com/Wendys/status/1261339056618835968,2 for $5 is your Spicy Nugg hookup. https://t.co/YqGE1mbsex,2 for $5 is your spicy nugg hookup. <url>,0,coder1
810,1260917780594884608,https://x.com/Wendys/status/1260917780594884608,"Sorry, private meeting. Elite breakfast foods only. https://t.co/skbJUhiqgc","sorry, private meeting. elite breakfast foods only. <url>",1,coder1
812,1259832419311661058,https://x.com/Wendys/status/1259832419311661058,Treat yo self. https://t.co/cHqfuIdNRK,treat yo self. <url>,0,coder1
813,1259528627017748480,https://x.com/Wendys/status/1259528627017748480,Since you’ve been asking. https://t.co/mZBOLo0daZ,since you’ve been asking. <url>,0,coder1
844,1257152398566592516,https://x.com/Wendys/status/1257152398566592516,"No, this is THE Wendy's.","no, this is the wendy's.",1,coder1
846,1257082671118913537,https://x.com/Wendys/status/1257082671118913537,"This week, we will be hiding codes. Lots of codes. Codes that will score you free Wendy's. Hidden across our entire internet presence. The clues start Monday. Think you can solve the Cyber Search? https://t.co/FB2IXQSyAq","this week, we will be hiding codes. lots of codes. codes that will score you free wendy's. hidden across our entire internet presence. the clues start monday. think you can solve the cyber search? <url>",1,coder1
847,1256977275754610688,https://x.com/Wendys/status/1256977275754610688,That Honey Butter Chicken Biscuit is one bad boi. See it in action during the Rick and Morty premiere tonight!,that honey butter chicken biscuit is one bad boi. see it in action during the rick and morty premiere tonight!,0,coder1
849,1256297367860625414,https://x.com/Wendys/status/1256297367860625414,Be on the lookout for this Honey Butter Chicken Biscuit. @wendys #ad https://t.co/71Cd9mpyi6,be on the lookout for this honey butter chicken biscuit. <mention> ad <url>,0,coder1
850,1255937272907776001,https://x.com/Wendys/status/1255937272907776001,Come and see the Wendy-est Mortys in the entire multiverse. We’re playing with Wendy Morty and Breakfast Morty in Pocket Mortys! Check out our stream right now: https://t.co/sQfjVH1iaa,come and see the wendy-est mortys in the entire multiverse. we’re playing with wendy morty and breakfast morty in pocket mortys! check out our stream right now: <url>,0,coder1
851,1255888429910577153,https://x.com/Wendys/status/1255888429910577153,"Spicy, spicy! Very nice-y. Score yourself one FREE Spicy Chicken Sandwich with mobile purchase in the Wendy's app! 🔥🔥🔥 https://t.co/wIYUkeVVJA","spicy, spicy! very nice-y. score yourself one free spicy chicken sandwich with mobile purchase in the wendy's app! 🔥🔥🔥 <url>",0,coder1
854,1254757690321932288,https://x.com/Wendys/status/1254757690321932288,Now that really honey butters my biscuit! https://t.co/xkZxxXsVwM,now that really honey butters my biscuit! <url>,1,coder1
855,1254067898349428737,https://x.com/Wendys/status/1254067898349428737,"We gave you a GroupNug, now send some to a friend. Use Postmates code: NUGHUG and send a loved one free 10pc. nugs with free delivery fee by ordering Wendy’s through Postmates! This weekend only.","we gave you a groupnug, now send some to a friend. use postmates code: nughug and send a loved one free 10pc. nugs with free delivery fee by ordering wendy’s through postmates! this weekend only.",0,coder1
858,1253342185157607433,https://x.com/Wendys/status/1253342185157607433,"America, come get your GroupNug. Come to the Wendy’s drive-thru tomorrow and get your free 4pc. nuggets! https://t.co/GRTmEcX3Ar","america, come get your groupnug. come to the wendy’s drive-thru tomorrow and get your free 4pc. nuggets! <url>",0,coder1
859,1252980092113993730,https://x.com/Wendys/status/1252980092113993730,"Everyone has become their own hairstylist. We all need a nug. This Friday ONLY, we’re giving America a big GroupNug. Get FREE 4pc nuggets when you visit our drive-thru. https://t.co/dXYeMJFsWu","everyone has become their own hairstylist. we all need a nug. this friday only, we’re giving america a big groupnug. get free 4pc nuggets when you visit our drive-thru. <url>",1,coder1
862,1252379047335608320,https://x.com/Wendys/status/1252379047335608320,We’re giving America a GroupNug this Friday. ♥ this tweet and we’ll remind you when to get your free 4pc nuggets! https://t.co/AKWHpSXdD6,we’re giving america a groupnug this friday. ♥ this tweet and we’ll remind you when to get your free 4pc nuggets! <url>,1,coder1
863,1252355382657216512,https://x.com/Wendys/status/1252355382657216512,"Not gonna lie, all this love y’all are showing has inspired us. We wish we could give you a hug, but instead…how about a nug? This Friday, we’ll be giving out free 4pc spicy and crispy nugs at every Wendy’s drive-thru.
 
No purchase necessary, not a single string attached.","not gonna lie, all this love y’all are showing has inspired us. we wish we could give you a hug, but instead…how about a nug? this friday, we’ll be giving out free 4pc spicy and crispy nugs at every wendy’s drive-thru. no purchase necessary, not a single string attached.",1,coder1
864,1252250012676997123,https://x.com/Wendys/status/1252250012676997123,"Everyone could use some extra love right now, so we’re trading our usual roasting for a little toasting.

Let’s use this thread to shout out the special people in our lives that we think deserve some shine right now.","everyone could use some extra love right now, so we’re trading our usual roasting for a little toasting. let’s use this thread to shout out the special people in our lives that we think deserve some shine right now.",1,coder1
867,1250053580716990467,https://x.com/Wendys/status/1250053580716990467,"Had so much fun last week, we figured we’d do it again! Get your hands on a free Breakfast Baconator in the Wendy's app and help us solve this bad boy. https://t.co/KhIgxDbUYH","had so much fun last week, we figured we’d do it again! get your hands on a free breakfast baconator in the wendy's app and help us solve this bad boy. <url>",1,coder1
875,1248698613045366785,https://x.com/Wendys/status/1248698613045366785,"Shout out to the girl that keeps ""losing"" her phone. 

Maybe while she downloads the findmyphone app you can enjoy a Free Dave's Single in our app.","shout out to the girl that keeps ""losing"" her phone. maybe while she downloads the findmyphone app you can enjoy a free dave's single in our app.",1,coder1
876,1248693897263448071,https://x.com/Wendys/status/1248693897263448071,"Um, hey, Cousin. Give the HDMI back. This is not a game.
You have 48 hours.

In the meantime we will enjoy a Free Dave's Single.","um, hey, cousin. give the hdmi back. this is not a game. you have 48 hours. in the meantime we will enjoy a free dave's single.",1,coder1
885,1248679862384185347,https://x.com/Wendys/status/1248679862384185347,"Shout out to LostMermaid. It's never too late to reply back. Even if it has been like...a year. The internet can see you. 

Let's grab that Free Dave's Single while we wait.",shout out to lostmermaid. it's never too late to reply back. even if it has been like...a year. the internet can see you. let's grab that free dave's single while we wait.,1,coder1
888,1248677421588586496,https://x.com/Wendys/status/1248677421588586496,"Come on now! You can't hit them with the old fruit and scoot! 

Might be out of oranges, but at least you've still got the Free Dave's Single in the app.","come on now! you can't hit them with the old fruit and scoot! might be out of oranges, but at least you've still got the free dave's single in the app.",1,coder1
896,1247574856784379906,https://x.com/Wendys/status/1247574856784379906,Picking up a new hobby. Come paint with us on Twitch. https://t.co/P0GZ7DIn5g https://t.co/8mllJ9tke4,picking up a new hobby. come paint with us on twitch. <url> <url>,0,coder1
897,1247262166392221698,https://x.com/Wendys/status/1247262166392221698,"The Wooden Award winner will be revealed tomorrow.

Who’s your choice?

( 📍 @Wendys) https://t.co/SQdg3QVmoi",the wooden award winner will be revealed tomorrow. who’s your choice? ( 📍 <mention>) <url>,0,coder1
901,1242894464760328192,https://x.com/Wendys/status/1242894464760328192,Don’t miss our best catches! Hop in the stream now! https://t.co/J4Z5cZlvtz #ACNH https://t.co/mnAaUVZ3TJ,don’t miss our best catches! hop in the stream now! <url> acnh <url>,0,coder1
907,1237741943809028096,https://x.com/Wendys/status/1237741943809028096,"Honey. Butter. Chicken. Biscuit. Free. 
 
(with any purchase in our app)",honey. butter. chicken. biscuit. free. (with any purchase in our app),0,coder1
909,1237012795327238144,https://x.com/Wendys/status/1237012795327238144,Better come and get you some. https://t.co/Z5bXZ97iAy,better come and get you some. <url>,0,coder1
910,1236305605188636672,https://x.com/Wendys/status/1236305605188636672,"Yep, your new favorite is free with purchase in the Wendy's app. https://t.co/drxmKsYTyu https://t.co/gmJWGNgvBD","yep, your new favorite is free with purchase in the wendy's app. <url> <url>",0,coder1
912,1235705290755960832,https://x.com/Wendys/status/1235705290755960832,"We love you too sweet, sweet Guillermo.","we love you too sweet, sweet guillermo.",1,coder1
915,1234448367230627840,https://x.com/Wendys/status/1234448367230627840,BREAKFAST NEWS! Wendy's is now serving up breakfast. Sources say it's “pretty lit.” https://t.co/meBemp31hH,breakfast news! wendy's is now serving up breakfast. sources say it's “pretty lit.” <url>,1,coder1
916,1234275836905369603,https://x.com/Wendys/status/1234275836905369603,Y’all got any plans for breakfast tomorrow orrrrrrrrr…..?,y’all got any plans for breakfast tomorrow orrrrrrrrr…..?,0,coder1
919,1233494419925585924,https://x.com/Wendys/status/1233494419925585924,Here lies mediocrity. #EggRIPMuffin https://t.co/fYxcn8LObe,here lies mediocrity. eggripmuffin <url>,1,coder1
927,1229264235387129856,https://x.com/Wendys/status/1229264235387129856,"BURGER KING is testing a sandwich with nothing but french fries:

https://t.co/cMELl6fZaV https://t.co/D1taIscJk2",burger king is testing a sandwich with nothing but french fries: <url> <url>,1,coder1
928,1228373033167048705,https://x.com/Wendys/status/1228373033167048705,Proud of this big spicy boi,proud of this big spicy boi,0,coder1
929,1228371313938567174,https://x.com/Wendys/status/1228371313938567174,Thanks for the huge nugget @Wendys 😂😂😍😋 https://t.co/4vgfPGyUZR,thanks for the huge nugget <mention> 😂😂😍😋 <url>,0,coder1
933,1224794757559455746,https://x.com/Wendys/status/1224794757559455746,When they ask what your weaknesses are during the interview.,when they ask what your weaknesses are during the interview.,1,coder1
937,1221885535737864192,https://x.com/Wendys/status/1221885535737864192,Picking up their order.,picking up their order.,0,coder1
940,1220437845388730370,https://x.com/Wendys/status/1220437845388730370,Is it a garbage truck?,is it a garbage truck?,1,coder1
944,1217123276549427201,https://x.com/Wendys/status/1217123276549427201,That's what we call a glow up.,that's what we call a glow up.,1,coder1
945,1216894246021713920,https://x.com/Wendys/status/1216894246021713920,Looked who dropped by to see what Spicy Nuggets were supposed to taste like.,looked who dropped by to see what spicy nuggets were supposed to taste like.,1,coder1
947,1216801098608017413,https://x.com/Wendys/status/1216801098608017413,Not saying eating our french fries gets you an #Oscar nomination but also...sup,not saying eating our french fries gets you an oscar nomination but also...sup,1,coder1
951,1207700570213101585,https://x.com/Wendys/status/1207700570213101585,"meryl can have a little french fries, as a treat.","meryl can have a little french fries, as a treat.",1,coder1
952,1207030238447898625,https://x.com/Wendys/status/1207030238447898625,"Sir, this is a","sir, this is a",0,coder1
956,1205941546538938368,https://x.com/Wendys/status/1205941546538938368,"Rick and Morty are back again this Sunday, so come by our place and grab a Baconator to eat while you watch.","rick and morty are back again this sunday, so come by our place and grab a baconator to eat while you watch.",0,coder1
958,1205932906406920194,https://x.com/Wendys/status/1205932906406920194,Watch Rick and Morty with us on Sunday and try to get five in a row on this game your grandma loves that we can’t legally say the name of! Schwifty! https://t.co/rw8leGuV1n,watch rick and morty with us on sunday and try to get five in a row on this game your grandma loves that we can’t legally say the name of! schwifty! <url>,1,coder1
959,1205577307810910209,https://x.com/Wendys/status/1205577307810910209,"10 patties of fresh, never frozen Canadian beef. This is our dream. #PowerYourDreams https://t.co/2FLxlUIBZc","10 patties of fresh, never frozen canadian beef. this is our dream. poweryourdreams <url>",0,coder1
961,1205531387975090177,https://x.com/Wendys/status/1205531387975090177,Wendy’s cups should be square but no one wants to poke that tiger,wendy’s cups should be square but no one wants to poke that tiger,1,coder1
966,1202638489126342657,https://x.com/Wendys/status/1202638489126342657,This is no drill. Frosty Key Tags are back. Get your $2 hookup for a free Jr. Frosty all year. Proceeds help support @DTFA. https://t.co/hlpZZouIcK,this is no drill. frosty key tags are back. get your $2 hookup for a free jr. frosty all year. proceeds help support <mention>. <url>,0,coder1
971,1198858858267127809,https://x.com/Wendys/status/1198858858267127809,What's the most disrespectful diss track of all time?,what's the most disrespectful diss track of all time?,1,coder1
972,1198363148094328832,https://x.com/Wendys/status/1198363148094328832,"To be fair, you have to have a very high IQ to understand Rick and Morty. So make sure you watch it this Sunday night, genius.","to be fair, you have to have a very high iq to understand rick and morty. so make sure you watch it this sunday night, genius.",1,coder1
975,1198285151702118400,https://x.com/Wendys/status/1198285151702118400,"Time for the biggest game of the day: @PennStateFball vs @OhioStateFBall
Come hang out with @LaVarArrington &amp; @BeanieWells26 on the sideline of The Shoe for our @Wendys Watch Party! https://t.co/eTL9bPNbBT",time for the biggest game of the day: <mention> vs <mention> come hang out with <mention> &amp; <mention> on the sideline of the shoe for our <mention> watch party! <url>,0,coder1
