no,id,tweet_url,text,final_humor_binary,final_humor_type,final_humor_source,final_humor_label_available,aggressive_humor,other_humor,is_nonhumor,engagement_total,engagement_favorite_retweet,favorite_count,retweet_count,reply_count,quote_count,bookmark_count,log1p_engagement_total,log1p_engagement_favorite_retweet,log1p_favorite_count,log1p_retweet_count,log1p_reply_count,log1p_quote_count,log1p_bookmark_count
867,1250053580716990467,https://x.com/Wendys/status/1250053580716990467,"Had so much fun last week, we figured we’d do it again! Get your hands on a free Breakfast Baconator in the Wendy's app and help us solve this bad boy. https://t.co/KhIgxDbUYH",1,affiliative,coder1,1,0,1,0,1115,943,899,44,145,12,15,7.017506142941256,6.8501261661455,6.802394763324311,3.8066624897703196,4.983606621708336,2.5649493574615367,2.772588722239781
868,1249758082500104198,https://x.com/Wendys/status/1249758082500104198,"You: I dip my fries in my Frosty!

This guy:",,,,0,0,0,0,21603,20974,19417,1557,470,97,62,9.980633761712781,9.951086531335408,9.87395574993009,7.351158226430694,6.154858094016418,4.584967478670572,4.143134726391533
869,1249700938148970502,https://x.com/Wendys/status/1249700938148970502,"Let me tell ya, @Wendys has the best ketchup for coffee https://t.co/utVSw2jaJw",,,,0,0,0,0,579,453,426,27,73,49,4,6.363028103540465,6.118097198041348,6.056784013228625,3.332204510175204,4.304065093204169,3.912023005428146,1.6094379124341003
870,1249692974499467266,https://x.com/Wendys/status/1249692974499467266,We got you covered for breakfast! Get a free Breakfast Baconator added to any purchase.  https://t.co/p8NxAexkV4 https://t.co/gFpVNpabvW,,,,0,0,0,0,521,459,431,28,54,6,2,6.257667587882639,6.131226489483141,6.068425588244111,3.367295829986474,4.007333185232471,1.9459101490553132,1.0986122886681096
871,1248715778649722880,https://x.com/Wendys/status/1248715778649722880,"A relationship based solely on crocs and pineapple pizza may not be the greatest foundation, but we're willing to find out. Hit Josh with the reply mystery girl.",,,,0,0,0,0,1490,1446,1389,57,37,4,3,7.307202314764738,7.277247726631484,7.237059026124737,4.060443010546419,3.6375861597263857,1.6094379124341003,1.3862943611198906
872,1248715156521172992,https://x.com/Wendys/status/1248715156521172992,@Wendys A girl and I bonded on agreeing crocs are a necessary fashion evil and pineapple on pizza is ehhhhhh. She said it was good enough to send out the save the dates. And then I was ghosted.,,,,0,0,0,0,118,109,105,4,7,1,1,4.77912349311153,4.700480365792417,4.663439094112067,1.6094379124341003,2.0794415416798357,0.6931471805599453,0.6931471805599453
873,1248700769886515202,https://x.com/Wendys/status/1248700769886515202,"Come on Victoria! Maybe your week would've been more than a 9 if you would've replied?

Either way that Free Dave's Single in the app is a 10/10",,,,0,0,0,0,941,910,873,37,27,2,2,6.848005274576363,6.814542897259958,6.773080375655535,3.6375861597263857,3.332204510175204,1.0986122886681096,1.0986122886681096
874,1248700279723360256,https://x.com/Wendys/status/1248700279723360256,@Wendys ghosting should be a legal offense. I can go on for daaaaaaaays! https://t.co/Un47cL53Bh,,,,0,0,0,0,53,47,47,0,5,1,0,3.9889840465642745,3.8712010109078907,3.8712010109078907,0.0,1.791759469228055,0.6931471805599453,0.0
875,1248698613045366785,https://x.com/Wendys/status/1248698613045366785,"Shout out to the girl that keeps ""losing"" her phone. 

Maybe while she downloads the findmyphone app you can enjoy a Free Dave's Single in our app.",1,aggressive,coder1,1,1,0,0,975,951,912,39,21,2,1,6.883462586413092,6.858565034791365,6.816735880594968,3.6888794541139363,3.091042453358316,1.0986122886681096,0.6931471805599453
876,1248693897263448071,https://x.com/Wendys/status/1248693897263448071,"Um, hey, Cousin. Give the HDMI back. This is not a game.
You have 48 hours.

In the meantime we will enjoy a Free Dave's Single.",1,aggressive,coder1,1,1,0,0,1227,1199,1158,41,21,4,3,7.113142108707088,7.090076835776092,7.055312843339752,3.7376696182833684,3.091042453358316,1.6094379124341003,1.3862943611198906
877,1248692589710249991,https://x.com/Wendys/status/1248692589710249991,@Wendys I asked my cousin to give back my hdmi that he's had for over a year. He said he couldn't find it and he'd give me one of his. I said no mate I want my hdmi back if you can't find it then here and I sent him the link to buy it. It's been a week and he has yet to respond,,,,0,0,0,0,112,105,105,0,6,1,0,4.727387818712341,4.663439094112067,4.663439094112067,0.0,1.9459101490553132,0.6931471805599453,0.0
878,1248686254683717632,https://x.com/Wendys/status/1248686254683717632,"She ghosted you, so we're here for the ultimate sub tweet. 

Not so sure about sandwich art, but we've got a Free Dave's Single with your name on it. 
(just the expression it still has Dave's name on it)",,,,0,0,0,0,1142,1096,1051,45,38,6,2,7.04141166379481,7.00033446027523,6.9584483932976555,3.828641396489095,3.6635616461296463,1.9459101490553132,1.0986122886681096
879,1248685541786300416,https://x.com/Wendys/status/1248685541786300416,"@Wendys Set up a date with a chick who worked at the Subway next door and ghosted me big time. Tried to apologize about it afterwards too. Nah fam, that ain't right.",,,,0,0,0,0,42,40,40,0,1,1,0,3.7612001156935624,3.713572066704308,3.713572066704308,0.0,0.6931471805599453,0.6931471805599453,0.0
880,1248682804860370947,https://x.com/Wendys/status/1248682804860370947,"She worked in the Optical Center? Should've seen that coming. 
Guess hindsight is 20/20.
At least there's a clear view of a Free Dave's Single in your future.",,,,0,0,0,0,1881,1838,1759,79,29,10,4,7.540090320145325,7.516977224604321,7.473069088032197,4.382026634673881,3.4011973816621555,2.3978952727983707,1.6094379124341003
881,1248681997419065349,https://x.com/Wendys/status/1248681997419065349,"He was texting from the ice cream machine and...welp.

Forget that frozen relationship with Jordan, and grab a Fresh Dave's Single.",,,,0,0,0,0,1658,1618,1542,76,26,9,5,7.413970290190444,7.389563953677635,7.341483852363161,4.343805421853684,3.295836866004329,2.302585092994046,1.791759469228055
882,1248681442474889216,https://x.com/Wendys/status/1248681442474889216,@Wendys i was ghosted twice by a guy who worked at mcdonalds his name was jordan,,,,0,0,0,0,19,17,17,0,1,1,0,2.995732273553991,2.8903717578961645,2.8903717578961645,0.0,0.6931471805599453,0.6931471805599453,0.0
883,1248680953628819457,https://x.com/Wendys/status/1248680953628819457,"Yoooou, got what I neeeeeeed. But I guess I'll text your friend. Yeah, guess I'll text your friend. 

Teaching ghosts some lesson and getting that Fresh Beef in the Dave's Single.",,,,0,0,0,0,749,720,698,22,19,9,1,6.620073206530356,6.580639137284949,6.54965074223381,3.1354942159291497,2.995732273553991,2.302585092994046,0.6931471805599453
884,1248680479634731011,https://x.com/Wendys/status/1248680479634731011,@Wendys We were dating and we hung out with his friend while we were dating but he stopped showing up to hang out and texted me to break up and so I decided to message his friend,,,,0,0,0,0,32,27,27,0,4,1,0,3.4965075614664802,3.332204510175204,3.332204510175204,0.0,1.6094379124341003,0.6931471805599453,0.0
885,1248679862384185347,https://x.com/Wendys/status/1248679862384185347,"Shout out to LostMermaid. It's never too late to reply back. Even if it has been like...a year. The internet can see you. 

Let's grab that Free Dave's Single while we wait.",1,affiliative,coder1,1,0,1,0,504,488,472,16,13,0,3,6.22455842927536,6.192362489474872,6.159095388491933,2.833213344056216,2.639057329615259,0.0,1.3862943611198906
886,1248678777342877696,https://x.com/Wendys/status/1248678777342877696,@Wendys no answer :( https://t.co/86ZB0F39Dq,,,,0,0,0,0,24,22,22,0,0,1,1,3.2188758248682006,3.1354942159291497,3.1354942159291497,0.0,0.0,0.6931471805599453,0.6931471805599453
887,1248678101598470144,https://x.com/Wendys/status/1248678101598470144,"At times like these Braden, we just hope it wasn't Cats. 

Now you can cue up a movie and chill with a Free Dave's Single.",,,,0,0,0,0,700,681,650,31,17,1,1,6.55250788703459,6.525029657843462,6.478509642208569,3.4657359027997265,2.8903717578961645,0.6931471805599453,0.6931471805599453
888,1248677421588586496,https://x.com/Wendys/status/1248677421588586496,"Come on now! You can't hit them with the old fruit and scoot! 

Might be out of oranges, but at least you've still got the Free Dave's Single in the app.",1,affiliative,coder1,1,0,1,0,607,581,551,30,23,2,1,6.410174881966167,6.366470447731438,6.313548046277095,3.4339872044851463,3.1780538303479458,1.0986122886681096,0.6931471805599453
889,1248677192059564034,https://x.com/Wendys/status/1248677192059564034,"@Wendys one time i was supposed to meet girl at the movies, she quit replying 30 minutes before the movie. i show up to the movies lookin for her and she was there w another dude",,,,0,0,0,0,76,69,67,2,5,2,0,4.343805421853684,4.248495242049359,4.219507705176107,1.0986122886681096,1.791759469228055,1.0986122886681096,0.0
890,1248676724512043009,https://x.com/Wendys/status/1248676724512043009,"It's not too late to Snap back and avoid the clapback mystery girl. 
Until then, Humphrey will be chilling with that Dave's Single.",,,,0,0,0,0,598,577,552,25,20,1,0,6.395261598115449,6.359573868672378,6.315358001522335,3.258096538021482,3.044522437723423,0.6931471805599453,0.0
891,1248675448869007360,https://x.com/Wendys/status/1248675448869007360,@Wendys I got ghosted by a girl I like last night while were snapping and then suddenly she just stopped talking to me,,,,0,0,0,0,24,16,14,2,5,3,0,3.2188758248682006,2.833213344056216,2.70805020110221,1.0986122886681096,1.791759469228055,1.3862943611198906,0.0
892,1248673823387500544,https://x.com/Wendys/status/1248673823387500544,"Sup guy down the street. Erica knows where you live. 
Until then, she's hanging out with her new friend Dave's Single.",,,,0,0,0,0,1412,1370,1317,53,39,1,2,7.253470382684528,7.223295679562314,7.183870715062453,3.9889840465642745,3.6888794541139363,0.6931471805599453,1.0986122886681096
893,1248672449283198984,https://x.com/Wendys/status/1248672449283198984,"Getting ghosted stinks, but right now you feel it even more. If you’ve been ghosted, tell us and we’ll call Casper out; maybe even reignite a spark. Single in isolation? We got you with a free Dave’s Single to keep you company. #DavesSinglesforSingles
https://t.co/nIYYsjlUyK https://t.co/PF5egvOICf",,,,0,0,0,0,1813,1447,1328,119,299,56,11,7.503289630675082,7.277938572945661,7.192182058713246,4.787491742782046,5.703782474656201,4.04305126783455,2.4849066497880004
894,1247871819098361857,https://x.com/Wendys/status/1247871819098361857,Breakfast like you mean it - score a Breakfast Baconator for free in the Wendy's app. https://t.co/p8NxAefJwu https://t.co/A3aO6Y5lbN,,,,0,0,0,0,834,682,627,55,126,20,6,6.727431724850855,6.52649485957079,6.4425401664681985,4.02535169073515,4.844187086458591,3.044522437723423,1.9459101490553132
895,1247599530503258112,https://x.com/Wendys/status/1247599530503258112,Head to the Wendy’s app to grab a free Dave’s Single on us and tune into @SportsCenter tonight to find out who won this year’s @WoodenAward.,,,,0,0,0,0,367,322,306,16,43,2,0,5.908082938168931,5.777652323222656,5.726847747587197,2.833213344056216,3.784189633918261,1.0986122886681096,0.0
896,1247574856784379906,https://x.com/Wendys/status/1247574856784379906,Picking up a new hobby. Come paint with us on Twitch. https://t.co/P0GZ7DIn5g https://t.co/8mllJ9tke4,0,,coder1,1,0,0,1,1539,1410,1326,84,112,11,6,7.3395376954076745,7.2520539518528135,7.190676034332207,4.442651256490317,4.727387818712341,2.4849066497880004,1.9459101490553132
897,1247262166392221698,https://x.com/Wendys/status/1247262166392221698,"The Wooden Award winner will be revealed tomorrow.

Who’s your choice?

( 📍 @Wendys) https://t.co/SQdg3QVmoi",0,,coder1,1,0,0,1,1186,908,837,71,145,127,6,7.079184394609668,6.812345094177479,6.731018100482083,4.276666119016055,4.983606621708336,4.852030263919617,1.9459101490553132
898,1247163893912403968,https://x.com/Wendys/status/1247163893912403968,Time for a little Monday morning crossword….um… could you guys help? Let’s solve this together in the replies. https://t.co/eQw0VnHrCY,,,,0,0,0,0,3077,2469,2319,150,521,32,55,8.032035314398824,7.8119734296220225,7.749322464660356,5.017279836814924,6.257667587882639,3.4965075614664802,4.02535169073515
899,1245378419770228739,https://x.com/Wendys/status/1245378419770228739,"Forget the jokes, and grab a treat. Get a Free Jr Frosty right now with any order. https://t.co/kvpnVJe5BO",,,,0,0,0,0,1295,1023,942,81,234,30,8,7.16703787691222,6.931471805599453,6.849066282633458,4.406719247264253,5.459585514144159,3.4339872044851463,2.1972245773362196
900,1243562664334372864,https://x.com/Wendys/status/1243562664334372864,"Breakfast? 
How about a Free Breakfast Baconator with purchase?

Lunch? 
How about a $1 DoubleStack?

Dinner? 
How about a Free Dave’s Single with purchase?

Get it all when you mobile order in the app. See you in the drive thru. 

https://t.co/p8NxAexkV4",,,,0,0,0,0,1828,1514,1427,87,292,15,7,7.511524648390866,7.323170717943469,7.2640301428995295,4.477336814478207,5.680172609017068,2.772588722239781,2.0794415416798357
901,1242894464760328192,https://x.com/Wendys/status/1242894464760328192,Don’t miss our best catches! Hop in the stream now! https://t.co/J4Z5cZlvtz #ACNH https://t.co/mnAaUVZ3TJ,0,,coder1,1,0,0,1,5360,5018,4537,481,183,127,32,8.586905803827538,8.520985989654934,8.420241665339788,6.1779441140506,5.214935757608986,4.852030263919617,3.4965075614664802
902,1242845092060237824,https://x.com/Wendys/status/1242845092060237824,Need lunch? We’ve got you covered. Get a Double Stack for just $1 when you order through our app. https://t.co/S8RfLiozck,,,,0,0,0,0,775,654,614,40,117,2,2,6.654152520183219,6.484635235635252,6.421622267806518,3.713572066704308,4.770684624465665,1.0986122886681096,1.0986122886681096
903,1242166387814084609,https://x.com/Wendys/status/1242166387814084609,We got our own Animal Crossing island. Get some Wendy’s delivered and come hang out with us! https://t.co/P0GZ7DIn5g https://t.co/fVAdVfdQ8f,,,,0,0,0,0,21318,20077,17504,2573,535,491,215,9.967353972864542,9.907379967251472,9.770241833388766,7.853216388156072,6.284134161070802,6.198478716492308,5.375278407684165
904,1242110241573163016,https://x.com/Wendys/status/1242110241573163016,The little things can make all the difference sometimes. Get a free Jr. Frosty with every Wendy’s drive-thru order starting today. https://t.co/1divI5HhFw,,,,0,0,0,0,2470,2109,1896,213,261,87,13,7.81237820598861,7.6544432264701125,7.5480289699350145,5.365976015021851,5.568344503761097,4.477336814478207,2.639057329615259
905,1241035122654220288,https://x.com/Wendys/status/1241035122654220288,Streaming Animal Crossing and getting some food delivered for free with Postmates and GrubHub. https://t.co/P0GZ7DIn5g https://t.co/JXhGH1PWRn,,,,0,0,0,0,3493,3250,2988,262,167,63,13,8.158802490694002,8.086717920303906,8.002694162283937,5.572154032177765,5.123963979403259,4.1588830833596715,2.639057329615259
906,1239955168264884226,https://x.com/Wendys/status/1239955168264884226,Wanna keep y’all updated on what’s going on. Our drive-thru and pick-up are open. We also have free delivery available with Grubhub and Postmates. Click here for the latest: https://t.co/FwyQDvt9vd,,,,0,0,0,0,3811,3455,3237,218,311,35,10,8.245909264774093,8.147867129923947,8.08271113423758,5.389071729816501,5.7430031878094825,3.58351893845611,2.3978952727983707
