id,year_quarter,quarter_total_posts,aggressive_humor_proportion_quarter_loo,aggressive_humor_proportion_quarter_loo_sq,other_humor_proportion_quarter_loo,other_humor_proportion_quarter_loo_sq,created_year,created_month,created_hour,text_length,hashtag_count,mention_count,log1p_engagement_total,log1p_engagement_favorite_retweet,log1p_favorite_count,log1p_retweet_count,log1p_reply_count,log1p_quote_count,log1p_bookmark_count
1646139417172783117,2023-Q2,32,0.22580645,0.0509885528616025,0.12903226,0.016649324120707604,2023,4,13,20,0,0,6.553933,6.45047,6.375025,3.850148,3.850148,0.693147,3.135494
1646136173037772800,2023-Q2,32,0.22580645,0.0509885528616025,0.12903226,0.016649324120707604,2023,4,13,72,1,0,7.971776,7.79688,7.734559,4.997212,5.796058,4.094345,4.369448
1646128960802111489,2023-Q2,32,0.22580645,0.0509885528616025,0.12903226,0.016649324120707604,2023,4,12,52,0,1,5.560682,5.459586,5.411646,2.484907,2.772589,1.791759,1.791759
1644140500218179585,2023-Q2,32,0.19354839,0.037460979271592094,0.12903226,0.016649324120707604,2023,4,0,60,0,0,7.821643,7.706613,7.628518,5.123964,5.375278,3.218876,3.496508
1644025053384679530,2023-Q2,32,0.22580645,0.0509885528616025,0.12903226,0.016649324120707604,2023,4,17,74,0,0,6.234411,5.749393,5.686975,2.995732,5.257495,1.098612,1.386294
1641560467918270465,2023-Q1,19,0.22222222,0.0493827150617284,0.22222222,0.0493827150617284,2023,3,21,235,0,0,8.813736,7.520776,7.424762,5.135798,8.40268,5.808142,4.51086
1641209202222723073,2023-Q1,19,0.22222222,0.0493827150617284,0.27777778,0.07716049506172838,2023,3,22,181,0,0,8.480944,7.712444,7.5807,5.624018,7.6029,5.953243,5.298317
1633912561732145156,2023-Q1,19,0.22222222,0.0493827150617284,0.27777778,0.07716049506172838,2023,3,19,36,0,0,9.564372,9.312446,9.285912,5.673323,8.032035,3.688879,4.060443
1626647347584286720,2023-Q1,19,0.16666667,0.027777778888888896,0.27777778,0.07716049506172838,2023,2,18,60,0,0,8.637639,8.576594,8.548304,5.003946,5.676754,3.332205,2.833213
1625171742267256839,2023-Q1,19,0.16666667,0.027777778888888896,0.27777778,0.07716049506172838,2023,2,16,43,2,0,7.79111,7.709308,7.638198,5.036953,5.087596,2.772589,2.70805
1625171069064839168,2023-Q1,19,0.22222222,0.0493827150617284,0.27777778,0.07716049506172838,2023,2,16,32,0,1,8.519989,8.426393,8.33663,5.97381,5.433722,5.257495,3.401197
1625165317189009409,2023-Q1,19,0.16666667,0.027777778888888896,0.27777778,0.07716049506172838,2023,2,16,17,0,0,8.852808,8.660947,8.61993,5.451038,6.985642,4.744932,3.332205
1623778043176124416,2023-Q1,19,0.22222222,0.0493827150617284,0.22222222,0.0493827150617284,2023,2,20,11,0,0,7.862112,7.762171,7.732369,4.248495,5.4161,2.564949,2.484907
1623714551152648193,2023-Q1,19,0.22222222,0.0493827150617284,0.22222222,0.0493827150617284,2023,2,16,121,1,0,7.732808,7.690743,7.593878,5.313206,4.143135,2.639057,2.995732
1623545691305046016,2023-Q1,19,0.22222222,0.0493827150617284,0.22222222,0.0493827150617284,2023,2,4,98,0,1,8.83142,8.781862,8.708144,6.139885,5.389072,4.304065,3.713572
1620815679707582465,2023-Q1,19,0.22222222,0.0493827150617284,0.27777778,0.07716049506172838,2023,2,16,23,0,0,10.844666,10.80576,10.765892,7.564238,7.153052,5.710427,5.937536
1620468613915504645,2023-Q1,19,0.22222222,0.0493827150617284,0.22222222,0.0493827150617284,2023,1,17,118,0,0,9.05847,9.017968,8.974998,5.852202,5.568345,3.7612,3.663562
1619013166251544577,2023-Q1,19,0.22222222,0.0493827150617284,0.27777778,0.07716049506172838,2023,1,16,25,0,0,8.442901,8.390496,8.354439,5.056246,5.181784,3.091042,3.688879
1618685219955171328,2023-Q1,19,0.22222222,0.0493827150617284,0.27777778,0.07716049506172838,2023,1,19,33,0,0,9.48235,9.401704,9.373224,5.831882,6.761573,4.70048,3.828641
1616553921287278617,2023-Q1,19,0.22222222,0.0493827150617284,0.27777778,0.07716049506172838,2023,1,21,83,0,0,8.802673,8.735686,8.639588,6.347389,5.57973,4.094345,4.691348
1616469866348683264,2023-Q1,19,0.22222222,0.0493827150617284,0.27777778,0.07716049506172838,2023,1,16,79,0,2,2.564949,2.564949,0.0,2.564949,0.0,0.0,0.0
1616440426835369984,2023-Q1,19,0.22222222,0.0493827150617284,0.27777778,0.07716049506172838,2023,1,14,62,0,1,6.688355,6.633318,6.617403,2.564949,3.496508,1.098612,2.302585
1616147413210628117,2023-Q1,19,0.16666667,0.027777778888888896,0.27777778,0.07716049506172838,2023,1,18,4,0,0,8.633553,8.530109,8.489205,5.31812,6.167516,4.094345,2.890372
1615817267605901313,2023-Q1,19,0.22222222,0.0493827150617284,0.27777778,0.07716049506172838,2023,1,21,38,0,0,9.289336,9.232787,9.183175,6.206576,6.115892,4.406719,4.143135
1606445952969150464,2022-Q4,32,0.19354839,0.037460979271592094,0.41935484,0.1758584818314256,2022,12,0,21,0,0,7.291656,7.038784,6.993015,3.951244,5.666427,3.135494,2.944439
1605335737368342528,2022-Q4,32,0.19354839,0.037460979271592094,0.38709677,0.1498439093444329,2022,12,22,213,1,1,9.146761,8.776939,8.712431,6.006353,6.859615,7.36074,5.934894
1605240519017525248,2022-Q4,32,0.16129032,0.026014567325702394,0.41935484,0.1758584818314256,2022,12,16,14,1,0,8.581107,8.476163,8.447629,4.912655,6.095825,4.290459,2.833213
1604921931530207236,2022-Q4,32,0.19354839,0.037460979271592094,0.41935484,0.1758584818314256,2022,12,19,41,0,1,5.620401,5.620401,0.0,5.620401,0.0,0.0,0.0
1604919683584401410,2022-Q4,32,0.16129032,0.026014567325702394,0.41935484,0.1758584818314256,2022,12,19,25,0,0,8.512783,8.48467,8.426174,5.620401,4.51086,2.944439,3.433987
1604918638804598784,2022-Q4,32,0.19354839,0.037460979271592094,0.41935484,0.1758584818314256,2022,12,19,126,0,8,8.463159,8.414717,8.298042,6.2106,4.442651,4.736198,3.332205
1604865566057144320,2022-Q4,32,0.16129032,0.026014567325702394,0.41935484,0.1758584818314256,2022,12,15,93,0,0,8.612503,8.524367,8.426831,6.150603,5.849325,4.532599,3.295837
1602425619618332673,2022-Q4,32,0.19354839,0.037460979271592094,0.41935484,0.1758584818314256,2022,12,22,95,0,1,6.883463,6.791221,6.716595,4.174387,4.276666,2.564949,1.386294
1599873034529042432,2022-Q4,32,0.19354839,0.037460979271592094,0.41935484,0.1758584818314256,2022,12,21,23,0,0,9.560575,9.515543,9.462887,6.546785,6.061457,4.532599,4.663439
1598740786518134805,2022-Q4,32,0.16129032,0.026014567325702394,0.41935484,0.1758584818314256,2022,12,18,42,0,0,7.678789,7.621685,7.585281,4.304065,4.65396,2.079442,2.302585
1598721162506215424,2022-Q4,32,0.19354839,0.037460979271592094,0.41935484,0.1758584818314256,2022,12,16,23,0,0,7.888335,7.817223,7.782807,4.442651,4.997212,2.639057,3.178054
1598469601288982528,2022-Q4,32,0.19354839,0.037460979271592094,0.41935484,0.1758584818314256,2022,12,0,88,0,0,4.007333,3.610918,2.995732,2.890372,2.70805,1.609438,0.0
1596245866121416704,2022-Q4,32,0.19354839,0.037460979271592094,0.38709677,0.1498439093444329,2022,11,20,106,0,0,7.76811,7.691657,7.640604,4.70048,4.927254,3.218876,2.639057
1596229186192302080,2022-Q4,32,0.19354839,0.037460979271592094,0.38709677,0.1498439093444329,2022,11,19,36,0,1,7.551187,7.523481,7.496097,3.931826,3.610918,2.484907,1.791759
1596217383001108480,2022-Q4,32,0.19354839,0.037460979271592094,0.38709677,0.1498439093444329,2022,11,19,36,0,0,8.349248,8.309431,8.273337,4.976734,4.997212,2.484907,2.079442
1595102167110922241,2022-Q4,32,0.19354839,0.037460979271592094,0.38709677,0.1498439093444329,2022,11,17,190,2,1,7.297768,7.195937,7.127694,4.488636,4.672829,3.367296,2.302585
1592632537486340097,2022-Q4,32,0.19354839,0.037460979271592094,0.41935484,0.1758584818314256,2022,11,21,54,0,0,8.621733,8.47512,8.418919,5.572154,6.315358,5.181784,3.367296
1586797319466295296,2022-Q4,32,0.19354839,0.037460979271592094,0.41935484,0.1758584818314256,2022,10,19,36,0,0,10.401106,10.329082,10.281205,7.266827,6.769642,5.332719,7.099202
1586734670754058243,2022-Q4,32,0.19354839,0.037460979271592094,0.41935484,0.1758584818314256,2022,10,15,148,0,1,8.565793,8.493515,8.405144,6.025866,5.181784,4.564348,4.553877
1586372289758576640,2022-Q4,32,0.19354839,0.037460979271592094,0.41935484,0.1758584818314256,2022,10,15,156,0,1,8.451908,8.370316,8.290042,5.811141,5.379897,4.343805,4.330733
1586062805207244803,2022-Q4,32,0.19354839,0.037460979271592094,0.38709677,0.1498439093444329,2022,10,18,194,0,0,8.147578,8.089482,8.021585,5.370638,5.062595,2.833213,3.135494
1585376361237340160,2022-Q4,32,0.19354839,0.037460979271592094,0.38709677,0.1498439093444329,2022,10,21,100,0,0,6.293419,6.167516,6.104793,3.401197,3.951244,2.302585,1.609438
1582484431620567040,2022-Q4,32,0.19354839,0.037460979271592094,0.38709677,0.1498439093444329,2022,10,21,94,0,0,6.475433,6.226537,6.169611,3.367296,4.859812,2.079442,2.197225
1581745509441556482,2022-Q4,32,0.19354839,0.037460979271592094,0.41935484,0.1758584818314256,2022,10,20,23,0,0,5.877736,5.749393,5.673323,3.178054,3.610918,0.693147,1.94591
1581683892016205825,2022-Q4,32,0.19354839,0.037460979271592094,0.38709677,0.1498439093444329,2022,10,16,173,2,2,6.990257,6.905753,6.852243,3.970292,3.663562,3.295837,3.218876
1581414595939700736,2022-Q4,32,0.19354839,0.037460979271592094,0.38709677,0.1498439093444329,2022,10,22,12,0,0,7.029973,6.946014,6.891626,4.025352,4.382027,1.386294,2.302585
1581410264339009536,2022-Q4,32,0.19354839,0.037460979271592094,0.38709677,0.1498439093444329,2022,10,22,148,3,1,7.430707,7.353082,7.31322,4.127134,4.127134,3.78419,3.135494
1580645245423071233,2022-Q4,32,0.19354839,0.037460979271592094,0.41935484,0.1758584818314256,2022,10,19,13,0,1,5.056246,4.919981,4.890349,1.609438,3.044522,0.0,0.0
1580580422408622081,2022-Q4,32,0.19354839,0.037460979271592094,0.38709677,0.1498439093444329,2022,10,15,194,1,1,5.497168,5.252273,5.17615,2.70805,3.931826,1.386294,0.0
1578434005996695553,2022-Q4,32,0.16129032,0.026014567325702394,0.41935484,0.1758584818314256,2022,10,17,85,1,1,8.543056,8.437067,8.385032,5.459586,6.021023,4.219508,3.663562
1577345554614566913,2022-Q4,32,0.19354839,0.037460979271592094,0.38709677,0.1498439093444329,2022,10,17,65,0,0,8.839132,8.815222,8.789508,5.147494,4.912655,2.772589,2.639057
1577337977071706113,2022-Q4,32,0.16129032,0.026014567325702394,0.41935484,0.1758584818314256,2022,10,16,221,0,0,10.185918,10.129068,10.035699,7.711997,6.463029,6.146329,5.888878
1574773606520848384,2022-Q3,39,0.31578947,0.0997229893628809,0.31578947,0.0997229893628809,2022,9,14,40,0,0,6.84588,6.687109,6.628041,3.850148,4.867534,1.94591,1.386294
1574473925165449216,2022-Q3,39,0.31578947,0.0997229893628809,0.28947368,0.08379501141274241,2022,9,19,95,0,0,7.594381,7.507141,7.437795,4.812184,4.736198,3.332205,3.295837
1573323893967822851,2022-Q3,39,0.31578947,0.0997229893628809,0.28947368,0.08379501141274241,2022,9,14,44,0,0,6.932448,6.828712,6.791221,3.555348,4.49981,2.302585,1.386294
1572656302614085632,2022-Q3,39,0.28947368,0.08379501141274241,0.31578947,0.0997229893628809,2022,9,18,84,0,0,8.585599,8.527737,8.47345,5.590987,5.370638,3.951244,3.610918
1570426440428187650,2022-Q3,39,0.31578947,0.0997229893628809,0.28947368,0.08379501141274241,2022,9,14,58,0,0,7.146772,7.040536,7.007601,3.637586,4.727388,2.302585,2.079442
1570174502453084160,2022-Q3,39,0.31578947,0.0997229893628809,0.31578947,0.0997229893628809,2022,9,22,23,0,0,8.866158,8.827761,8.78966,5.545177,5.308268,3.258097,3.73767
1569796617984741378,2022-Q3,39,0.31578947,0.0997229893628809,0.31578947,0.0997229893628809,2022,9,21,170,0,0,7.389564,7.33106,7.288928,4.158883,3.970292,2.564949,3.367296
1567614811046920193,2022-Q3,39,0.31578947,0.0997229893628809,0.28947368,0.08379501141274241,2022,9,20,146,0,1,7.163947,7.008505,6.96319,3.912023,5.153292,2.397895,1.609438
1565438020790243329,2022-Q3,39,0.28947368,0.08379501141274241,0.31578947,0.0997229893628809,2022,9,20,7,0,0,10.369044,10.310052,10.229873,7.747165,7.23201,5.799093,4.744932
1562870837283135495,2022-Q3,39,0.31578947,0.0997229893628809,0.31578947,0.0997229893628809,2022,8,18,53,0,0,7.228388,7.080026,7.037028,3.931826,5.164786,2.197225,2.197225
1562500966313627649,2022-Q3,39,0.28947368,0.08379501141274241,0.31578947,0.0997229893628809,2022,8,18,149,0,0,7.709757,7.604396,7.546974,4.727388,5.267858,3.044522,2.397895
1560446512961830912,2022-Q3,39,0.31578947,0.0997229893628809,0.31578947,0.0997229893628809,2022,8,2,43,0,0,10.022869,9.969463,9.895304,7.331715,6.452049,5.673323,5.521461
1560334081308647425,2022-Q3,39,0.31578947,0.0997229893628809,0.31578947,0.0997229893628809,2022,8,18,81,0,0,7.579679,7.496652,7.448334,4.454347,4.955827,2.302585,1.94591
1559912735525183488,2022-Q3,39,0.28947368,0.08379501141274241,0.31578947,0.0997229893628809,2022,8,14,49,0,0,8.536211,8.47866,8.426174,5.509388,5.509388,3.044522,2.995732
1559639856925626369,2022-Q3,39,0.28947368,0.08379501141274241,0.31578947,0.0997229893628809,2022,8,20,156,0,0,7.245655,7.138867,7.104965,3.7612,4.624973,3.526361,2.197225
1559627059491704832,2022-Q3,39,0.31578947,0.0997229893628809,0.28947368,0.08379501141274241,2022,8,19,88,0,0,9.156306,9.111624,9.101864,4.488636,5.976351,1.94591,2.772589
1555554802075156480,2022-Q3,39,0.31578947,0.0997229893628809,0.31578947,0.0997229893628809,2022,8,14,146,1,1,7.014814,6.880384,6.830874,3.871201,4.820282,2.302585,2.197225
1555198547494051842,2022-Q3,39,0.28947368,0.08379501141274241,0.31578947,0.0997229893628809,2022,8,14,94,0,1,5.998937,5.934894,5.916202,2.079442,3.218876,0.693147,0.0
1555192002639175681,2022-Q3,39,0.31578947,0.0997229893628809,0.28947368,0.08379501141274241,2022,8,14,112,1,1,5.32301,5.220356,5.164786,2.397895,2.944439,0.693147,0.693147
1555191997006286852,2022-Q3,39,0.28947368,0.08379501141274241,0.31578947,0.0997229893628809,2022,8,14,92,1,1,5.739793,5.686975,5.645447,2.564949,2.484907,1.098612,1.386294
1555191981285974016,2022-Q3,39,0.28947368,0.08379501141274241,0.31578947,0.0997229893628809,2022,8,14,88,1,1,4.418841,4.330733,4.317488,0.693147,1.791759,1.098612,0.0
1555191976110301185,2022-Q3,39,0.28947368,0.08379501141274241,0.31578947,0.0997229893628809,2022,8,14,93,1,1,3.89182,3.871201,3.871201,0.0,0.693147,0.0,0.0
1555191970682867712,2022-Q3,39,0.31578947,0.0997229893628809,0.31578947,0.0997229893628809,2022,8,14,99,1,2,5.455321,5.42495,5.398163,1.94591,1.94591,0.693147,0.0
1555191966182301697,2022-Q3,39,0.31578947,0.0997229893628809,0.31578947,0.0997229893628809,2022,8,14,100,1,1,4.330733,4.276666,4.248495,1.098612,1.386294,0.693147,0.0
1555191949707169794,2022-Q3,39,0.31578947,0.0997229893628809,0.28947368,0.08379501141274241,2022,8,14,186,1,0,6.559615,6.421622,6.386879,3.091042,4.442651,1.386294,1.609438
1554830029871230979,2022-Q3,39,0.31578947,0.0997229893628809,0.28947368,0.08379501141274241,2022,8,14,164,1,0,6.58755,6.36647,6.304449,3.583519,4.905275,2.079442,1.386294
1552389305695453184,2022-Q3,39,0.28947368,0.08379501141274241,0.31578947,0.0997229893628809,2022,7,20,91,0,0,8.276903,8.198089,8.119399,5.620401,5.513429,3.465736,3.044522
1551575748741324801,2022-Q3,39,0.31578947,0.0997229893628809,0.28947368,0.08379501141274241,2022,7,14,63,0,0,6.946976,6.660575,6.523562,4.615121,5.497168,2.639057,1.386294
1550536004293074949,2022-Q3,39,0.31578947,0.0997229893628809,0.28947368,0.08379501141274241,2022,7,17,68,0,1,4.394449,4.394449,0.0,4.394449,0.0,0.0,0.0
1550527908137025536,2022-Q3,39,0.31578947,0.0997229893628809,0.28947368,0.08379501141274241,2022,7,17,50,0,0,7.216709,7.201916,7.140453,4.394449,2.302585,1.386294,2.197225
1550150187624046592,2022-Q3,39,0.31578947,0.0997229893628809,0.31578947,0.0997229893628809,2022,7,16,170,0,0,6.498282,6.317165,6.204558,4.094345,4.624973,1.609438,1.791759
1549785096974209024,2022-Q3,39,0.31578947,0.0997229893628809,0.31578947,0.0997229893628809,2022,7,15,23,0,0,7.514255,7.482119,7.442493,4.248495,3.610918,2.484907,2.484907
1549774834535645196,2022-Q3,39,0.31578947,0.0997229893628809,0.31578947,0.0997229893628809,2022,7,15,23,0,0,8.646466,8.605204,8.530504,5.976351,4.990433,3.7612,3.7612
1549092266341449728,2022-Q3,39,0.31578947,0.0997229893628809,0.31578947,0.0997229893628809,2022,7,18,148,0,0,6.291569,6.167516,6.073045,3.78419,4.077537,1.386294,1.098612
1549035671314366464,2022-Q3,39,0.31578947,0.0997229893628809,0.31578947,0.0997229893628809,2022,7,14,89,0,2,9.127828,9.127828,0.0,9.127828,0.0,0.0,0.0
1548667210620600321,2022-Q3,39,0.31578947,0.0997229893628809,0.31578947,0.0997229893628809,2022,7,13,75,0,1,11.54294,11.508455,11.411413,9.127828,6.089045,7.365813,7.295735
1546922193661181953,2022-Q3,39,0.28947368,0.08379501141274241,0.31578947,0.0997229893628809,2022,7,18,51,0,0,8.019942,7.946971,7.874359,5.293305,5.241747,2.944439,2.197225
1546869599492243457,2022-Q3,39,0.28947368,0.08379501141274241,0.31578947,0.0997229893628809,2022,7,14,93,0,0,7.834788,7.777374,7.720462,4.890349,4.644391,3.433987,2.197225
1545154011778748419,2022-Q3,39,0.31578947,0.0997229893628809,0.28947368,0.08379501141274241,2022,7,21,52,0,0,9.124891,9.081939,9.033484,6.033086,5.645447,4.094345,3.828641
1541483384542842883,2022-Q2,24,0.13043478,0.0170132318336484,0.60869565,0.3705103943289225,2022,6,18,45,0,0,9.179778,9.123038,9.065661,6.238325,5.991465,4.672829,3.433987
1537805600758824961,2022-Q2,24,0.17391304,0.0302457454820416,0.60869565,0.3705103943289225,2022,6,14,165,0,0,6.609349,6.391917,6.320768,3.73767,4.804021,2.70805,2.397895
1537586561033744384,2022-Q2,24,0.17391304,0.0302457454820416,0.60869565,0.3705103943289225,2022,6,0,23,0,0,10.497808,10.448106,10.329147,8.260493,6.73578,6.386879,5.780744
1537503288240881665,2022-Q2,24,0.17391304,0.0302457454820416,0.60869565,0.3705103943289225,2022,6,18,52,0,0,7.772332,7.576097,7.507141,4.875197,5.624018,4.844187,3.091042
1537078641905090561,2022-Q2,24,0.17391304,0.0302457454820416,0.56521739,0.31947069795841215,2022,6,14,140,0,0,6.100319,5.988961,5.937536,3.044522,3.637586,1.098612,2.197225
1536788752739205121,2022-Q2,24,0.17391304,0.0302457454820416,0.56521739,0.31947069795841215,2022,6,19,145,0,2,7.115582,7.019297,6.964136,4.110874,4.532599,2.484907,2.397895
1535310096577732608,2022-Q2,24,0.17391304,0.0302457454820416,0.60869565,0.3705103943289225,2022,6,17,32,0,0,7.04316,6.50279,6.44572,3.637586,6.066108,3.7612,1.94591
1534544184438403072,2022-Q2,24,0.17391304,0.0302457454820416,0.56521739,0.31947069795841215,2022,6,14,60,0,0,6.261492,6.021023,5.937536,3.526361,4.644391,0.693147,2.197225
1533917869230243847,2022-Q2,24,0.17391304,0.0302457454820416,0.60869565,0.3705103943289225,2022,6,21,28,0,0,9.683215,9.52252,9.460554,6.71174,7.182352,6.891626,4.442651
1522284287239897092,2022-Q2,24,0.13043478,0.0170132318336484,0.60869565,0.3705103943289225,2022,5,18,132,0,0,8.71276,8.652598,8.610866,5.459586,5.713733,3.496508,3.091042
1518681018466721792,2022-Q2,24,0.17391304,0.0302457454820416,0.56521739,0.31947069795841215,2022,4,19,38,0,1,11.166583,11.141456,11.092854,8.093462,7.222566,5.673323,4.574711
1517169828590764036,2022-Q2,24,0.17391304,0.0302457454820416,0.56521739,0.31947069795841215,2022,4,15,102,0,0,8.938007,8.818482,8.775549,5.652489,6.565265,4.787492,3.433987
1514667895497887748,2022-Q2,24,0.17391304,0.0302457454820416,0.56521739,0.31947069795841215,2022,4,18,210,0,0,7.733684,7.633854,7.599902,4.248495,5.257495,2.995732,2.079442
1513983410930335753,2022-Q2,24,0.17391304,0.0302457454820416,0.56521739,0.31947069795841215,2022,4,20,48,0,0,9.042277,9.004177,8.951958,6.028279,5.347108,3.912023,4.077537
1511766482291765248,2022-Q2,24,0.17391304,0.0302457454820416,0.56521739,0.31947069795841215,2022,4,18,129,0,0,8.062118,7.98105,7.948738,4.543295,5.433722,2.079442,2.564949
1511410018083647489,2022-Q2,24,0.17391304,0.0302457454820416,0.56521739,0.31947069795841215,2022,4,18,43,0,0,8.454253,8.401558,8.369157,4.962845,5.252273,3.295837,3.258097
1511409448329351168,2022-Q2,24,0.17391304,0.0302457454820416,0.60869565,0.3705103943289225,2022,4,18,94,0,1,5.09375,4.89784,4.859812,1.791759,2.944439,2.302585,1.098612
1511377350830788610,2022-Q2,24,0.17391304,0.0302457454820416,0.56521739,0.31947069795841215,2022,4,16,74,0,0,7.809541,7.759187,7.704361,4.836282,4.553877,2.833213,2.484907
1511054225303814146,2022-Q2,24,0.17391304,0.0302457454820416,0.56521739,0.31947069795841215,2022,4,18,50,0,0,8.60282,8.49597,8.423542,5.83773,6.107023,4.430817,3.091042
1511006859171352584,2022-Q2,24,0.17391304,0.0302457454820416,0.56521739,0.31947069795841215,2022,4,15,140,0,3,5.241747,5.241747,0.0,5.241747,0.0,0.0,0.0
1510996113079296010,2022-Q2,24,0.13043478,0.0170132318336484,0.60869565,0.3705103943289225,2022,4,15,248,1,4,7.917536,7.483807,7.372118,5.241747,6.510258,5.645447,2.639057
1510659635933548556,2022-Q2,24,0.17391304,0.0302457454820416,0.56521739,0.31947069795841215,2022,4,16,140,0,1,4.465908,4.465908,0.0,4.465908,0.0,0.0,0.0
1510656447528542212,2022-Q2,24,0.17391304,0.0302457454820416,0.56521739,0.31947069795841215,2022,4,16,187,1,0,7.123673,6.786717,6.684612,4.465908,5.700444,3.73767,2.833213
1510643384419037186,2022-Q2,24,0.13043478,0.0170132318336484,0.60869565,0.3705103943289225,2022,4,15,31,0,0,7.60589,7.46164,7.418781,4.304065,5.480639,2.944439,2.639057
1509595960548204557,2022-Q1,42,0.29268293,0.0856632975133849,0.3902439,0.15229030148720998,2022,3,18,140,1,1,3.663562,3.663562,0.0,3.663562,0.0,0.0,0.0
1509591862335655943,2022-Q1,42,0.26829268,0.07198096214158241,0.3902439,0.15229030148720998,2022,3,18,229,1,2,6.329721,6.111467,6.023448,3.663562,4.343805,3.367296,1.94591
1509185783776878598,2022-Q1,42,0.29268293,0.0856632975133849,0.3902439,0.15229030148720998,2022,3,15,40,0,0,8.299037,8.20958,8.159089,5.204007,5.46806,4.454347,3.178054
1508870042414424071,2022-Q1,42,0.29268293,0.0856632975133849,0.3902439,0.15229030148720998,2022,3,18,140,1,2,3.610918,3.610918,0.0,3.610918,0.0,0.0,0.0
1508851162983723016,2022-Q1,42,0.29268293,0.0856632975133849,0.3902439,0.15229030148720998,2022,3,16,181,1,2,6.222576,5.940171,5.840642,3.610918,4.219508,3.970292,1.791759
1508469601495138308,2022-Q1,42,0.29268293,0.0856632975133849,0.3902439,0.15229030148720998,2022,3,15,23,0,0,7.516433,7.448916,7.423568,3.78419,4.70048,1.609438,2.079442
1507071241999560707,2022-Q1,42,0.29268293,0.0856632975133849,0.3902439,0.15229030148720998,2022,3,19,52,0,0,6.257668,6.115892,6.082219,2.772589,4.204693,0.693147,1.098612
1507061922922999808,2022-Q1,42,0.29268293,0.0856632975133849,0.3902439,0.15229030148720998,2022,3,18,146,1,1,4.844187,4.75359,4.672829,2.302585,1.791759,1.791759,0.693147
1506347581982613504,2022-Q1,42,0.29268293,0.0856632975133849,0.3902439,0.15229030148720998,2022,3,19,36,0,0,10.044596,10.008208,9.928912,7.434848,6.040255,5.062595,5.513429
1505869975839559681,2022-Q1,42,0.29268293,0.0856632975133849,0.3902439,0.15229030148720998,2022,3,11,82,0,1,6.938284,6.899723,6.858565,3.713572,3.218876,2.397895,1.791759
1504931534410637318,2022-Q1,42,0.29268293,0.0856632975133849,0.36585366,0.1338489005353956,2022,3,21,118,0,1,7.880048,7.766841,7.706163,4.941642,5.099866,3.988984,4.219508
1504898843703402502,2022-Q1,42,0.26829268,0.07198096214158241,0.3902439,0.15229030148720998,2022,3,19,140,1,2,2.995732,2.995732,0.0,2.995732,0.0,0.0,0.0
1504835309258817538,2022-Q1,42,0.26829268,0.07198096214158241,0.3902439,0.15229030148720998,2022,3,15,165,1,2,5.978886,5.793014,5.733341,2.995732,3.806662,3.044522,1.386294
1503793289081851912,2022-Q1,42,0.29268293,0.0856632975133849,0.36585366,0.1338489005353956,2022,3,18,94,0,0,6.751101,6.58755,6.53814,3.583519,4.70048,2.302585,2.484907
1503780715489423360,2022-Q1,42,0.29268293,0.0856632975133849,0.36585366,0.1338489005353956,2022,3,17,133,1,1,7.355641,7.313887,7.235619,4.736198,3.295837,2.995732,2.995732
1503438625672937479,2022-Q1,42,0.29268293,0.0856632975133849,0.36585366,0.1338489005353956,2022,3,18,140,0,1,5.170484,5.170484,0.0,5.170484,0.0,0.0,0.0
1500883144530092034,2022-Q1,42,0.26829268,0.07198096214158241,0.3902439,0.15229030148720998,2022,3,17,100,0,0,7.805882,7.489412,7.451242,4.219508,6.459904,3.258097,1.386294
1498659324910047233,2022-Q1,42,0.29268293,0.0856632975133849,0.36585366,0.1338489005353956,2022,3,14,126,0,0,7.321189,7.017506,6.986566,3.555348,5.910797,3.178054,1.791759
1498426568946892801,2022-Q1,42,0.29268293,0.0856632975133849,0.36585366,0.1338489005353956,2022,2,22,222,1,0,8.643297,8.595635,8.56274,5.170484,5.159055,3.496508,4.094345
1494385125680893961,2022-Q1,42,0.29268293,0.0856632975133849,0.36585366,0.1338489005353956,2022,2,18,86,0,0,7.63627,7.3518,7.317212,3.988984,6.180017,3.295837,1.791759
1493720865254428676,2022-Q1,42,0.29268293,0.0856632975133849,0.36585366,0.1338489005353956,2022,2,22,222,0,3,6.6995,6.473891,6.371612,4.158883,4.875197,3.433987,1.609438
1491535958713458690,2022-Q1,42,0.26829268,0.07198096214158241,0.3902439,0.15229030148720998,2022,2,22,56,0,0,9.336621,9.272094,9.204624,6.543912,6.416732,4.26268,3.367296
1491487068584824843,2022-Q1,42,0.29268293,0.0856632975133849,0.36585366,0.1338489005353956,2022,2,19,36,0,0,8.845201,8.685078,8.656607,5.117994,6.842683,4.343805,2.772589
1488953810659725314,2022-Q1,42,0.29268293,0.0856632975133849,0.36585366,0.1338489005353956,2022,2,19,64,0,0,8.170186,7.966587,7.93666,4.454347,6.410175,3.526361,2.484907
1488512462223667201,2022-Q1,42,0.29268293,0.0856632975133849,0.36585366,0.1338489005353956,2022,2,14,114,0,0,7.662938,7.518064,7.490529,3.931826,5.568345,2.944439,2.197225
1486700523201839104,2022-Q1,42,0.29268293,0.0856632975133849,0.36585366,0.1338489005353956,2022,1,14,97,0,0,7.544861,7.317212,7.285507,3.871201,5.918894,2.197225,1.94591
