게시물ID,작성일,작성연도,작성월,작성시간,연도분기,log1p_engagement_total,유머예측이진,유머비율LOO분기,유머비율LOO분기_평균중심화,유머비율LOO분기_평균중심화제곱,유머X유머강도중심화,유머X유머강도중심화제곱,텍스트길이,해시태그수,멘션수,H3분석표본
1296530892731682818,2020-08-20,2020,8,19,2020-Q3,6.72503364,0,0.671875,0.091666651,0.0084027749,0.0,0.0,171,0,0,1
1296241274668961798,2020-08-20,2020,8,0,2020-Q3,8.81418182,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,138,0,0,1
1296100179976822785,2020-08-19,2020,8,15,2020-Q3,11.53491198,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,88,0,0,1
1295479727147364352,2020-08-17,2020,8,21,2020-Q3,9.80482677,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,95,0,0,1
1295466172066836480,2020-08-17,2020,8,21,2020-Q3,10.3799391,0,0.671875,0.091666651,0.0084027749,0.0,0.0,51,0,0,1
1294036401290321920,2020-08-13,2020,8,22,2020-Q3,7.92624152,0,0.671875,0.091666651,0.0084027749,0.0,0.0,34,0,0,1
1294005354607542274,2020-08-13,2020,8,20,2020-Q3,8.56140145,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,53,0,0,1
1294001894227161089,2020-08-13,2020,8,20,2020-Q3,7.40671073,0,0.671875,0.091666651,0.0084027749,0.0,0.0,101,0,1,1
1293925856734261250,2020-08-13,2020,8,15,2020-Q3,7.93844555,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,207,0,1,1
1293571318068240384,2020-08-12,2020,8,15,2020-Q3,8.68946441,0,0.671875,0.091666651,0.0084027749,0.0,0.0,170,0,0,1
1293256222922203138,2020-08-11,2020,8,18,2020-Q3,8.68710473,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,100,0,0,1
1293228415823347718,2020-08-11,2020,8,16,2020-Q3,7.76472054,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,74,0,1,1
1293204516872101891,2020-08-11,2020,8,15,2020-Q3,8.08425411,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,79,0,0,1
1292880058399567876,2020-08-10,2020,8,17,2020-Q3,7.21890971,0,0.671875,0.091666651,0.0084027749,0.0,0.0,111,0,0,1
1291837518455779328,2020-08-07,2020,8,20,2020-Q3,9.22631214,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,55,0,0,1
1291462568511406081,2020-08-06,2020,8,19,2020-Q3,10.12870894,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,36,0,0,1
1291458005813399555,2020-08-06,2020,8,19,2020-Q3,7.49942329,0,0.671875,0.091666651,0.0084027749,0.0,0.0,79,0,1,1
1291449766098935808,2020-08-06,2020,8,19,2020-Q3,7.82324569,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,138,0,0,1
1290387967127814145,2020-08-03,2020,8,20,2020-Q3,8.57904059,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,183,0,0,1
1288908749411946497,2020-07-30,2020,7,18,2020-Q3,8.12296472,0,0.671875,0.091666651,0.0084027749,0.0,0.0,39,0,0,1
1288188030881325062,2020-07-28,2020,7,19,2020-Q3,6.81673588,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,207,0,0,1
1287856490339078146,2020-07-27,2020,7,21,2020-Q3,8.80312373,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,51,0,0,1
1287737754223181824,2020-07-27,2020,7,13,2020-Q3,8.60904285,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,71,0,0,1
1287586791235686401,2020-07-27,2020,7,3,2020-Q3,7.66011432,0,0.671875,0.091666651,0.0084027749,0.0,0.0,55,0,1,1
1286650842225848321,2020-07-24,2020,7,13,2020-Q3,8.97195627,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,34,0,0,1
1285956361189240832,2020-07-22,2020,7,15,2020-Q3,8.77384889,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,100,0,0,1
1285658885366386688,2020-07-21,2020,7,19,2020-Q3,7.06219163,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,136,0,0,1
1283561455787347973,2020-07-16,2020,7,0,2020-Q3,9.9398677,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,21,0,0,1
1282744963479097345,2020-07-13,2020,7,18,2020-Q3,9.90413734,0,0.671875,0.091666651,0.0084027749,0.0,0.0,69,0,0,1
1278698388054310913,2020-07-02,2020,7,14,2020-Q3,6.74051936,0,0.671875,0.091666651,0.0084027749,0.0,0.0,143,0,1,1
1278698264821456899,2020-07-02,2020,7,14,2020-Q3,5.89715387,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,163,0,0,1
1278697776361209856,2020-07-02,2020,7,14,2020-Q3,4.30406509,0,0.671875,0.091666651,0.0084027749,0.0,0.0,217,0,1,1
1278697646312611841,2020-07-02,2020,7,14,2020-Q3,4.56434819,0,0.671875,0.091666651,0.0084027749,0.0,0.0,116,1,0,1
1278697516540866568,2020-07-02,2020,7,14,2020-Q3,7.16935002,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,171,0,1,1
1278646012790427650,2020-07-02,2020,7,11,2020-Q3,2.83321334,0,0.671875,0.091666651,0.0084027749,0.0,0.0,299,3,3,1
1278530059351945217,2020-07-02,2020,7,3,2020-Q3,1.60943791,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,300,5,1,1
1278506710244765697,2020-07-02,2020,7,1,2020-Q3,1.79175947,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,297,1,0,1
1278388817301512195,2020-07-01,2020,7,18,2020-Q3,8.02780285,1,0.65625,0.076041651,0.0057823327,0.076041651,0.0057823327,243,0,1,1
1276283358692216833,2020-06-25,2020,6,22,2020-Q2,7.57763383,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,118,0,0,1
1276283357979164674,2020-06-25,2020,6,22,2020-Q2,7.29301768,0,0.715596,0.135387651,0.0183298161,0.0,0.0,148,1,1,1
1276283357219950593,2020-06-25,2020,6,22,2020-Q2,7.23705903,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,242,0,2,1
1276283356473327618,2020-06-25,2020,6,22,2020-Q2,7.70345905,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,167,0,0,1
1276283355768803330,2020-06-25,2020,6,22,2020-Q2,9.4700087,0,0.715596,0.135387651,0.0183298161,0.0,0.0,182,0,0,1
1269066301974208513,2020-06-06,2020,6,0,2020-Q2,4.79579055,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,140,0,2,1
1269040852350971906,2020-06-05,2020,6,22,2020-Q2,7.61431215,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,189,1,1,1
1268327435206111232,2020-06-03,2020,6,23,2020-Q2,9.46490507,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,186,0,0,1
1268327013401706499,2020-06-03,2020,6,23,2020-Q2,9.23024103,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,156,0,0,1
1268326640972595206,2020-06-03,2020,6,23,2020-Q2,9.56472269,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,274,0,0,1
1268325890037030912,2020-06-03,2020,6,23,2020-Q2,10.69684199,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,193,1,0,1
1266395345996652552,2020-05-29,2020,5,15,2020-Q2,11.14485729,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,97,0,0,1
1266084754832719872,2020-05-28,2020,5,19,2020-Q2,9.54359315,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,152,1,0,1
1265312303920099328,2020-05-26,2020,5,16,2020-Q2,8.20821938,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,1,0,0,1
1263943215847141376,2020-05-22,2020,5,21,2020-Q2,7.25559127,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,119,0,0,1
1263549059962408962,2020-05-21,2020,5,19,2020-Q2,7.83873756,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,217,0,0,1
1263145989583536129,2020-05-20,2020,5,16,2020-Q2,7.92189841,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,270,0,1,1
1262824362178220034,2020-05-19,2020,5,19,2020-Q2,6.86693328,0,0.715596,0.135387651,0.0183298161,0.0,0.0,141,0,0,1
1262515931135332352,2020-05-18,2020,5,22,2020-Q2,7.52131798,0,0.715596,0.135387651,0.0183298161,0.0,0.0,197,0,0,1
1261339056618835968,2020-05-15,2020,5,16,2020-Q2,7.11395611,0,0.715596,0.135387651,0.0183298161,0.0,0.0,59,0,0,1
1260917780594884608,2020-05-14,2020,5,13,2020-Q2,7.63530389,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,75,0,0,1
1260238918638854147,2020-05-12,2020,5,16,2020-Q2,9.1306476,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,89,0,0,1
1259832419311661058,2020-05-11,2020,5,13,2020-Q2,7.23489842,0,0.715596,0.135387651,0.0183298161,0.0,0.0,38,0,0,1
1259528627017748480,2020-05-10,2020,5,17,2020-Q2,8.54500289,0,0.715596,0.135387651,0.0183298161,0.0,0.0,49,0,0,1
1258860982752944130,2020-05-08,2020,5,20,2020-Q2,6.62671775,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,153,0,0,1
1258818656668209153,2020-05-08,2020,5,17,2020-Q2,5.79909265,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,177,0,0,1
1258788961482309633,2020-05-08,2020,5,16,2020-Q2,6.61606519,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,179,0,0,1
1258501865110515712,2020-05-07,2020,5,21,2020-Q2,6.35088572,0,0.715596,0.135387651,0.0183298161,0.0,0.0,249,0,0,1
1258477819971219457,2020-05-07,2020,5,19,2020-Q2,6.01615716,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,109,0,0,1
1258474405593825281,2020-05-07,2020,5,19,2020-Q2,6.44888939,0,0.715596,0.135387651,0.0183298161,0.0,0.0,144,0,0,1
1258445201200287749,2020-05-07,2020,5,17,2020-Q2,5.62401751,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,126,0,0,1
1258441499085242369,2020-05-07,2020,5,17,2020-Q2,6.18620862,0,0.715596,0.135387651,0.0183298161,0.0,0.0,188,0,0,1
1258112312055119883,2020-05-06,2020,5,19,2020-Q2,6.23441073,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,157,0,0,1
1258111899369189377,2020-05-06,2020,5,19,2020-Q2,5.68697536,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,123,0,0,1
1258109329816813568,2020-05-06,2020,5,19,2020-Q2,6.35610766,0,0.715596,0.135387651,0.0183298161,0.0,0.0,172,0,0,1
1258082734414663685,2020-05-06,2020,5,17,2020-Q2,5.85793315,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,88,0,0,1
1258079077883351051,2020-05-06,2020,5,17,2020-Q2,6.38350663,0,0.715596,0.135387651,0.0183298161,0.0,0.0,139,0,0,1
1258056614101356544,2020-05-06,2020,5,15,2020-Q2,5.61312811,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,113,0,0,1
1258049583374053379,2020-05-06,2020,5,15,2020-Q2,6.48004456,0,0.715596,0.135387651,0.0183298161,0.0,0.0,192,0,0,1
1258049228502433792,2020-05-06,2020,5,15,2020-Q2,6.10702289,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,219,0,0,1
1257808806102343695,2020-05-05,2020,5,23,2020-Q2,5.97380961,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,96,0,0,1
1257807705445740546,2020-05-05,2020,5,23,2020-Q2,5.54517744,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,125,0,0,1
1257805255129075715,2020-05-05,2020,5,22,2020-Q2,5.36129217,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,124,0,0,1
1257804908666982400,2020-05-05,2020,5,22,2020-Q2,6.4738907,0,0.715596,0.135387651,0.0183298161,0.0,0.0,107,0,0,1
1257804882494570509,2020-05-05,2020,5,22,2020-Q2,5.20400669,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,81,0,0,1
1257794033377828864,2020-05-05,2020,5,22,2020-Q2,6.51767127,0,0.715596,0.135387651,0.0183298161,0.0,0.0,166,0,0,1
1257793056180506624,2020-05-05,2020,5,22,2020-Q2,6.2126061,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,182,0,0,1
1257791635850698752,2020-05-05,2020,5,21,2020-Q2,6.42324696,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,210,0,0,1
1257400910231330817,2020-05-04,2020,5,20,2020-Q2,6.8384052,0,0.715596,0.135387651,0.0183298161,0.0,0.0,166,0,0,1
1257372347436318722,2020-05-04,2020,5,18,2020-Q2,6.68835471,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,178,0,0,1
1257356670520483841,2020-05-04,2020,5,17,2020-Q2,6.32793678,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,268,0,0,1
1257328823126888448,2020-05-04,2020,5,15,2020-Q2,6.228511,0,0.715596,0.135387651,0.0183298161,0.0,0.0,40,0,0,1
1257325964528238601,2020-05-04,2020,5,15,2020-Q2,8.77786371,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,82,0,0,1
1257325300704215047,2020-05-04,2020,5,15,2020-Q2,7.49665244,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,278,0,0,1
1257152398566592516,2020-05-04,2020,5,3,2020-Q2,9.30955202,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,24,0,0,1
1257091241122168836,2020-05-03,2020,5,23,2020-Q2,5.97380961,0,0.715596,0.135387651,0.0183298161,0.0,0.0,33,0,1,1
1257082671118913537,2020-05-03,2020,5,23,2020-Q2,8.69131455,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,220,0,0,1
1256977275754610688,2020-05-03,2020,5,16,2020-Q2,8.24459676,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,110,0,0,1
1256475023209979910,2020-05-02,2020,5,6,2020-Q2,5.68357977,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,170,0,0,1
1256297367860625414,2020-05-01,2020,5,19,2020-Q2,9.38923941,0,0.715596,0.135387651,0.0183298161,0.0,0.0,92,1,1,1
1255937272907776001,2020-04-30,2020,4,19,2020-Q2,6.5971457,0,0.715596,0.135387651,0.0183298161,0.0,0.0,184,0,0,1
1255888429910577153,2020-04-30,2020,4,15,2020-Q2,6.69208374,0,0.715596,0.135387651,0.0183298161,0.0,0.0,142,0,0,1
1255226259094810631,2020-04-28,2020,4,20,2020-Q2,7.7608932,0,0.715596,0.135387651,0.0183298161,0.0,0.0,98,0,0,1
1254847872614502402,2020-04-27,2020,4,19,2020-Q2,7.61134772,0,0.715596,0.135387651,0.0183298161,0.0,0.0,133,1,1,1
1254757690321932288,2020-04-27,2020,4,13,2020-Q2,7.02997291,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,65,0,0,1
1254067898349428737,2020-04-25,2020,4,15,2020-Q2,7.15461536,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,195,0,0,1
1253791528977420288,2020-04-24,2020,4,21,2020-Q2,7.22402481,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,123,0,0,1
1253708482882265088,2020-04-24,2020,4,15,2020-Q2,7.70436117,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,121,0,0,1
1253342185157607433,2020-04-23,2020,4,15,2020-Q2,8.17357549,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,128,0,0,1
1252980092113993730,2020-04-22,2020,4,15,2020-Q2,8.17891933,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,192,0,0,1
1252704850711842817,2020-04-21,2020,4,21,2020-Q2,8.11402544,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,140,0,1,1
1252619450748219393,2020-04-21,2020,4,15,2020-Q2,8.66250492,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,144,0,0,1
1252379047335608320,2020-04-20,2020,4,23,2020-Q2,10.69516699,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,137,0,0,1
1252355382657216512,2020-04-20,2020,4,21,2020-Q2,11.24592145,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,273,0,0,1
1252250012676997123,2020-04-20,2020,4,14,2020-Q2,9.33882153,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,216,0,0,1
1250895183601971200,2020-04-16,2020,4,21,2020-Q2,7.92044651,0,0.715596,0.135387651,0.0183298161,0.0,0.0,144,0,3,1
1250869157983371266,2020-04-16,2020,4,19,2020-Q2,5.420535,0,0.715596,0.135387651,0.0183298161,0.0,0.0,109,0,3,1
1250053580716990467,2020-04-14,2020,4,13,2020-Q2,7.01750614,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,175,0,0,1
1249758082500104198,2020-04-13,2020,4,17,2020-Q2,9.98063376,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,44,0,0,1
1249700938148970502,2020-04-13,2020,4,14,2020-Q2,6.3630281,0,0.715596,0.135387651,0.0183298161,0.0,0.0,79,0,1,1
1249692974499467266,2020-04-13,2020,4,13,2020-Q2,6.25766759,0,0.715596,0.135387651,0.0183298161,0.0,0.0,136,0,0,1
1248715778649722880,2020-04-10,2020,4,20,2020-Q2,7.30720231,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,161,0,0,1
1248715156521172992,2020-04-10,2020,4,20,2020-Q2,4.77912349,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,193,0,1,1
1248700769886515202,2020-04-10,2020,4,19,2020-Q2,6.84800527,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,144,0,0,1
1248700279723360256,2020-04-10,2020,4,19,2020-Q2,3.98898405,0,0.715596,0.135387651,0.0183298161,0.0,0.0,96,0,1,1
1248698613045366785,2020-04-10,2020,4,19,2020-Q2,6.88346259,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,147,0,0,1
1248693897263448071,2020-04-10,2020,4,19,2020-Q2,7.11314211,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,128,0,0,1
1248692589710249991,2020-04-10,2020,4,19,2020-Q2,4.72738782,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,278,0,1,1
1248686254683717632,2020-04-10,2020,4,18,2020-Q2,7.04141166,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,203,0,0,1
1248685541786300416,2020-04-10,2020,4,18,2020-Q2,3.76120012,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,165,0,1,1
1248682804860370947,2020-04-10,2020,4,18,2020-Q2,7.54009032,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,158,0,0,1
1248681997419065349,2020-04-10,2020,4,18,2020-Q2,7.41397029,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,131,0,0,1
1248681442474889216,2020-04-10,2020,4,18,2020-Q2,2.99573227,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,80,0,1,1
1248680953628819457,2020-04-10,2020,4,18,2020-Q2,6.62007321,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,179,0,0,1
1248680479634731011,2020-04-10,2020,4,18,2020-Q2,3.49650756,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,178,0,1,1
1248679862384185347,2020-04-10,2020,4,18,2020-Q2,6.22455843,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,173,0,0,1
1248678777342877696,2020-04-10,2020,4,18,2020-Q2,3.21887582,0,0.715596,0.135387651,0.0183298161,0.0,0.0,44,0,1,1
1248678101598470144,2020-04-10,2020,4,18,2020-Q2,6.55250789,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,122,0,0,1
1248677421588586496,2020-04-10,2020,4,18,2020-Q2,6.41017488,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,153,0,0,1
1248677192059564034,2020-04-10,2020,4,18,2020-Q2,4.34380542,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,178,0,1,1
1248676724512043009,2020-04-10,2020,4,18,2020-Q2,6.3952616,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,131,0,0,1
1248675448869007360,2020-04-10,2020,4,18,2020-Q2,3.21887582,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,118,0,1,1
1248673823387500544,2020-04-10,2020,4,18,2020-Q2,7.25347038,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,118,0,0,1
1248672449283198984,2020-04-10,2020,4,18,2020-Q2,7.50328963,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,299,1,0,1
1247871819098361857,2020-04-08,2020,4,13,2020-Q2,6.72743172,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,133,0,0,1
1247599530503258112,2020-04-07,2020,4,18,2020-Q2,5.90808294,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,140,0,2,1
1247574856784379906,2020-04-07,2020,4,17,2020-Q2,7.3395377,0,0.715596,0.135387651,0.0183298161,0.0,0.0,101,0,0,1
1247262166392221698,2020-04-06,2020,4,20,2020-Q2,7.07918439,0,0.715596,0.135387651,0.0183298161,0.0,0.0,108,0,1,1
1247163893912403968,2020-04-06,2020,4,14,2020-Q2,8.03203531,1,0.706422,0.126213651,0.0159298857,0.126213651,0.0159298857,134,0,0,1
1245378419770228739,2020-04-01,2020,4,15,2020-Q2,7.16703788,0,0.715596,0.135387651,0.0183298161,0.0,0.0,106,0,0,1
1243562664334372864,2020-03-27,2020,3,15,2020-Q1,7.51152465,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,255,0,0,1
1242894464760328192,2020-03-25,2020,3,19,2020-Q1,8.5869058,0,0.653061,0.072852651,0.0053075088,0.0,0.0,105,1,0,1
1242845092060237824,2020-03-25,2020,3,16,2020-Q1,6.65415252,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,121,0,0,1
1242166387814084609,2020-03-23,2020,3,19,2020-Q1,9.96735397,0,0.653061,0.072852651,0.0053075088,0.0,0.0,140,0,0,1
1242110241573163016,2020-03-23,2020,3,15,2020-Q1,7.81237821,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,154,0,0,1
1241035122654220288,2020-03-20,2020,3,16,2020-Q1,8.15880249,0,0.653061,0.072852651,0.0053075088,0.0,0.0,142,0,0,1
1239955168264884226,2020-03-17,2020,3,16,2020-Q1,8.24590926,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,197,0,0,1
1237741943809028096,2020-03-11,2020,3,14,2020-Q1,8.7432126,0,0.653061,0.072852651,0.0053075088,0.0,0.0,72,0,0,1
1237381359347339265,2020-03-10,2020,3,14,2020-Q1,4.15888308,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,51,1,1,1
1237012795327238144,2020-03-09,2020,3,13,2020-Q1,7.75405264,0,0.653061,0.072852651,0.0053075088,0.0,0.0,53,0,0,1
1236305605188636672,2020-03-07,2020,3,15,2020-Q1,7.26612878,0,0.653061,0.072852651,0.0053075088,0.0,0.0,112,0,0,1
1235960579690565633,2020-03-06,2020,3,16,2020-Q1,7.99193052,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,87,0,0,1
1235705290755960832,2020-03-05,2020,3,23,2020-Q1,7.96241568,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,39,0,0,1
1235553332111896576,2020-03-05,2020,3,13,2020-Q1,10.5450256,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,18,0,0,1
1234848505522458626,2020-03-03,2020,3,14,2020-Q1,7.79852305,0,0.653061,0.072852651,0.0053075088,0.0,0.0,55,0,0,1
1234448367230627840,2020-03-02,2020,3,12,2020-Q1,8.89645121,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,107,0,0,1
1234275836905369603,2020-03-02,2020,3,0,2020-Q1,10.47866731,0,0.653061,0.072852651,0.0053075088,0.0,0.0,57,0,0,1
1234146377141190659,2020-03-01,2020,3,16,2020-Q1,8.54012816,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,118,0,0,1
1233563046875926528,2020-02-29,2020,2,1,2020-Q1,8.36567238,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,42,0,0,1
1233494419925585924,2020-02-28,2020,2,20,2020-Q1,10.64775551,0,0.653061,0.072852651,0.0053075088,0.0,0.0,59,1,0,1
1233482096720609281,2020-02-28,2020,2,20,2020-Q1,8.99342737,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,65,0,0,1
1233154731863879680,2020-02-27,2020,2,22,2020-Q1,8.74560285,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,87,0,0,1
1232381037608685569,2020-02-25,2020,2,19,2020-Q1,9.74032135,0,0.653061,0.072852651,0.0053075088,0.0,0.0,103,0,0,1
1230556233301741568,2020-02-20,2020,2,18,2020-Q1,8.7305288,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,15,0,0,1
1230551555566395392,2020-02-20,2020,2,17,2020-Q1,9.07440609,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,51,0,0,1
1230517346672021504,2020-02-20,2020,2,15,2020-Q1,12.18254298,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,15,0,0,1
1229797426569019392,2020-02-18,2020,2,15,2020-Q1,12.47549655,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,65,0,0,1
1229264235387129856,2020-02-17,2020,2,4,2020-Q1,9.79951496,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,113,0,0,1
1228373033167048705,2020-02-14,2020,2,17,2020-Q1,9.35617082,0,0.653061,0.072852651,0.0053075088,0.0,0.0,27,0,0,1
1228371313938567174,2020-02-14,2020,2,17,2020-Q1,6.09130988,0,0.653061,0.072852651,0.0053075088,0.0,0.0,63,0,1,1
1225857136149790720,2020-02-07,2020,2,19,2020-Q1,8.41648849,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,54,0,1,1
1225856757966094337,2020-02-07,2020,2,19,2020-Q1,6.49526556,0,0.653061,0.072852651,0.0053075088,0.0,0.0,52,0,1,1
1225154743821127682,2020-02-05,2020,2,20,2020-Q1,12.03419239,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,50,0,0,1
1224794757559455746,2020-02-04,2020,2,20,2020-Q1,9.30819277,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,60,0,0,1
1224780999906775040,2020-02-04,2020,2,19,2020-Q1,8.27614022,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,46,1,0,1
1224725170235019265,2020-02-04,2020,2,16,2020-Q1,10.00274448,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,169,1,1,1
1224709867753168899,2020-02-04,2020,2,15,2020-Q1,11.64873177,0,0.653061,0.072852651,0.0053075088,0.0,0.0,25,0,1,1
1221885535737864192,2020-01-27,2020,1,19,2020-Q1,11.80174439,0,0.653061,0.072852651,0.0053075088,0.0,0.0,23,0,0,1
