id,tweet_url,text,created_year,created_month,created_day,created_time,created_hour,created_date,year_month,year_quarter,pred_humor_final_050,p_humor_final_tfidf_logreg,reply_count,favorite_count,retweet_count,quote_count,bookmark_count,view_count,engagement_total,engagement_favorite_retweet,log1p_engagement_total,log1p_engagement_favorite_retweet,log1p_favorite_count,log1p_retweet_count,log1p_reply_count,log1p_quote_count,log1p_bookmark_count,log1p_view_count,humor_intensity_month,humor_intensity_quarter,humor_intensity_month_loo,humor_intensity_quarter_loo,month_total_posts,month_humor_posts,month_non_humor_posts,humor_frequency_month,humor_proportion_month,humor_proportion_month_loo,quarter_total_posts,quarter_humor_posts,quarter_non_humor_posts,humor_frequency_quarter,humor_proportion_quarter,humor_proportion_quarter_loo,pred_humor_type_group_model,p_type_aggressive_model,p_type_other_humor_model,pred_humor_type_group_model_050,is_aggressive_humor,is_other_humor,is_non_humor,is_predicted_humor,quarter_aggressive_posts,quarter_other_humor_posts,quarter_predicted_humor_posts,aggressive_humor_frequency_quarter,other_humor_frequency_quarter,aggressive_humor_proportion_quarter,other_humor_proportion_quarter,aggressive_humor_proportion_quarter_loo,other_humor_proportion_quarter_loo,aggressive_share_among_humor_quarter,aggressive_share_among_humor_quarter_loo,in_h3_aggressive_filtered,no,final_humor_binary,final_humor_source,final_humor_label_available,model_humor,p_humor,p_humor_ml,log1p_p_humor_final_tfidf_logreg,prediction_set,text_length,hashtag_count,mention_count,emoji_count
1257328823126888448,https://x.com/Wendys/status/1257328823126888448,The legal stuff: https://t.co/H9bM7rWONS,2020,5,4,15:18:46,15,2020-05-04,2020-05,2020-Q2,0,0.140147,17,476,11,1,1,0,506,487,6.228511,6.190315,6.167516,2.484907,2.890372,0.693147,0.693147,0.0,0.653061,0.709091,0.666667,0.715596,49,32,17,32,0.653061,0.666667,110,78,32,78,0.709091,0.715596,non_humor,0.3902,0.6098,non_humor,0,0,1,0,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.52293578,0.26923077,0.26923077,1,841,,,0,0,0.4286,0.08009,0.131157,unlabeled,40,0,0,0
1257325964528238601,https://x.com/Wendys/status/1257325964528238601,"Today there are 100, $10 codes. Here are your first clues. https://t.co/P8Pzso0ynu",2020,5,4,15:07:24,15,2020-05-04,2020-05,2020-Q2,1,0.567849,2126,4030,236,62,34,0,6488,4266,8.777864,8.358666,8.30177,5.46806,7.662468,4.143135,3.555348,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,aggressive,0.5822,0.4178,aggressive,1,0,0,1,21,57,78,21,57,0.19090909,0.51818182,0.18348624,0.52293578,0.26923077,0.25974026,1,842,,,0,1,0.5279,0.248851,0.449704,unlabeled,82,0,0,0
1257325300704215047,https://x.com/Wendys/status/1257325300704215047,"Welcome to Wendy's Cyber Search. All week we'll be sharing hints to codes hidden across the internet to win Wendy’s gift cards. Each worth a little something, some worth a lot of something. DM us the code on Twitter for your chance to win. Happy hunting! https://t.co/H9bM7rWONS",2020,5,4,15:04:46,15,2020-05-04,2020-05,2020-Q2,1,0.641590,174,1504,93,20,10,0,1801,1597,7.496652,7.376508,7.316548,4.543295,5.164786,3.044522,2.397895,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,other_humor,0.3566,0.6434,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,843,,,0,1,0.5243,0.383042,0.495665,unlabeled,278,0,0,0
1257152398566592516,https://x.com/Wendys/status/1257152398566592516,"No, this is THE Wendy's.",2020,5,4,03:37:43,03,2020-05-04,2020-05,2020-Q2,1,0.618739,186,10418,404,20,14,0,11042,10822,9.309552,9.289429,9.251386,6.003887,5.231109,3.044522,2.70805,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,other_humor,0.4323,0.5677,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,844,1,coder1,1,1,0.5819,0.467222,0.481647,labeled,24,0,0,0
1257091241122168836,https://x.com/Wendys/status/1257091241122168836,"@Wendys Ma'am, this is a Wendy's.",2020,5,3,23:34:42,23,2020-05-03,2020-05,2020-Q2,0,0.469150,6,381,3,1,1,0,392,384,5.97381,5.953243,5.945421,1.386294,1.94591,0.693147,0.693147,0.0,0.653061,0.709091,0.666667,0.715596,49,32,17,32,0.653061,0.666667,110,78,32,78,0.709091,0.715596,non_humor,0.4737,0.5263,non_humor,0,0,1,0,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.52293578,0.26923077,0.26923077,1,845,,,0,0,0.4101,0.488495,0.384684,unlabeled,33,0,1,0
1257082671118913537,https://x.com/Wendys/status/1257082671118913537,"This week, we will be hiding codes. Lots of codes. Codes that will score you free Wendy's. Hidden across our entire internet presence. The clues start Monday. Think you can solve the Cyber Search? https://t.co/FB2IXQSyAq",2020,5,3,23:00:38,23,2020-05-03,2020-05,2020-Q2,1,0.613575,364,5022,398,127,39,0,5950,5420,8.691315,8.598036,8.521783,5.988961,5.899897,4.85203,3.688879,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,other_humor,0.3329,0.6671,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,846,1,coder1,1,1,0.6321,0.375916,0.478452,labeled,220,0,0,0
1256977275754610688,https://x.com/Wendys/status/1256977275754610688,That Honey Butter Chicken Biscuit is one bad boi. See it in action during the Rick and Morty premiere tonight!,2020,5,3,16:01:50,16,2020-05-03,2020-05,2020-Q2,1,0.508092,92,3471,201,27,15,0,3806,3672,8.244597,8.208764,8.152486,5.308268,4.532599,3.332205,2.772589,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,other_humor,0.3229,0.6771,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,847,0,coder1,1,0,0.4098,0.316347,0.410845,labeled,110,0,0,0
1256475023209979910,https://x.com/Wendys/status/1256475023209979910,apparently if you constantly catch the clock at 11:11 the universe is trying to tell you something but what if i constantly catch the clock at 4:44 should i go to wendy’s,2020,5,2,06:46:04,06,2020-05-02,2020-05,2020-Q2,1,0.738249,10,262,18,2,1,0,293,280,5.68358,5.638355,5.572154,2.944439,2.397895,1.098612,0.693147,0.0,0.653061,0.709091,0.645833,0.706422,49,32,17,32,0.653061,0.645833,110,78,32,78,0.709091,0.706422,aggressive,0.5460,0.4540,aggressive,1,0,0,1,21,57,78,21,57,0.19090909,0.51818182,0.18348624,0.52293578,0.26923077,0.25974026,1,848,,,0,1,0.6036,0.682164,0.552878,unlabeled,170,0,0,0
1256297367860625414,https://x.com/Wendys/status/1256297367860625414,Be on the lookout for this Honey Butter Chicken Biscuit. @wendys #ad https://t.co/71Cd9mpyi6,2020,5,1,19:00:08,19,2020-05-01,2020-05,2020-Q2,0,0.366447,104,10630,1049,142,33,0,11958,11679,9.389239,9.365633,9.27153,6.956545,4.65396,4.962845,3.526361,0.0,0.653061,0.709091,0.666667,0.715596,49,32,17,32,0.653061,0.666667,110,78,32,78,0.709091,0.715596,non_humor,0.2842,0.7158,non_humor,0,0,1,0,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.52293578,0.26923077,0.26923077,1,849,0,coder1,1,0,0.3439,0.24341,0.312214,labeled,92,1,1,0
1255937272907776001,https://x.com/Wendys/status/1255937272907776001,Come and see the Wendy-est Mortys in the entire multiverse. We’re playing with Wendy Morty and Breakfast Morty in Pocket Mortys! Check out our stream right now: https://t.co/sQfjVH1iaa,2020,4,30,19:09:14,19,2020-04-30,2020-04,2020-Q2,0,0.478361,47,631,47,4,3,0,732,678,6.597146,6.520621,6.448889,3.871201,3.871201,1.609438,1.386294,0.0,0.74,0.709091,0.755102,0.715596,50,37,13,37,0.74,0.755102,110,78,32,78,0.709091,0.715596,non_humor,0.1996,0.8004,non_humor,0,0,1,0,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.52293578,0.26923077,0.26923077,1,850,0,coder1,1,0,0.4252,0.709943,0.390934,labeled,184,0,0,0
1255888429910577153,https://x.com/Wendys/status/1255888429910577153,"Spicy, spicy! Very nice-y. Score yourself one FREE Spicy Chicken Sandwich with mobile purchase in the Wendy's app! 🔥🔥🔥 https://t.co/wIYUkeVVJA",2020,4,30,15:55:09,15,2020-04-30,2020-04,2020-Q2,0,0.413155,107,641,46,8,3,0,805,687,6.692084,6.533789,6.464588,3.850148,4.682131,2.197225,1.386294,0.0,0.74,0.709091,0.755102,0.715596,50,37,13,37,0.74,0.755102,110,78,32,78,0.709091,0.715596,non_humor,0.2551,0.7449,non_humor,0,0,1,0,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.52293578,0.26923077,0.26923077,1,851,0,coder1,1,0,0.3417,0.222925,0.345825,labeled,142,0,0,1
1255226259094810631,https://x.com/Wendys/status/1255226259094810631,"Get the chicken you crave with our 2 for $5, but which two are you taking? https://t.co/omBHdWQNV2",2020,4,28,20:03:55,20,2020-04-28,2020-04,2020-Q2,0,0.429165,489,1682,100,60,15,0,2346,1782,7.760893,7.486053,7.428333,4.615121,6.194405,4.110874,2.772589,0.0,0.74,0.709091,0.755102,0.715596,50,37,13,37,0.74,0.755102,110,78,32,78,0.709091,0.715596,non_humor,0.3535,0.6465,non_humor,0,0,1,0,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.52293578,0.26923077,0.26923077,1,852,,,0,0,0.4676,0.215356,0.357091,unlabeled,98,0,0,0
1254847872614502402,https://x.com/Wendys/status/1254847872614502402,"Wendy Morty is waiting for you. This Morty loves two things: Being fresh, and never being frozen. @Wendys #ad https://t.co/tgPq7bl7rb",2020,4,27,19:00:21,19,2020-04-27,2020-04,2020-Q2,0,0.470610,33,1764,186,22,15,0,2020,1950,7.611348,7.576097,7.475906,5.231109,3.526361,3.135494,2.772589,0.0,0.74,0.709091,0.755102,0.715596,50,37,13,37,0.74,0.755102,110,78,32,78,0.709091,0.715596,non_humor,0.4066,0.5934,non_humor,0,0,1,0,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.52293578,0.26923077,0.26923077,1,853,,,0,0,0.4303,0.433579,0.385677,unlabeled,133,1,1,0
1254757690321932288,https://x.com/Wendys/status/1254757690321932288,Now that really honey butters my biscuit! https://t.co/xkZxxXsVwM,2020,4,27,13:02:00,13,2020-04-27,2020-04,2020-Q2,1,0.546936,134,919,49,23,4,0,1129,968,7.029973,6.876265,6.824374,3.912023,4.905275,3.178054,1.609438,0.0,0.74,0.709091,0.734694,0.706422,50,37,13,37,0.74,0.734694,110,78,32,78,0.709091,0.706422,other_humor,0.3384,0.6616,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,854,1,coder1,1,1,0.6030,0.214069,0.436276,labeled,65,0,0,0
1254067898349428737,https://x.com/Wendys/status/1254067898349428737,"We gave you a GroupNug, now send some to a friend. Use Postmates code: NUGHUG and send a loved one free 10pc. nugs with free delivery fee by ordering Wendy’s through Postmates! This weekend only.",2020,4,25,15:21:01,15,2020-04-25,2020-04,2020-Q2,1,0.524481,203,908,101,55,12,0,1279,1009,7.154615,6.917706,6.812345,4.624973,5.31812,4.025352,2.564949,0.0,0.74,0.709091,0.734694,0.706422,50,37,13,37,0.74,0.734694,110,78,32,78,0.709091,0.706422,other_humor,0.2603,0.7397,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,855,0,coder1,1,0,0.4246,0.415231,0.421654,labeled,195,0,0,0
1253791528977420288,https://x.com/Wendys/status/1253791528977420288,Feel the love with our GroupNug. Come to a Wendy’s drive-thru today and get your free 4pc. nuggets! https://t.co/k2qjjMV6nX,2020,4,24,21:02:49,21,2020-04-24,2020-04,2020-Q2,1,0.573830,176,1054,98,40,3,0,1371,1152,7.224025,7.050123,6.961296,4.59512,5.17615,3.713572,1.386294,0.0,0.74,0.709091,0.734694,0.706422,50,37,13,37,0.74,0.734694,110,78,32,78,0.709091,0.706422,other_humor,0.2770,0.7230,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,856,,,0,0,0.4836,0.414637,0.453512,unlabeled,123,0,0,0
1253708482882265088,https://x.com/Wendys/status/1253708482882265088,We could all use a GroupNug. Come to the Wendy’s drive-thru today and get your free 4pc. nuggets! https://t.co/nCRGbFk4AO,2020,4,24,15:32:49,15,2020-04-24,2020-04,2020-Q2,1,0.570699,274,1610,234,95,4,0,2217,1844,7.704361,7.520235,7.38461,5.459586,5.616771,4.564348,1.609438,0.0,0.74,0.709091,0.734694,0.706422,50,37,13,37,0.74,0.734694,110,78,32,78,0.709091,0.706422,other_humor,0.3133,0.6867,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,857,,,0,0,0.4884,0.395987,0.451521,unlabeled,121,0,0,0
1253342185157607433,https://x.com/Wendys/status/1253342185157607433,"America, come get your GroupNug. Come to the Wendy’s drive-thru tomorrow and get your free 4pc. nuggets! https://t.co/GRTmEcX3Ar",2020,4,23,15:17:17,15,2020-04-23,2020-04,2020-Q2,1,0.516002,258,2701,413,168,5,0,3545,3114,8.173575,8.043984,7.901748,6.025866,5.556828,5.129899,1.791759,0.0,0.74,0.709091,0.734694,0.706422,50,37,13,37,0.74,0.734694,110,78,32,78,0.709091,0.706422,other_humor,0.3147,0.6853,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,858,0,coder1,1,0,0.4415,0.387723,0.416076,labeled,128,0,0,0
1252980092113993730,https://x.com/Wendys/status/1252980092113993730,"Everyone has become their own hairstylist. We all need a nug. This Friday ONLY, we’re giving America a big GroupNug. Get FREE 4pc nuggets when you visit our drive-thru. https://t.co/dXYeMJFsWu",2020,4,22,15:18:27,15,2020-04-22,2020-04,2020-Q2,1,0.622419,219,2692,483,158,12,0,3564,3175,8.178919,8.063378,7.898411,6.182085,5.393628,5.068904,2.564949,0.0,0.74,0.709091,0.734694,0.706422,50,37,13,37,0.74,0.734694,110,78,32,78,0.709091,0.706422,other_humor,0.2924,0.7076,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,859,1,coder1,1,1,0.6449,0.348742,0.483918,labeled,192,0,0,0
1252704850711842817,https://x.com/Wendys/status/1252704850711842817,RT @Wendys: We’re giving America a GroupNug this Friday. ♥ this tweet and we’ll remind you when to get your free 4pc nuggets! https://t.co/…,2020,4,21,21:04:45,21,2020-04-21,2020-04,2020-Q2,1,0.519521,0,0,3340,0,0,0,3340,3340,8.114025,8.114025,0.0,8.114025,0.0,0.0,0.0,0.0,0.74,0.709091,0.734694,0.706422,50,37,13,37,0.74,0.734694,110,78,32,78,0.709091,0.706422,other_humor,0.2636,0.7364,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,860,,,0,1,0.5943,0.366591,0.418395,unlabeled,140,0,1,1
1252619450748219393,https://x.com/Wendys/status/1252619450748219393,Come to Wendy’s drive-thru this Friday and get FREE 4pc nuggets. No purchase necessary and not a single string attached. https://t.co/tRx2bZQn2M,2020,4,21,15:25:24,15,2020-04-21,2020-04,2020-Q2,1,0.604843,408,4199,837,310,27,0,5781,5036,8.662505,8.524566,8.34284,6.731018,6.013715,5.739793,3.332205,0.0,0.74,0.709091,0.734694,0.706422,50,37,13,37,0.74,0.734694,110,78,32,78,0.709091,0.706422,other_humor,0.3282,0.6718,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,861,,,0,1,0.5282,0.311972,0.473026,unlabeled,144,0,0,0
1252379047335608320,https://x.com/Wendys/status/1252379047335608320,We’re giving America a GroupNug this Friday. ♥ this tweet and we’ll remind you when to get your free 4pc nuggets! https://t.co/AKWHpSXdD6,2020,4,20,23:30:07,23,2020-04-20,2020-04,2020-Q2,1,0.568334,392,39938,3340,318,153,0,44141,43278,10.695167,10.675423,10.595109,8.114025,5.97381,5.765191,5.036953,0.0,0.74,0.709091,0.734694,0.706422,50,37,13,37,0.74,0.734694,110,78,32,78,0.709091,0.706422,other_humor,0.2732,0.7268,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,862,1,coder1,1,1,0.6209,0.325154,0.450014,labeled,137,0,0,1
1252355382657216512,https://x.com/Wendys/status/1252355382657216512,"Not gonna lie, all this love y’all are showing has inspired us. We wish we could give you a hug, but instead…how about a nug? This Friday, we’ll be giving out free 4pc spicy and crispy nugs at every Wendy’s drive-thru.
 
No purchase necessary, not a single string attached.",2020,4,20,21:56:05,21,2020-04-20,2020-04,2020-Q2,1,0.732119,2516,61669,9871,2063,447,0,76566,71540,11.245921,11.178026,11.029553,9.197458,7.830823,7.632401,6.104793,0.0,0.74,0.709091,0.734694,0.706422,50,37,13,37,0.74,0.734694,110,78,32,78,0.709091,0.706422,other_humor,0.3458,0.6542,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,863,1,coder1,1,1,0.6445,0.396969,0.549346,labeled,273,0,0,0
1252250012676997123,https://x.com/Wendys/status/1252250012676997123,"Everyone could use some extra love right now, so we’re trading our usual roasting for a little toasting.

Let’s use this thread to shout out the special people in our lives that we think deserve some shine right now.",2020,4,20,14:57:23,14,2020-04-20,2020-04,2020-Q2,1,0.733901,1150,9644,466,84,26,0,11370,10110,9.338822,9.221379,9.174195,6.146329,7.048386,4.442651,3.295837,0.0,0.74,0.709091,0.734694,0.706422,50,37,13,37,0.74,0.734694,110,78,32,78,0.709091,0.706422,other_humor,0.3499,0.6501,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,864,1,coder1,1,1,0.6427,0.673407,0.550374,labeled,216,0,0,0
1250895183601971200,https://x.com/Wendys/status/1250895183601971200,"We're talking best game soundtracks? 
Not easy to narrow down.

We'll nominate @MoonPie @ChuckECheese and @MonsterEnergy https://t.co/RMQUsbnXNu",2020,4,16,21:13:46,21,2020-04-16,2020-04,2020-Q2,0,0.389612,341,2146,187,61,17,0,2752,2333,7.920447,7.755339,7.671827,5.236442,5.834811,4.127134,2.890372,0.0,0.74,0.709091,0.755102,0.715596,50,37,13,37,0.74,0.755102,110,78,32,78,0.709091,0.715596,non_humor,0.3225,0.6775,non_humor,0,0,1,0,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.52293578,0.26923077,0.26923077,1,865,,,0,0,0.4597,0.409838,0.329025,unlabeled,144,0,3,0
1250869157983371266,https://x.com/Wendys/status/1250869157983371266,"Yeah, we party.

We nominate @eUnited, @Wendys, and @TheMob 

https://t.co/sqWCcmiktX https://t.co/ZeNgOXtSyn",2020,4,16,19:30:21,19,2020-04-16,2020-04,2020-Q2,0,0.188687,10,196,10,6,3,0,225,206,5.420535,5.332719,5.283204,2.397895,2.397895,1.94591,1.386294,0.0,0.74,0.709091,0.755102,0.715596,50,37,13,37,0.74,0.755102,110,78,32,78,0.709091,0.715596,non_humor,0.2476,0.7524,non_humor,0,0,1,0,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.52293578,0.26923077,0.26923077,1,866,,,0,0,0.3596,0.330976,0.172849,unlabeled,109,0,3,0
1250053580716990467,https://x.com/Wendys/status/1250053580716990467,"Had so much fun last week, we figured we’d do it again! Get your hands on a free Breakfast Baconator in the Wendy's app and help us solve this bad boy. https://t.co/KhIgxDbUYH",2020,4,14,13:29:33,13,2020-04-14,2020-04,2020-Q2,1,0.676859,145,899,44,12,15,0,1115,943,7.017506,6.850126,6.802395,3.806662,4.983607,2.564949,2.772589,0.0,0.74,0.709091,0.734694,0.706422,50,37,13,37,0.74,0.734694,110,78,32,78,0.709091,0.706422,other_humor,0.2684,0.7316,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,867,1,coder1,1,1,0.5835,0.344,0.516922,labeled,175,0,0,0
1249758082500104198,https://x.com/Wendys/status/1249758082500104198,"You: I dip my fries in my Frosty!

This guy:",2020,4,13,17:55:20,17,2020-04-13,2020-04,2020-Q2,1,0.579130,470,19417,1557,97,62,0,21603,20974,9.980634,9.951087,9.873956,7.351158,6.154858,4.584967,4.143135,0.0,0.74,0.709091,0.734694,0.706422,50,37,13,37,0.74,0.734694,110,78,32,78,0.709091,0.706422,other_humor,0.4652,0.5348,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,868,,,0,1,0.5841,0.414352,0.456874,unlabeled,44,0,0,0
1249700938148970502,https://x.com/Wendys/status/1249700938148970502,"Let me tell ya, @Wendys has the best ketchup for coffee https://t.co/utVSw2jaJw",2020,4,13,14:08:16,14,2020-04-13,2020-04,2020-Q2,0,0.410260,73,426,27,49,4,0,579,453,6.363028,6.118097,6.056784,3.332205,4.304065,3.912023,1.609438,0.0,0.74,0.709091,0.755102,0.715596,50,37,13,37,0.74,0.755102,110,78,32,78,0.709091,0.715596,non_humor,0.3608,0.6392,non_humor,0,0,1,0,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.52293578,0.26923077,0.26923077,1,869,,,0,0,0.4436,0.371231,0.343774,unlabeled,79,0,1,0
1249692974499467266,https://x.com/Wendys/status/1249692974499467266,We got you covered for breakfast! Get a free Breakfast Baconator added to any purchase.  https://t.co/p8NxAexkV4 https://t.co/gFpVNpabvW,2020,4,13,13:36:37,13,2020-04-13,2020-04,2020-Q2,0,0.434369,54,431,28,6,2,0,521,459,6.257668,6.131226,6.068426,3.367296,4.007333,1.94591,1.098612,0.0,0.74,0.709091,0.755102,0.715596,50,37,13,37,0.74,0.755102,110,78,32,78,0.709091,0.715596,non_humor,0.2543,0.7457,non_humor,0,0,1,0,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.52293578,0.26923077,0.26923077,1,870,,,0,0,0.4585,0.224451,0.360725,unlabeled,136,0,0,0
1248715778649722880,https://x.com/Wendys/status/1248715778649722880,"A relationship based solely on crocs and pineapple pizza may not be the greatest foundation, but we're willing to find out. Hit Josh with the reply mystery girl.",2020,4,10,20:53:36,20,2020-04-10,2020-04,2020-Q2,1,0.642285,37,1389,57,4,3,0,1490,1446,7.307202,7.277248,7.237059,4.060443,3.637586,1.609438,1.386294,0.0,0.74,0.709091,0.734694,0.706422,50,37,13,37,0.74,0.734694,110,78,32,78,0.709091,0.706422,other_humor,0.4302,0.5698,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,871,,,0,1,0.5783,0.52164,0.496089,unlabeled,161,0,0,0
1248715156521172992,https://x.com/Wendys/status/1248715156521172992,@Wendys A girl and I bonded on agreeing crocs are a necessary fashion evil and pineapple on pizza is ehhhhhh. She said it was good enough to send out the save the dates. And then I was ghosted.,2020,4,10,20:51:07,20,2020-04-10,2020-04,2020-Q2,1,0.652389,7,105,4,1,1,0,118,109,4.779123,4.70048,4.663439,1.609438,2.079442,0.693147,0.693147,0.0,0.74,0.709091,0.734694,0.706422,50,37,13,37,0.74,0.734694,110,78,32,78,0.709091,0.706422,other_humor,0.3855,0.6145,other_humor,0,1,0,1,21,57,78,21,57,0.19090909,0.51818182,0.19266055,0.51376147,0.26923077,0.27272727,1,872,,,0,1,0.5040,0.424918,0.502222,unlabeled,193,0,1,0
1248700769886515202,https://x.com/Wendys/status/1248700769886515202,"Come on Victoria! Maybe your week would've been more than a 9 if you would've replied?

Either way that Free Dave's Single in the app is a 10/10",2020,4,10,19:53:57,19,2020-04-10,2020-04,2020-Q2,1,0.668992,27,873,37,2,2,0,941,910,6.848005,6.814543,6.77308,3.637586,3.332205,1.098612,1.098612,0.0,0.74,0.709091,0.734694,0.706422,50,37,13,37,0.74,0.734694,110,78,32,78,0.709091,0.706422,aggressive,0.6526,0.3474,aggressive,1,0,0,1,21,57,78,21,57,0.19090909,0.51818182,0.18348624,0.52293578,0.26923077,0.25974026,1,873,,,0,1,0.5606,0.252848,0.512220,unlabeled,144,0,0,0
