company_name,quarter,post_count,aggressive_count,aggressive_intensity,aggressive_intensity_sq,mean_log1p_engagement
Caterpillar,2021-Q4,171,1,0.005847953216,3.4198557e-05,2.934416
Caterpillar,2022-Q1,67,1,0.014925373134,0.000222766763,3.239211
Caterpillar,2023-Q1,45,0,0.0,0.0,3.725986
Caterpillar,2023-Q4,4,0,0.0,0.0,5.176358
Caterpillar,2022-Q4,44,0,0.0,0.0,3.466357
IBM,2026-Q2,153,6,0.039215686275,0.00153787005,3.888099
IBM,2025-Q2,37,0,0.0,0.0,4.34128
IBM,2025-Q3,44,0,0.0,0.0,4.902764
IBM,2023-Q3,64,0,0.0,0.0,4.585194
IBM,2025-Q4,75,1,0.013333333333,0.000177777778,3.92604
IBM,2026-Q1,84,1,0.011904761905,0.000141723356,3.801798
IBM,2023-Q2,57,1,0.017543859649,0.000307787011,4.179353
IBM,2023-Q4,31,3,0.096774193548,0.009365244537,4.856823
IBM,2025-Q1,1,0,0.0,0.0,5.181784
Eli Lilly,2022-Q2,38,1,0.026315789474,0.000692520776,2.821322
Eli Lilly,2021-Q2,65,0,0.0,0.0,2.806463
Eli Lilly,2021-Q3,29,0,0.0,0.0,2.623872
Eli Lilly,2020-Q3,40,0,0.0,0.0,3.511986
Eli Lilly,2020-Q4,67,0,0.0,0.0,3.431577
Eli Lilly,2024-Q4,16,0,0.0,0.0,3.147968
Eli Lilly,2025-Q4,30,0,0.0,0.0,3.36751
Eli Lilly,2021-Q1,85,0,0.0,0.0,3.16894
Eli Lilly,2025-Q1,13,0,0.0,0.0,3.285928
Eli Lilly,2022-Q1,26,0,0.0,0.0,3.359713
Eli Lilly,2026-Q1,16,0,0.0,0.0,3.672104
Eli Lilly,2022-Q3,31,0,0.0,0.0,3.028603
Eli Lilly,2025-Q3,14,0,0.0,0.0,3.939084
Eli Lilly,2024-Q2,2,0,0.0,0.0,4.263967
Eli Lilly,2026-Q2,30,0,0.0,0.0,3.760236
Eli Lilly,2022-Q4,12,0,0.0,0.0,4.147679
Eli Lilly,2021-Q4,27,0,0.0,0.0,2.626149
Eli Lilly,2024-Q3,12,0,0.0,0.0,3.089413
Eli Lilly,2023-Q2,2,0,0.0,0.0,5.468167
Eli Lilly,2025-Q2,7,0,0.0,0.0,4.137183
Eli Lilly,2023-Q4,1,0,0.0,0.0,4.65396
Merck,2021-Q2,77,1,0.012987012987,0.000168662506,3.213265
Merck,2026-Q2,21,0,0.0,0.0,3.225065
Merck,2024-Q3,30,0,0.0,0.0,2.961451
Merck,2021-Q4,3,0,0.0,0.0,2.79402
Merck,2025-Q4,36,0,0.0,0.0,3.099252
Merck,2024-Q4,33,0,0.0,0.0,3.190053
Merck,2021-Q1,116,0,0.0,0.0,3.615389
Merck,2024-Q1,15,0,0.0,0.0,3.180935
Merck,2026-Q1,19,0,0.0,0.0,3.279254
Merck,2025-Q1,18,0,0.0,0.0,3.554773
Merck,2025-Q2,21,0,0.0,0.0,3.585634
Merck,2022-Q2,8,0,0.0,0.0,2.41549
Merck,2024-Q2,20,0,0.0,0.0,2.894766
Merck,2022-Q1,7,0,0.0,0.0,2.723604
Merck,2020-Q4,48,0,0.0,0.0,3.097997
Merck,2025-Q3,20,0,0.0,0.0,3.537638
Merck,2021-Q3,11,0,0.0,0.0,2.592483
Merck,2023-Q4,4,0,0.0,0.0,4.540411
Nationwide,2022-Q2,86,7,0.081395348837,0.006625202812,2.201469
Nationwide,2024-Q2,59,2,0.033898305085,0.001149095088,3.228798
Nationwide,2023-Q2,29,12,0.413793103448,0.171224732461,2.699377
Nationwide,2025-Q2,16,1,0.0625,0.00390625,2.873235
Nationwide,2024-Q3,49,3,0.061224489796,0.003748438151,3.259732
Nationwide,2022-Q3,75,18,0.24,0.0576,3.150736
Nationwide,2023-Q4,180,20,0.111111111111,0.012345679012,4.616073
Nationwide,2022-Q4,143,11,0.076923076923,0.005917159763,3.761364
Nationwide,2024-Q4,29,0,0.0,0.0,2.282963
Nationwide,2026-Q1,38,0,0.0,0.0,4.411576
Nationwide,2025-Q1,61,3,0.049180327869,0.002418704649,4.090794
Nationwide,2024-Q1,155,11,0.070967741935,0.005036420395,4.62188
Nationwide,2023-Q1,75,7,0.093333333333,0.008711111111,4.305545
Nationwide,2022-Q1,76,6,0.078947368421,0.006232686981,2.854619
Nationwide,2023-Q3,28,2,0.071428571429,0.005102040816,2.727433
Nationwide,2025-Q4,25,0,0.0,0.0,2.971953
Nationwide,2025-Q3,13,1,0.076923076923,0.005917159763,2.57913
Nationwide,2026-Q2,12,0,0.0,0.0,3.206096
Broadcom,2025-Q2,22,0,0.0,0.0,3.264977
Broadcom,2026-Q2,45,0,0.0,0.0,2.86633
Broadcom,2025-Q3,48,0,0.0,0.0,2.934061
Broadcom,2025-Q4,31,0,0.0,0.0,3.1391
Broadcom,2026-Q1,37,0,0.0,0.0,3.018262
Broadcom,2025-Q1,1,0,0.0,0.0,2.70805
Delta Air Lines,2022-Q2,31,6,0.193548387097,0.037460978148,5.870068
Delta Air Lines,2021-Q2,75,9,0.12,0.0144,5.758966
Delta Air Lines,2023-Q2,39,4,0.102564102564,0.010519395135,5.43589
Delta Air Lines,2021-Q3,51,11,0.21568627451,0.046520569012,5.935017
Delta Air Lines,2024-Q3,49,0,0.0,0.0,5.20221
Delta Air Lines,2023-Q4,25,3,0.12,0.0144,5.661996
Delta Air Lines,2021-Q4,55,8,0.145454545455,0.021157024793,5.407652
Delta Air Lines,2025-Q4,20,0,0.0,0.0,5.365804
Delta Air Lines,2022-Q4,32,6,0.1875,0.03515625,5.37846
Delta Air Lines,2024-Q4,26,4,0.153846153846,0.023668639053,6.379892
Delta Air Lines,2023-Q1,35,5,0.142857142857,0.020408163265,6.013434
Delta Air Lines,2022-Q1,67,8,0.119402985075,0.014257072845,5.483496
Delta Air Lines,2024-Q1,27,7,0.259259259259,0.067215363512,5.584851
Delta Air Lines,2026-Q1,22,0,0.0,0.0,5.402832
Delta Air Lines,2022-Q3,44,8,0.181818181818,0.03305785124,5.454772
Delta Air Lines,2025-Q2,20,1,0.05,0.0025,5.721424
Delta Air Lines,2024-Q2,24,1,0.041666666667,0.001736111111,5.873138
Delta Air Lines,2021-Q1,25,2,0.08,0.0064,5.671119
Delta Air Lines,2026-Q2,5,0,0.0,0.0,6.189104
Delta Air Lines,2023-Q3,21,0,0.0,0.0,5.879004
Delta Air Lines,2025-Q1,20,0,0.0,0.0,6.162337
Delta Air Lines,2025-Q3,3,0,0.0,0.0,6.388605
Publix Super Markets,2025-Q2,68,14,0.205882352941,0.042387543253,4.489355
Publix Super Markets,2026-Q2,23,3,0.130434782609,0.017013232514,3.959532
Publix Super Markets,2024-Q2,60,10,0.166666666667,0.027777777778,4.230954
Publix Super Markets,2023-Q2,44,12,0.272727272727,0.074380165289,4.810716
Publix Super Markets,2024-Q3,57,9,0.157894736842,0.024930747922,4.244756
Publix Super Markets,2022-Q3,58,18,0.310344827586,0.09631391201,4.132595
Publix Super Markets,2025-Q3,78,11,0.141025641026,0.019888231427,4.331136
Publix Super Markets,2023-Q3,55,12,0.218181818182,0.047603305785,4.348806
Publix Super Markets,2023-Q4,61,15,0.245901639344,0.060467616232,4.346009
Publix Super Markets,2025-Q4,60,17,0.283333333333,0.080277777778,3.879286
Publix Super Markets,2024-Q4,55,7,0.127272727273,0.016198347107,4.800144
Publix Super Markets,2025-Q1,62,10,0.161290322581,0.026014568158,4.305523
Publix Super Markets,2024-Q1,58,9,0.155172413793,0.024078478002,4.248886
Publix Super Markets,2023-Q1,33,8,0.242424242424,0.058769513315,4.706781
Publix Super Markets,2026-Q1,29,2,0.068965517241,0.004756242568,3.772294
Publix Super Markets,2022-Q2,30,9,0.3,0.09,4.1503
Publix Super Markets,2022-Q4,20,5,0.25,0.0625,4.623172
Publix Super Markets,2022-Q1,1,0,0.0,0.0,4.727388
Pfizer,2025-Q2,9,0,0.0,0.0,3.781789
Pfizer,2024-Q2,6,0,0.0,0.0,4.092398
Pfizer,2022-Q3,107,1,0.009345794393,8.7343873e-05,4.250965
Pfizer,2022-Q4,116,1,0.008620689655,7.431629e-05,3.939379
Pfizer,2025-Q4,3,0,0.0,0.0,4.137044
Pfizer,2023-Q1,9,0,0.0,0.0,4.161568
Pfizer,2025-Q1,6,0,0.0,0.0,2.905151
Pfizer,2026-Q1,11,0,0.0,0.0,3.613088
Pfizer,2022-Q2,75,0,0.0,0.0,4.220771
Pfizer,2023-Q2,9,2,0.222222222222,0.049382716049,3.394739
Pfizer,2026-Q2,11,0,0.0,0.0,3.725884
Pfizer,2024-Q3,3,1,0.333333333333,0.111111111111,2.762845
Pfizer,2023-Q3,9,0,0.0,0.0,3.304786
Pfizer,2023-Q4,1,0,0.0,0.0,5.087596
Pfizer,2025-Q3,6,0,0.0,0.0,3.625439
Pfizer,2024-Q1,1,0,0.0,0.0,4.820282
Pfizer,2024-Q4,1,0,0.0,0.0,5.313206
TD Synnex,2022-Q2,54,5,0.092592592593,0.008573388203,1.343903
TD Synnex,2023-Q2,59,0,0.0,0.0,1.398994
TD Synnex,2024-Q2,12,0,0.0,0.0,0.874937
TD Synnex,2023-Q3,26,0,0.0,0.0,1.349678
TD Synnex,2022-Q3,38,0,0.0,0.0,1.547755
TD Synnex,2022-Q4,40,0,0.0,0.0,1.411537
TD Synnex,2021-Q4,50,5,0.1,0.01,1.887831
TD Synnex,2023-Q4,28,1,0.035714285714,0.001275510204,1.249576
TD Synnex,2024-Q1,27,0,0.0,0.0,1.000671
TD Synnex,2023-Q1,48,0,0.0,0.0,1.422582
TD Synnex,2022-Q1,64,6,0.09375,0.0087890625,1.346858
TD Synnex,2025-Q4,2,0,0.0,0.0,1.354025
TD Synnex,2021-Q3,32,5,0.15625,0.0244140625,2.409994
TD Synnex,2024-Q4,3,0,0.0,0.0,2.013418
TD Synnex,2024-Q3,2,0,0.0,0.0,0.346573
TD Synnex,2025-Q1,2,0,0.0,0.0,1.497866
TD Synnex,2025-Q3,1,0,0.0,0.0,1.609438
ConocoPhillips,2021-Q2,71,0,0.0,0.0,2.130094
ConocoPhillips,2025-Q2,34,0,0.0,0.0,2.329431
ConocoPhillips,2024-Q2,64,0,0.0,0.0,2.138485
ConocoPhillips,2023-Q2,49,0,0.0,0.0,2.276742
ConocoPhillips,2025-Q3,44,0,0.0,0.0,2.138067
ConocoPhillips,2024-Q3,54,0,0.0,0.0,2.329682
ConocoPhillips,2023-Q3,39,0,0.0,0.0,2.431064
ConocoPhillips,2021-Q3,38,0,0.0,0.0,2.242339
ConocoPhillips,2022-Q3,36,0,0.0,0.0,2.495649
ConocoPhillips,2022-Q4,42,0,0.0,0.0,2.272823
ConocoPhillips,2021-Q4,60,0,0.0,0.0,1.971117
ConocoPhillips,2025-Q4,29,0,0.0,0.0,2.177192
ConocoPhillips,2023-Q4,37,0,0.0,0.0,2.277589
ConocoPhillips,2024-Q4,57,0,0.0,0.0,2.39389
ConocoPhillips,2024-Q1,46,2,0.04347826087,0.001890359168,2.376204
ConocoPhillips,2022-Q1,35,0,0.0,0.0,2.354458
ConocoPhillips,2021-Q1,24,0,0.0,0.0,2.279575
ConocoPhillips,2023-Q1,32,0,0.0,0.0,2.605067
ConocoPhillips,2026-Q1,29,0,0.0,0.0,2.220225
ConocoPhillips,2025-Q1,51,0,0.0,0.0,2.330142
ConocoPhillips,2022-Q2,40,0,0.0,0.0,2.346447
ConocoPhillips,2026-Q2,33,0,0.0,0.0,2.037438
Galaxy Digital,2018-Q3,50,0,0.0,0.0,2.137501
Galaxy Digital,2017-Q4,14,0,0.0,0.0,1.91089
Galaxy Digital,2019-Q1,22,0,0.0,0.0,1.215392
Galaxy Digital,2018-Q2,3,0,0.0,0.0,0.732408
Galaxy Digital,2018-Q4,38,0,0.0,0.0,1.912503
Galaxy Digital,2019-Q2,4,0,0.0,0.0,2.828862
Galaxy Digital,2018-Q1,6,0,0.0,0.0,1.599267
AbbVie,2025-Q2,69,0,0.0,0.0,1.662327
AbbVie,2024-Q2,104,0,0.0,0.0,1.591069
AbbVie,2026-Q2,44,0,0.0,0.0,1.660176
AbbVie,2024-Q3,93,0,0.0,0.0,1.507322
AbbVie,2025-Q4,63,1,0.015873015873,0.000251952633,1.794219
AbbVie,2024-Q4,79,0,0.0,0.0,1.645787
AbbVie,2023-Q4,128,1,0.0078125,6.1035156e-05,1.322314
AbbVie,2024-Q1,58,0,0.0,0.0,1.893361
AbbVie,2025-Q1,45,0,0.0,0.0,1.585751
AbbVie,2026-Q1,28,0,0.0,0.0,1.974999
AbbVie,2025-Q3,69,0,0.0,0.0,1.849937
AbbVie,2023-Q3,61,0,0.0,0.0,1.107467
Prudential Financial,2022-Q2,36,0,0.0,0.0,2.219984
Prudential Financial,2021-Q2,43,0,0.0,0.0,2.264289
Prudential Financial,2019-Q2,105,3,0.028571428571,0.000816326531,4.270182
Prudential Financial,2020-Q2,54,1,0.018518518519,0.000342935528,2.912902
Prudential Financial,2022-Q3,31,1,0.032258064516,0.001040582726,2.163262
Prudential Financial,2021-Q3,64,0,0.0,0.0,2.596647
Prudential Financial,2020-Q3,39,0,0.0,0.0,2.66106
Prudential Financial,2019-Q3,120,5,0.041666666667,0.001736111111,3.84345
Prudential Financial,2021-Q4,40,2,0.05,0.0025,2.535999
Prudential Financial,2020-Q4,59,1,0.016949152542,0.000287273772,2.372389
Prudential Financial,2019-Q4,35,0,0.0,0.0,2.962814
Prudential Financial,2022-Q1,35,0,0.0,0.0,2.462704
Prudential Financial,2020-Q1,81,4,0.049382716049,0.002438652644,2.536191
Prudential Financial,2019-Q1,65,2,0.030769230769,0.000946745562,3.950179
Prudential Financial,2021-Q1,40,0,0.0,0.0,2.661315
Prudential Financial,2022-Q4,27,1,0.037037037037,0.001371742112,2.339985
TJX,2016-Q2,139,2,0.014388489209,0.000207028622,1.841127
TJX,2017-Q2,68,0,0.0,0.0,1.655027
TJX,2018-Q2,12,0,0.0,0.0,3.1122
TJX,2019-Q3,8,0,0.0,0.0,2.882559
TJX,2017-Q3,37,0,0.0,0.0,2.9424
TJX,2016-Q3,164,1,0.006097560976,3.718025e-05,1.314924
TJX,2016-Q4,149,6,0.040268456376,0.001621548579,1.940772
TJX,2017-Q4,35,0,0.0,0.0,3.736598
TJX,2015-Q4,17,3,0.176470588235,0.031141868512,1.672839
TJX,2018-Q1,23,0,0.0,0.0,2.450639
TJX,2017-Q1,87,0,0.0,0.0,1.262594
TJX,2016-Q1,117,3,0.025641025641,0.000657462196,1.800798
TJX,2021-Q1,1,0,0.0,0.0,3.850148
TJX,2020-Q1,5,0,0.0,0.0,4.114979
TJX,2019-Q2,5,0,0.0,0.0,2.835831
TJX,2019-Q4,14,0,0.0,0.0,3.5067
TJX,2020-Q4,1,0,0.0,0.0,4.26268
TJX,2020-Q2,2,0,0.0,0.0,4.327084
TJX,2019-Q1,5,0,0.0,0.0,3.192297
TJX,2018-Q4,5,0,0.0,0.0,3.21227
TJX,2018-Q3,4,0,0.0,0.0,3.006111
TJX,2024-Q4,2,0,0.0,0.0,5.479214
TJX,2023-Q4,1,0,0.0,0.0,5.480639
TJX,2023-Q2,1,0,0.0,0.0,4.912655
TJX,2022-Q2,1,0,0.0,0.0,4.406719
TJX,2023-Q1,1,0,0.0,0.0,5.231109
TJX,2022-Q4,1,0,0.0,0.0,4.532599
TJX,2023-Q3,1,0,0.0,0.0,4.836282
TJX,2021-Q2,3,0,0.0,0.0,4.396985
Performance Food Group,2015-Q3,1,0,0.0,0.0,0.0
Performance Food Group,2015-Q4,2,0,0.0,0.0,2.359249
United Airlines Holdings,2024-Q2,30,7,0.233333333333,0.054444444444,6.414195
United Airlines Holdings,2024-Q3,27,3,0.111111111111,0.012345679012,6.847587
United Airlines Holdings,2023-Q3,46,3,0.065217391304,0.004253308129,6.172272
United Airlines Holdings,2025-Q3,10,3,0.3,0.09,6.987752
United Airlines Holdings,2023-Q4,33,4,0.121212121212,0.014692378329,6.470031
United Airlines Holdings,2024-Q4,30,4,0.133333333333,0.017777777778,6.335746
United Airlines Holdings,2025-Q1,20,0,0.0,0.0,6.903351
United Airlines Holdings,2024-Q1,32,3,0.09375,0.0087890625,6.715574
United Airlines Holdings,2026-Q1,17,0,0.0,0.0,6.679529
United Airlines Holdings,2025-Q2,20,2,0.1,0.01,6.862912
United Airlines Holdings,2023-Q2,3,0,0.0,0.0,5.881342
United Airlines Holdings,2026-Q2,12,1,0.083333333333,0.006944444444,6.170751
United Airlines Holdings,2025-Q4,14,1,0.071428571429,0.005102040816,6.59912
Oracle,2026-Q2,68,0,0.0,0.0,4.372421
Oracle,2025-Q2,121,1,0.00826446281,6.8301346e-05,3.734844
Oracle,2025-Q3,103,1,0.009708737864,9.4259591e-05,4.408465
Oracle,2024-Q3,141,0,0.0,0.0,3.859655
Oracle,2025-Q4,119,0,0.0,0.0,4.430269
Oracle,2024-Q4,139,0,0.0,0.0,3.85017
Oracle,2026-Q1,108,0,0.0,0.0,4.5581
Oracle,2025-Q1,114,0,0.0,0.0,3.82428
Cisco Systems,2026-Q2,142,1,0.007042253521,4.9593335e-05,3.433337
Cisco Systems,2025-Q2,148,5,0.033783783784,0.001141344047,3.222525
Cisco Systems,2025-Q3,155,0,0.0,0.0,3.523282
Cisco Systems,2025-Q4,183,3,0.016393442623,0.000268744961,3.426486
Cisco Systems,2024-Q4,142,2,0.014084507042,0.000198373339,3.537879
Cisco Systems,2026-Q1,136,0,0.0,0.0,3.675829
Cisco Systems,2025-Q1,111,1,0.009009009009,8.1162243e-05,3.315869
HP,2026-Q2,13,0,0.0,0.0,4.822403
HP,2023-Q2,49,0,0.0,0.0,3.995648
HP,2024-Q3,23,0,0.0,0.0,5.080056
HP,2023-Q3,42,0,0.0,0.0,4.179658
HP,2023-Q4,42,0,0.0,0.0,4.15828
HP,2025-Q4,7,0,0.0,0.0,4.750857
HP,2022-Q4,31,0,0.0,0.0,4.017817
HP,2024-Q4,12,0,0.0,0.0,5.288785
HP,2024-Q1,34,0,0.0,0.0,4.610705
HP,2023-Q1,50,0,0.0,0.0,3.719006
HP,2026-Q1,27,0,0.0,0.0,4.419614
HP,2024-Q2,38,0,0.0,0.0,4.863069
HP,2025-Q1,19,0,0.0,0.0,4.274225
HP,2022-Q3,9,1,0.111111111111,0.012345679012,4.181478
HP,2025-Q2,10,0,0.0,0.0,6.615289
HP,2025-Q3,1,0,0.0,0.0,5.780744
Charter Communications,2022-Q2,29,0,0.0,0.0,1.676636
Charter Communications,2026-Q2,76,4,0.052631578947,0.002770083102,2.414634
Charter Communications,2023-Q2,33,0,0.0,0.0,1.974108
Charter Communications,2025-Q3,49,0,0.0,0.0,1.661251
Charter Communications,2022-Q3,40,0,0.0,0.0,1.556452
Charter Communications,2023-Q4,17,0,0.0,0.0,1.876391
Charter Communications,2025-Q4,68,0,0.0,0.0,1.961575
Charter Communications,2023-Q1,26,0,0.0,0.0,1.728147
Charter Communications,2026-Q1,86,0,0.0,0.0,1.968223
Charter Communications,2024-Q1,24,0,0.0,0.0,2.110529
Charter Communications,2025-Q1,33,0,0.0,0.0,1.979471
Charter Communications,2023-Q3,35,0,0.0,0.0,2.219968
Charter Communications,2024-Q2,19,0,0.0,0.0,1.977506
Charter Communications,2025-Q2,52,0,0.0,0.0,1.961554
Charter Communications,2024-Q4,29,0,0.0,0.0,2.048457
Charter Communications,2022-Q4,24,0,0.0,0.0,1.788731
Charter Communications,2024-Q3,21,0,0.0,0.0,1.913084
Charter Communications,2022-Q1,3,0,0.0,0.0,2.424133
American Airlines Group,2024-Q2,32,0,0.0,0.0,5.549537
American Airlines Group,2024-Q3,22,0,0.0,0.0,5.676688
American Airlines Group,2024-Q4,22,0,0.0,0.0,5.275673
American Airlines Group,2023-Q4,10,0,0.0,0.0,5.223059
American Airlines Group,2025-Q1,19,0,0.0,0.0,6.68923
American Airlines Group,2024-Q1,22,1,0.045454545455,0.002066115702,5.030332
American Airlines Group,2025-Q2,16,1,0.0625,0.00390625,5.872116
American Airlines Group,2025-Q4,7,0,0.0,0.0,7.168378
American Airlines Group,2025-Q3,5,0,0.0,0.0,6.657679
American Airlines Group,2026-Q2,18,0,0.0,0.0,4.818825
American Airlines Group,2026-Q1,15,0,0.0,0.0,5.332662
Tyson Foods,2020-Q2,77,0,0.0,0.0,3.930738
Tyson Foods,2019-Q2,306,3,0.009803921569,9.6116878e-05,1.85726
Tyson Foods,2021-Q2,45,0,0.0,0.0,2.458276
Tyson Foods,2022-Q2,17,0,0.0,0.0,3.027514
Tyson Foods,2019-Q3,223,5,0.022421524664,0.000502724768,2.046979
Tyson Foods,2020-Q3,53,1,0.018867924528,0.000355998576,2.547862
Tyson Foods,2019-Q4,127,2,0.015748031496,0.000248000496,2.20582
Tyson Foods,2021-Q1,58,0,0.0,0.0,2.470134
Tyson Foods,2023-Q1,7,0,0.0,0.0,2.944878
Tyson Foods,2020-Q1,49,0,0.0,0.0,3.396891
Tyson Foods,2021-Q3,11,0,0.0,0.0,3.223291
Tyson Foods,2026-Q2,2,0,0.0,0.0,1.242453
Tyson Foods,2019-Q1,22,1,0.045454545455,0.002066115702,2.014055
Tyson Foods,2023-Q4,2,0,0.0,0.0,6.328953
Tyson Foods,2020-Q4,13,0,0.0,0.0,2.688433
Tyson Foods,2022-Q3,15,0,0.0,0.0,2.85182
Tyson Foods,2022-Q1,18,0,0.0,0.0,3.683879
Tyson Foods,2023-Q2,5,0,0.0,0.0,3.480732
Tyson Foods,2022-Q4,13,1,0.076923076923,0.005917159763,3.035478
Tyson Foods,2021-Q4,8,0,0.0,0.0,3.414565
Tyson Foods,2023-Q3,3,0,0.0,0.0,5.80143
Tyson Foods,2026-Q1,8,1,0.125,0.015625,5.934033
Intel,2026-Q2,126,0,0.0,0.0,4.781643
Intel,2025-Q3,35,1,0.028571428571,0.000816326531,4.819939
Intel,2025-Q4,48,4,0.083333333333,0.006944444444,4.741376
Intel,2026-Q1,82,0,0.0,0.0,4.674789
Enterprise Products Partners,2023-Q3,760,0,0.0,0.0,0.008742
Enterprise Products Partners,2020-Q4,1,0,0.0,0.0,2.995732
Ingram Micro Holding,2025-Q2,86,0,0.0,0.0,0.73931
Ingram Micro Holding,2024-Q2,75,0,0.0,0.0,1.244602
Ingram Micro Holding,2024-Q3,68,0,0.0,0.0,1.170647
Ingram Micro Holding,2023-Q3,88,0,0.0,0.0,1.351829
Ingram Micro Holding,2025-Q3,54,0,0.0,0.0,1.024314
Ingram Micro Holding,2023-Q4,94,0,0.0,0.0,1.230438
Ingram Micro Holding,2024-Q4,64,0,0.0,0.0,1.095718
Ingram Micro Holding,2025-Q4,75,0,0.0,0.0,0.75156
Ingram Micro Holding,2024-Q1,84,0,0.0,0.0,1.013865
Ingram Micro Holding,2026-Q1,65,0,0.0,0.0,0.813115
Ingram Micro Holding,2025-Q1,70,0,0.0,0.0,1.030376
Ingram Micro Holding,2023-Q2,64,0,0.0,0.0,1.439659
Ingram Micro Holding,2026-Q2,47,0,0.0,0.0,0.772791
Ingram Micro Holding,2019-Q2,1,0,0.0,0.0,1.94591
General Dynamics,2022-Q2,407,5,0.012285012285,0.000150921527,2.193655
General Dynamics,2024-Q2,30,0,0.0,0.0,2.830752
General Dynamics,2022-Q3,314,0,0.0,0.0,2.312382
General Dynamics,2022-Q4,364,2,0.005494505495,3.0189591e-05,2.401728
General Dynamics,2025-Q4,4,0,0.0,0.0,3.810103
General Dynamics,2022-Q1,149,0,0.0,0.0,2.290443
General Dynamics,2024-Q1,22,0,0.0,0.0,2.702096
General Dynamics,2025-Q1,8,0,0.0,0.0,2.305319
General Dynamics,2023-Q1,34,0,0.0,0.0,2.173189
General Dynamics,2025-Q2,3,0,0.0,0.0,2.773239
General Dynamics,2023-Q2,44,0,0.0,0.0,2.611732
General Dynamics,2026-Q2,21,0,0.0,0.0,3.104215
General Dynamics,2024-Q4,23,0,0.0,0.0,2.362058
General Dynamics,2023-Q4,17,0,0.0,0.0,2.766639
General Dynamics,2025-Q3,15,0,0.0,0.0,3.016296
General Dynamics,2023-Q3,31,1,0.032258064516,0.001040582726,2.962813
General Dynamics,2024-Q3,5,0,0.0,0.0,2.533999
General Dynamics,2026-Q1,2,0,0.0,0.0,2.72766
Uber Technologies,2025-Q2,69,4,0.057971014493,0.003360638521,4.87151
Uber Technologies,2024-Q2,123,8,0.065040650407,0.004230286205,5.369705
Uber Technologies,2026-Q2,101,5,0.049504950495,0.002450740124,4.801489
Uber Technologies,2025-Q3,59,3,0.050847457627,0.002585463947,5.829544
Uber Technologies,2024-Q3,89,6,0.067415730337,0.004544880697,5.362208
Uber Technologies,2025-Q4,87,4,0.045977011494,0.002113885586,5.270276
Uber Technologies,2024-Q4,100,7,0.07,0.0049,4.792853
Uber Technologies,2023-Q4,19,1,0.052631578947,0.002770083102,4.203512
Uber Technologies,2024-Q1,119,4,0.033613445378,0.00112986371,4.725462
Uber Technologies,2026-Q1,105,5,0.047619047619,0.002267573696,5.567042
Uber Technologies,2025-Q1,89,8,0.089887640449,0.008079787906,5.011369
USAA,2024-Q2,54,0,0.0,0.0,5.418635
USAA,2026-Q2,2,0,0.0,0.0,6.793215
USAA,2023-Q2,74,0,0.0,0.0,5.051987
USAA,2025-Q2,18,0,0.0,0.0,3.514141
USAA,2024-Q3,50,0,0.0,0.0,4.408554
USAA,2023-Q3,47,1,0.021276595745,0.000452693526,4.997992
USAA,2022-Q3,82,0,0.0,0.0,3.460632
USAA,2022-Q4,162,0,0.0,0.0,4.856391
USAA,2023-Q4,76,0,0.0,0.0,5.505088
USAA,2024-Q4,78,1,0.012820512821,0.000164365549,3.679624
USAA,2023-Q1,83,1,0.012048192771,0.000145158949,4.602843
USAA,2025-Q1,47,0,0.0,0.0,3.506587
USAA,2024-Q1,59,0,0.0,0.0,5.512423
USAA,2025-Q3,8,0,0.0,0.0,4.769431
USAA,2022-Q2,59,1,0.016949152542,0.000287273772,3.928363
TIAA,2023-Q2,39,0,0.0,0.0,2.189608
TIAA,2023-Q3,13,0,0.0,0.0,2.481361
TIAA,2022-Q3,65,0,0.0,0.0,1.715598
TIAA,2022-Q4,56,0,0.0,0.0,2.012565
TIAA,2023-Q1,40,0,0.0,0.0,2.704509
TIAA,2023-Q4,1,0,0.0,0.0,3.871201
TIAA,2022-Q2,3,1,0.333333333333,0.111111111111,0.828302
Liberty Mutual Insurance Group,2022-Q2,15,6,0.4,0.16,3.221626
Liberty Mutual Insurance Group,2019-Q2,90,2,0.022222222222,0.00049382716,2.212526
Liberty Mutual Insurance Group,2023-Q2,19,3,0.157894736842,0.024930747922,2.944033
Liberty Mutual Insurance Group,2021-Q2,13,2,0.153846153846,0.023668639053,3.489873
Liberty Mutual Insurance Group,2021-Q3,19,3,0.157894736842,0.024930747922,3.033739
Liberty Mutual Insurance Group,2020-Q3,34,5,0.147058823529,0.021626297578,2.18707
Liberty Mutual Insurance Group,2022-Q4,18,4,0.222222222222,0.049382716049,3.049929
Liberty Mutual Insurance Group,2020-Q4,28,4,0.142857142857,0.020408163265,2.274872
Liberty Mutual Insurance Group,2021-Q4,32,2,0.0625,0.00390625,4.002757
Liberty Mutual Insurance Group,2018-Q4,127,14,0.110236220472,0.012152024304,2.830856
Liberty Mutual Insurance Group,2019-Q4,40,5,0.125,0.015625,3.279325
Liberty Mutual Insurance Group,2023-Q1,12,1,0.083333333333,0.006944444444,3.308189
Liberty Mutual Insurance Group,2020-Q1,35,4,0.114285714286,0.01306122449,2.864824
Liberty Mutual Insurance Group,2019-Q1,43,5,0.116279069767,0.013520822066,2.464085
Liberty Mutual Insurance Group,2021-Q1,25,2,0.08,0.0064,3.049274
Liberty Mutual Insurance Group,2022-Q3,18,4,0.222222222222,0.049382716049,3.695984
