tweet_id,company_name,source_x_handle,period,year,month,log_total_engagement,humor_type,aggressive_humor,affiliative_humor,self_enhancing_humor,self_defeating_humor,non_humorous,text_length,hashtag_count,mention_count,h2_sample_inclusion_flag
1497272739048173575,Elevance Health,@elevancehealth,2022-02,2022,02,2.564949,non_humorous,0,0,0,0,1,242,0,0,1
1611341547324284930,Elevance Health,@elevancehealth,2023-01,2023,01,1.609438,non_humorous,0,0,0,0,1,140,2,1,1
1479485517385408516,Elevance Health,@elevancehealth,2022-01,2022,01,1.386294,non_humorous,0,0,0,0,1,224,0,0,1
1616505154890596353,Elevance Health,@elevancehealth,2023-01,2023,01,3.044522,non_humorous,0,0,0,0,1,301,1,1,1
1484465877479272454,Elevance Health,@elevancehealth,2022-01,2022,01,1.945910,non_humorous,0,0,0,0,1,225,1,2,1
1545448353600790530,Elevance Health,@elevancehealth,2022-07,2022,07,1.791759,non_humorous,0,0,0,0,1,282,4,2,1
1413497919798452228,Elevance Health,@elevancehealth,2021-07,2021,07,5.641907,non_humorous,0,0,0,0,1,258,0,1,1
1547935782337359874,Elevance Health,@elevancehealth,2022-07,2022,07,2.639057,non_humorous,0,0,0,0,1,167,0,0,1
1547935786003091458,Elevance Health,@elevancehealth,2022-07,2022,07,1.609438,non_humorous,0,0,0,0,1,246,0,0,1
1547935788255420419,Elevance Health,@elevancehealth,2022-07,2022,07,1.098612,non_humorous,0,0,0,0,1,185,0,0,1
1416047469927059456,Elevance Health,@elevancehealth,2021-07,2021,07,3.784190,non_humorous,0,0,0,0,1,224,1,0,1
1416115668701884417,Elevance Health,@elevancehealth,2021-07,2021,07,3.970292,non_humorous,0,0,0,0,1,262,1,2,1
1550450835615784960,Elevance Health,@elevancehealth,2022-07,2022,07,1.791759,non_humorous,0,0,0,0,1,217,1,0,1
1552987519792316416,Elevance Health,@elevancehealth,2022-07,2022,07,2.197225,non_humorous,0,0,0,0,1,278,2,1,1
1553087432005849088,Elevance Health,@elevancehealth,2022-07,2022,07,2.302585,non_humorous,0,0,0,0,1,272,1,2,1
1400815351651201032,Elevance Health,@elevancehealth,2021-06,2021,06,2.079442,non_humorous,0,0,0,0,1,256,1,0,1
1400855616407576582,Elevance Health,@elevancehealth,2021-06,2021,06,1.945910,non_humorous,0,0,0,0,1,277,1,0,1
1400897645481119750,Elevance Health,@elevancehealth,2021-06,2021,06,3.091042,non_humorous,0,0,0,0,1,165,0,0,1
1535349328264548360,Elevance Health,@elevancehealth,2022-06,2022,06,2.484907,non_humorous,0,0,0,0,1,292,2,0,1
1403367166158598145,Elevance Health,@elevancehealth,2021-06,2021,06,3.135494,non_humorous,0,0,0,0,1,222,0,0,1
1403391576471179267,Elevance Health,@elevancehealth,2021-06,2021,06,2.484907,non_humorous,0,0,0,0,1,215,0,0,1
1537857698733166595,Elevance Health,@elevancehealth,2022-06,2022,06,1.609438,non_humorous,0,0,0,0,1,281,2,0,1
1405857827130908672,Elevance Health,@elevancehealth,2021-06,2021,06,2.302585,non_humorous,0,0,0,0,1,163,0,0,1
1540353360184090624,Elevance Health,@elevancehealth,2022-06,2022,06,3.433987,non_humorous,0,0,0,0,1,234,1,0,1
1408439907580792835,Elevance Health,@elevancehealth,2021-06,2021,06,3.784190,non_humorous,0,0,0,0,1,275,0,0,1
1631707685753061383,Elevance Health,@elevancehealth,2023-03,2023,03,2.197225,non_humorous,0,0,0,0,1,274,0,0,1
1499716541356642306,Elevance Health,@elevancehealth,2022-03,2022,03,0.000000,non_humorous,0,0,0,0,1,184,2,0,1
1634280502260650003,Elevance Health,@elevancehealth,2023-03,2023,03,1.945910,non_humorous,0,0,0,0,1,283,0,0,1
1504835282021011460,Elevance Health,@elevancehealth,2022-03,2022,03,1.609438,non_humorous,0,0,0,0,1,174,1,0,1
1507402371122540544,Elevance Health,@elevancehealth,2022-03,2022,03,2.079442,non_humorous,0,0,0,0,1,220,1,0,1
1654547060501237760,Elevance Health,@elevancehealth,2023-05,2023,05,1.609438,non_humorous,0,0,0,0,1,262,2,0,1
1390651629687373831,Elevance Health,@elevancehealth,2021-05,2021,05,4.465908,non_humorous,0,0,0,0,1,266,0,0,1
1657023539151503361,Elevance Health,@elevancehealth,2023-05,2023,05,2.484907,non_humorous,0,0,0,0,1,187,1,1,1
1393196902116519946,Elevance Health,@elevancehealth,2021-05,2021,05,5.135798,non_humorous,0,0,0,0,1,187,0,0,1
1393318452094541824,Elevance Health,@elevancehealth,2021-05,2021,05,3.806662,non_humorous,0,0,0,0,1,239,1,0,1
1659560325241348096,Elevance Health,@elevancehealth,2023-05,2023,05,1.791759,non_humorous,0,0,0,0,1,286,0,0,1
1395726197334622212,Elevance Health,@elevancehealth,2021-05,2021,05,3.295837,non_humorous,0,0,0,0,1,250,1,1,1
1395772623745953798,Elevance Health,@elevancehealth,2021-05,2021,05,3.951244,non_humorous,0,0,0,0,1,158,1,0,1
1395848120932593667,Elevance Health,@elevancehealth,2021-05,2021,05,3.218876,non_humorous,0,0,0,0,1,273,1,0,1
1398256493128937472,Elevance Health,@elevancehealth,2021-05,2021,05,3.178054,non_humorous,0,0,0,0,1,215,0,0,1
1398370239650336769,Elevance Health,@elevancehealth,2021-05,2021,05,3.401197,non_humorous,0,0,0,0,1,279,0,0,1
1398379803892326404,Elevance Health,@elevancehealth,2021-05,2021,05,2.397895,non_humorous,0,0,0,0,1,248,0,0,1
1588584409011216388,Elevance Health,@elevancehealth,2022-11,2022,11,2.197225,non_humorous,0,0,0,0,1,305,1,1,1
1591146285293309957,Elevance Health,@elevancehealth,2022-11,2022,11,2.079442,non_humorous,0,0,0,0,1,257,2,1,1
1459217635846103045,Elevance Health,@elevancehealth,2021-11,2021,11,1.791759,non_humorous,0,0,0,0,1,293,1,0,1
1593650599119056901,Elevance Health,@elevancehealth,2022-11,2022,11,2.197225,non_humorous,0,0,0,0,1,299,0,2,1
1593717658045730816,Elevance Health,@elevancehealth,2022-11,2022,11,2.302585,non_humorous,0,0,0,0,1,277,1,0,1
1461726099575037952,Elevance Health,@elevancehealth,2021-11,2021,11,1.098612,non_humorous,0,0,0,0,1,286,1,0,1
1461747081668972544,Elevance Health,@elevancehealth,2021-11,2021,11,2.639057,non_humorous,0,0,0,0,1,148,0,1,1
1443994721609736192,Elevance Health,@elevancehealth,2021-10,2021,10,1.098612,non_humorous,0,0,0,0,1,248,0,0,1
1578385227600257025,Elevance Health,@elevancehealth,2022-10,2022,10,2.197225,non_humorous,0,0,0,0,1,236,2,1,1
1578422972762554375,Elevance Health,@elevancehealth,2022-10,2022,10,1.609438,non_humorous,0,0,0,0,1,140,0,3,1
1578431095259140096,Elevance Health,@elevancehealth,2022-10,2022,10,2.708050,non_humorous,0,0,0,0,1,241,2,1,1
1446495197790150688,Elevance Health,@elevancehealth,2021-10,2021,10,1.945910,non_humorous,0,0,0,0,1,284,1,0,1
1580907601038307328,Elevance Health,@elevancehealth,2022-10,2022,10,1.609438,non_humorous,0,0,0,0,1,252,0,0,1
1449012610809090048,Elevance Health,@elevancehealth,2021-10,2021,10,1.945910,non_humorous,0,0,0,0,1,259,3,1,1
1449033681734090761,Elevance Health,@elevancehealth,2021-10,2021,10,2.079442,non_humorous,0,0,0,0,1,278,0,1,1
1451541378429816834,Elevance Health,@elevancehealth,2021-10,2021,10,2.890372,non_humorous,0,0,0,0,1,218,1,0,1
1454103273460445191,Elevance Health,@elevancehealth,2021-10,2021,10,2.302585,non_humorous,0,0,0,0,1,254,0,0,1
1697633865337098591,Elevance Health,@elevancehealth,2023-09,2023,09,2.397895,non_humorous,0,0,0,0,1,297,0,1,1
1697638640589975825,Elevance Health,@elevancehealth,2023-09,2023,09,1.609438,non_humorous,0,0,0,0,1,140,0,2,1
1697638702292312534,Elevance Health,@elevancehealth,2023-09,2023,09,1.386294,non_humorous,0,0,0,0,1,140,0,3,1
1433794126357712906,Elevance Health,@elevancehealth,2021-09,2021,09,2.639057,non_humorous,0,0,0,0,1,237,0,1,1
1433822094995832835,Elevance Health,@elevancehealth,2021-09,2021,09,2.564949,non_humorous,0,0,0,0,1,282,0,0,1
1700206920227795239,Elevance Health,@elevancehealth,2023-09,2023,09,1.098612,non_humorous,0,0,0,0,1,140,1,1,1
1436336159337041933,Elevance Health,@elevancehealth,2021-09,2021,09,2.484907,non_humorous,0,0,0,0,1,274,0,2,1
1570825423486943234,Elevance Health,@elevancehealth,2022-09,2022,09,1.945910,non_humorous,0,0,0,0,1,295,1,1,1
1570825431003037700,Elevance Health,@elevancehealth,2022-09,2022,09,1.609438,non_humorous,0,0,0,0,1,254,0,1,1
1570825433389666311,Elevance Health,@elevancehealth,2022-09,2022,09,1.386294,non_humorous,0,0,0,0,1,278,0,0,1
1573311681458950149,Elevance Health,@elevancehealth,2022-09,2022,09,1.386294,non_humorous,0,0,0,0,1,230,1,0,1
1573371727115161600,Elevance Health,@elevancehealth,2022-09,2022,09,1.945910,non_humorous,0,0,0,0,1,281,2,1,1
1441403391599513607,Elevance Health,@elevancehealth,2021-09,2021,09,3.258097,non_humorous,0,0,0,0,1,227,1,0,1
1575895070993416193,Elevance Health,@elevancehealth,2022-09,2022,09,0.693147,non_humorous,0,0,0,0,1,139,1,2,1
1575895238291251209,Elevance Health,@elevancehealth,2022-09,2022,09,0.693147,non_humorous,0,0,0,0,1,139,2,2,1
1648053901977894913,Elevance Health,@elevancehealth,2023-04,2023,04,2.079442,non_humorous,0,0,0,0,1,221,2,0,1
1518613637706956803,Elevance Health,@elevancehealth,2022-04,2022,04,1.609438,non_humorous,0,0,0,0,1,222,2,1,1
1518659418342178816,Elevance Health,@elevancehealth,2022-04,2022,04,1.609438,non_humorous,0,0,0,0,1,271,0,3,1
1518734386929274880,Elevance Health,@elevancehealth,2022-04,2022,04,0.693147,non_humorous,0,0,0,0,1,140,0,2,1
1554100145964326915,Elevance Health,@elevancehealth,2022-08,2022,08,2.564949,non_humorous,0,0,0,0,1,213,1,0,1
1554100147902201856,Elevance Health,@elevancehealth,2022-08,2022,08,0.000000,non_humorous,0,0,0,0,1,145,0,0,1
1554148149127700482,Elevance Health,@elevancehealth,2022-08,2022,08,2.302585,non_humorous,0,0,0,0,1,147,2,0,1
1554165307803066371,Elevance Health,@elevancehealth,2022-08,2022,08,1.791759,non_humorous,0,0,0,0,1,162,2,0,1
1554195499057545218,Elevance Health,@elevancehealth,2022-08,2022,08,2.079442,non_humorous,0,0,0,0,1,257,3,0,1
1556672003284910080,Elevance Health,@elevancehealth,2022-08,2022,08,2.639057,non_humorous,0,0,0,0,1,304,2,0,1
1691178019300245506,Elevance Health,@elevancehealth,2023-08,2023,08,2.708050,non_humorous,0,0,0,0,1,245,2,0,1
1559299050867924993,Elevance Health,@elevancehealth,2022-08,2022,08,0.693147,non_humorous,0,0,0,0,1,276,3,0,1
1427258425172496386,Elevance Health,@elevancehealth,2021-08,2021,08,1.386294,non_humorous,0,0,0,0,1,116,0,1,1
1561745498985349120,Elevance Health,@elevancehealth,2022-08,2022,08,0.693147,non_humorous,0,0,0,0,1,278,1,1,1
1561835831593156608,Elevance Health,@elevancehealth,2022-08,2022,08,0.693147,non_humorous,0,0,0,0,1,278,1,1,1
1561835891286593541,Elevance Health,@elevancehealth,2022-08,2022,08,1.945910,non_humorous,0,0,0,0,1,171,2,0,1
1564312158158176257,Elevance Health,@elevancehealth,2022-08,2022,08,1.945910,non_humorous,0,0,0,0,1,274,0,1,1
1599810963515097090,Elevance Health,@elevancehealth,2022-12,2022,12,2.890372,non_humorous,0,0,0,0,1,298,1,0,1
1470503431567724555,Elevance Health,@elevancehealth,2021-12,2021,12,1.098612,non_humorous,0,0,0,0,1,245,1,1,1
1604869375315648516,Elevance Health,@elevancehealth,2022-12,2022,12,2.833213,non_humorous,0,0,0,0,1,185,2,0,1
1473010984088489984,Elevance Health,@elevancehealth,2021-12,2021,12,4.234107,non_humorous,0,0,0,0,1,210,1,2,1
1475512550301315074,Elevance Health,@elevancehealth,2021-12,2021,12,1.791759,non_humorous,0,0,0,0,1,186,1,1,1
1625156898080137216,Elevance Health,@elevancehealth,2023-02,2023,02,1.609438,non_humorous,0,0,0,0,1,140,0,2,1
1625253539432873984,Elevance Health,@elevancehealth,2023-02,2023,02,2.302585,non_humorous,0,0,0,0,1,234,1,2,1
1493322319250534405,Elevance Health,@elevancehealth,2022-02,2022,02,4.430817,non_humorous,0,0,0,0,1,228,0,0,1
1495820886703841280,Elevance Health,@elevancehealth,2022-02,2022,02,2.302585,non_humorous,0,0,0,0,1,303,1,1,1
1630274079100895232,Elevance Health,@elevancehealth,2023-02,2023,02,1.386294,non_humorous,0,0,0,0,1,140,2,1,1
1498344953663012864,Elevance Health,@elevancehealth,2022-02,2022,02,1.791759,non_humorous,0,0,0,0,1,289,0,5,1
1498348051634794503,Elevance Health,@elevancehealth,2022-02,2022,02,0.693147,non_humorous,0,0,0,0,1,140,0,6,1
1498350469340712966,Elevance Health,@elevancehealth,2022-02,2022,02,2.890372,non_humorous,0,0,0,0,1,303,3,0,1
1498376674626392073,Elevance Health,@elevancehealth,2022-02,2022,02,1.386294,non_humorous,0,0,0,0,1,221,3,1,1
1480578687842017285,Elevance Health,@elevancehealth,2022-01,2022,01,2.079442,non_humorous,0,0,0,0,1,259,0,0,1
1483106844558041093,Elevance Health,@elevancehealth,2022-01,2022,01,3.891820,non_humorous,0,0,0,0,1,207,1,0,1
1617644507285135361,Elevance Health,@elevancehealth,2023-01,2023,01,3.135494,non_humorous,0,0,0,0,1,189,1,1,1
1546531530696163329,Elevance Health,@elevancehealth,2022-07,2022,07,2.197225,non_humorous,0,0,0,0,1,304,2,1,1
1549091801734135808,Elevance Health,@elevancehealth,2022-07,2022,07,2.079442,non_humorous,0,0,0,0,1,279,3,0,1
1417215918443155461,Elevance Health,@elevancehealth,2021-07,2021,07,3.433987,non_humorous,0,0,0,0,1,266,0,2,1
1419702638795493376,Elevance Health,@elevancehealth,2021-07,2021,07,2.397895,non_humorous,0,0,0,0,1,289,0,0,1
1419760598032715778,Elevance Health,@elevancehealth,2021-07,2021,07,1.386294,non_humorous,0,0,0,0,1,295,1,1,1
1533891800955506688,Elevance Health,@elevancehealth,2022-06,2022,06,1.945910,non_humorous,0,0,0,0,1,291,1,0,1
1401921389154635793,Elevance Health,@elevancehealth,2021-06,2021,06,4.477337,non_humorous,0,0,0,0,1,224,0,0,1
1402011734366359561,Elevance Health,@elevancehealth,2021-06,2021,06,3.806662,non_humorous,0,0,0,0,1,188,0,0,1
1668347809324490753,Elevance Health,@elevancehealth,2023-06,2023,06,2.197225,non_humorous,0,0,0,0,1,291,4,0,1
1536423186912485381,Elevance Health,@elevancehealth,2022-06,2022,06,2.302585,non_humorous,0,0,0,0,1,277,0,1,1
1404525296716378112,Elevance Health,@elevancehealth,2021-06,2021,06,2.484907,non_humorous,0,0,0,0,1,282,1,2,1
1407000858991026182,Elevance Health,@elevancehealth,2021-06,2021,06,4.543295,non_humorous,0,0,0,0,1,237,0,2,1
1407004799749472256,Elevance Health,@elevancehealth,2021-06,2021,06,1.098612,non_humorous,0,0,0,0,1,140,1,2,1
1407006703778926596,Elevance Health,@elevancehealth,2021-06,2021,06,1.098612,non_humorous,0,0,0,0,1,205,1,4,1
1407035651313254400,Elevance Health,@elevancehealth,2021-06,2021,06,1.609438,non_humorous,0,0,0,0,1,257,1,3,1
1407050536596168714,Elevance Health,@elevancehealth,2021-06,2021,06,0.693147,non_humorous,0,0,0,0,1,140,1,4,1
1407075051321573380,Elevance Health,@elevancehealth,2021-06,2021,06,0.693147,non_humorous,0,0,0,0,1,139,1,4,1
1409551415089893378,Elevance Health,@elevancehealth,2021-06,2021,06,2.564949,non_humorous,0,0,0,0,1,232,0,0,1
1767173880043499640,Elevance Health,@elevancehealth,2024-03,2024,03,3.583519,non_humorous,0,0,0,0,1,294,0,2,1
1503365537358831617,Elevance Health,@elevancehealth,2022-03,2022,03,1.386294,non_humorous,0,0,0,0,1,271,0,7,1
1503372340675203082,Elevance Health,@elevancehealth,2022-03,2022,03,2.079442,non_humorous,0,0,0,0,1,193,0,0,1
1505862021602062341,Elevance Health,@elevancehealth,2022-03,2022,03,1.609438,non_humorous,0,0,0,0,1,195,1,0,1
1391776794034905089,Elevance Health,@elevancehealth,2021-05,2021,05,4.110874,non_humorous,0,0,0,0,1,260,0,0,1
1391780126606626817,Elevance Health,@elevancehealth,2021-05,2021,05,1.791759,non_humorous,0,0,0,0,1,300,1,1,1
1391864873995411465,Elevance Health,@elevancehealth,2021-05,2021,05,2.944439,non_humorous,0,0,0,0,1,217,0,0,1
1658200987985641473,Elevance Health,@elevancehealth,2023-05,2023,05,1.609438,non_humorous,0,0,0,0,1,177,3,0,1
1394408882638835713,Elevance Health,@elevancehealth,2021-05,2021,05,4.454347,non_humorous,0,0,0,0,1,225,0,0,1
1396833363210633222,Elevance Health,@elevancehealth,2021-05,2021,05,1.945910,non_humorous,0,0,0,0,1,255,1,0,1
1396924463166328836,Elevance Health,@elevancehealth,2021-05,2021,05,4.634729,non_humorous,0,0,0,0,1,265,1,2,1
1589754781433823232,Elevance Health,@elevancehealth,2022-11,2022,11,2.484907,non_humorous,0,0,0,0,1,302,3,0,1
1460348139697754117,Elevance Health,@elevancehealth,2021-11,2021,11,1.098612,non_humorous,0,0,0,0,1,157,0,0,1
1462856670850297856,Elevance Health,@elevancehealth,2021-11,2021,11,2.079442,non_humorous,0,0,0,0,1,257,0,0,1
1462863986769154062,Elevance Health,@elevancehealth,2021-11,2021,11,1.791759,non_humorous,0,0,0,0,1,196,1,1,1
1462906773195694084,Elevance Health,@elevancehealth,2021-11,2021,11,2.564949,non_humorous,0,0,0,0,1,243,1,0,1
1465389298518302727,Elevance Health,@elevancehealth,2021-11,2021,11,2.484907,non_humorous,0,0,0,0,1,260,1,1,1
1576920296275279872,Elevance Health,@elevancehealth,2022-10,2022,10,2.708050,non_humorous,0,0,0,0,1,274,1,2,1
1577015240986087425,Elevance Health,@elevancehealth,2022-10,2022,10,2.564949,non_humorous,0,0,0,0,1,194,2,1,1
1447547870970798082,Elevance Health,@elevancehealth,2021-10,2021,10,2.944439,non_humorous,0,0,0,0,1,283,0,1,1
1582038901027639296,Elevance Health,@elevancehealth,2022-10,2022,10,1.945910,non_humorous,0,0,0,0,1,238,1,0,1
1450173047063949321,Elevance Health,@elevancehealth,2021-10,2021,10,2.564949,non_humorous,0,0,0,0,1,255,1,0,1
1452708979633704967,Elevance Health,@elevancehealth,2021-10,2021,10,1.791759,non_humorous,0,0,0,0,1,288,1,0,1
1587097430717251587,Elevance Health,@elevancehealth,2022-10,2022,10,1.609438,non_humorous,0,0,0,0,1,256,1,2,1
1566849152088170496,Elevance Health,@elevancehealth,2022-09,2022,09,2.397895,non_humorous,0,0,0,0,1,213,1,2,1
1701324875103605035,Elevance Health,@elevancehealth,2023-09,2023,09,3.295837,non_humorous,0,0,0,0,1,244,1,1,1
1569325084946341894,Elevance Health,@elevancehealth,2022-09,2022,09,1.791759,non_humorous,0,0,0,0,1,208,2,0,1
1569370453394817026,Elevance Health,@elevancehealth,2022-09,2022,09,2.079442,non_humorous,0,0,0,0,1,228,1,0,1
1571861834784702464,Elevance Health,@elevancehealth,2022-09,2022,09,1.609438,non_humorous,0,0,0,0,1,263,2,0,1
1571922288823484421,Elevance Health,@elevancehealth,2022-09,2022,09,1.609438,non_humorous,0,0,0,0,1,152,3,0,1
1571982637631250437,Elevance Health,@elevancehealth,2022-09,2022,09,1.945910,non_humorous,0,0,0,0,1,280,3,0,1
1439948728538968064,Elevance Health,@elevancehealth,2021-09,2021,09,2.197225,non_humorous,0,0,0,0,1,272,0,2,1
1574383367335845888,Elevance Health,@elevancehealth,2022-09,2022,09,2.197225,non_humorous,0,0,0,0,1,264,2,0,1
1574429073476026369,Elevance Health,@elevancehealth,2022-09,2022,09,1.945910,non_humorous,0,0,0,0,1,283,2,0,1
1574443449511723008,Elevance Health,@elevancehealth,2022-09,2022,09,2.772589,non_humorous,0,0,0,0,1,242,1,2,1
1574459049248264202,Elevance Health,@elevancehealth,2022-09,2022,09,2.079442,non_humorous,0,0,0,0,1,276,1,0,1
1535653089616662529,Elevance Health,@elevancehealth,2022-06,2022,06,1.791759,non_humorous,0,0,0,0,1,299,2,0,1
1406250639949189123,Elevance Health,@elevancehealth,2021-06,2021,06,1.945910,non_humorous,0,0,0,0,1,23,0,0,1
1454583918682910720,Elevance Health,@elevancehealth,2021-10,2021,10,1.791759,non_humorous,0,0,0,0,1,213,0,2,1
1426915532712906755,Elevance Health,@elevancehealth,2021-08,2021,08,1.791759,non_humorous,0,0,0,0,1,99,0,0,1
1406658188506714117,Elevance Health,@elevancehealth,2021-06,2021,06,1.945910,non_humorous,0,0,0,0,1,170,1,1,1
1512133785873227788,Elevance Health,@elevancehealth,2022-04,2022,04,5.192957,non_humorous,0,0,0,0,1,241,1,0,1
1646327865523290114,Elevance Health,@elevancehealth,2023-04,2023,04,3.044522,non_humorous,0,0,0,0,1,163,1,1,1
1514593165025714183,Elevance Health,@elevancehealth,2022-04,2022,04,3.433987,non_humorous,0,0,0,0,1,286,1,4,1
1514648472938500098,Elevance Health,@elevancehealth,2022-04,2022,04,4.905275,non_humorous,0,0,0,0,1,275,3,0,1
1517254843047772160,Elevance Health,@elevancehealth,2022-04,2022,04,2.833213,non_humorous,0,0,0,0,1,175,1,1,1
1519745486344835072,Elevance Health,@elevancehealth,2022-04,2022,04,1.609438,non_humorous,0,0,0,0,1,214,2,1,1
1555233455876759552,Elevance Health,@elevancehealth,2022-08,2022,08,1.609438,non_humorous,0,0,0,0,1,140,2,1,1
1423329200929267712,Elevance Health,@elevancehealth,2021-08,2021,08,3.637586,non_humorous,0,0,0,0,1,267,1,0,1
1557698757961170944,Elevance Health,@elevancehealth,2022-08,2022,08,2.302585,non_humorous,0,0,0,0,1,284,1,0,1
1560235442615771136,Elevance Health,@elevancehealth,2022-08,2022,08,1.945910,non_humorous,0,0,0,0,1,260,2,0,1
1562772198037016577,Elevance Health,@elevancehealth,2022-08,2022,08,1.609438,non_humorous,0,0,0,0,1,194,1,0,1
1562802375580348416,Elevance Health,@elevancehealth,2022-08,2022,08,2.079442,non_humorous,0,0,0,0,1,221,2,0,1
1562847528650829824,Elevance Health,@elevancehealth,2022-08,2022,08,1.945910,non_humorous,0,0,0,0,1,189,3,0,1
1697284706037801234,Elevance Health,@elevancehealth,2023-08,2023,08,2.772589,non_humorous,0,0,0,0,1,295,1,4,1
1466505356759257096,Elevance Health,@elevancehealth,2021-12,2021,12,0.693147,non_humorous,0,0,0,0,1,225,1,0,1
1600903827410092033,Elevance Health,@elevancehealth,2022-12,2022,12,3.044522,non_humorous,0,0,0,0,1,193,1,1,1
1600920894804721664,Elevance Health,@elevancehealth,2022-12,2022,12,1.791759,non_humorous,0,0,0,0,1,144,0,2,1
1623744636740071428,Elevance Health,@elevancehealth,2023-02,2023,02,2.639057,non_humorous,0,0,0,0,1,302,1,1,1
1626189754315284481,Elevance Health,@elevancehealth,2023-02,2023,02,1.098612,non_humorous,0,0,0,0,1,140,0,2,1
1626250490769022979,Elevance Health,@elevancehealth,2023-02,2023,02,2.079442,non_humorous,0,0,0,0,1,299,0,1,1
1494379620308815879,Elevance Health,@elevancehealth,2022-02,2022,02,2.564949,non_humorous,0,0,0,0,1,248,0,0,1
1494405999192690693,Elevance Health,@elevancehealth,2022-02,2022,02,0.693147,non_humorous,0,0,0,0,1,140,0,2,1
1494406197339951113,Elevance Health,@elevancehealth,2022-02,2022,02,1.386294,non_humorous,0,0,0,0,1,140,1,1,1
1496857156368359426,Elevance Health,@elevancehealth,2022-02,2022,02,1.791759,non_humorous,0,0,0,0,1,296,0,1,1
1496945531528126467,Elevance Health,@elevancehealth,2022-02,2022,02,2.995732,non_humorous,0,0,0,0,1,233,1,2,1
1611078572923314188,Elevance Health,@elevancehealth,2023-01,2023,01,2.397895,non_humorous,0,0,0,0,1,151,2,0,1
1481710382708371464,Elevance Health,@elevancehealth,2022-01,2022,01,1.609438,non_humorous,0,0,0,0,1,193,1,0,1
1616212417616248832,Elevance Health,@elevancehealth,2023-01,2023,01,2.833213,non_humorous,0,0,0,0,1,259,1,0,1
1616212419453358082,Elevance Health,@elevancehealth,2023-01,2023,01,1.791759,non_humorous,0,0,0,0,1,227,3,1,1
1410657453180481543,Elevance Health,@elevancehealth,2021-07,2021,07,3.988984,non_humorous,0,0,0,0,1,276,0,2,1
1418255519110733824,Elevance Health,@elevancehealth,2021-07,2021,07,4.025352,non_humorous,0,0,0,0,1,274,0,0,1
1420779903130116106,Elevance Health,@elevancehealth,2021-07,2021,07,2.197225,non_humorous,0,0,0,0,1,230,0,0,1
1420813876304617472,Elevance Health,@elevancehealth,2021-07,2021,07,1.791759,non_humorous,0,0,0,0,1,214,0,2,1
1420841670170533890,Elevance Health,@elevancehealth,2021-07,2021,07,0.693147,non_humorous,0,0,0,0,1,140,0,1,1
1420853386635665409,Elevance Health,@elevancehealth,2021-07,2021,07,3.713572,non_humorous,0,0,0,0,1,278,0,2,1
1400469572621373440,Elevance Health,@elevancehealth,2021-06,2021,06,2.772589,non_humorous,0,0,0,0,1,212,0,0,1
1400572249132896259,Elevance Health,@elevancehealth,2021-06,2021,06,4.753590,non_humorous,0,0,0,0,1,193,0,0,1
1403020381057867782,Elevance Health,@elevancehealth,2021-06,2021,06,4.077537,non_humorous,0,0,0,0,1,261,0,0,1
1403104434540797953,Elevance Health,@elevancehealth,2021-06,2021,06,2.302585,non_humorous,0,0,0,0,1,278,1,0,1
1537510378699210754,Elevance Health,@elevancehealth,2022-06,2022,06,2.079442,non_humorous,0,0,0,0,1,279,3,1,1
1405519090605756421,Elevance Health,@elevancehealth,2021-06,2021,06,1.386294,non_humorous,0,0,0,0,1,303,1,0,1
1405584777982484497,Elevance Health,@elevancehealth,2021-06,2021,06,2.197225,non_humorous,0,0,0,0,1,226,0,0,1
1408167929741447173,Elevance Health,@elevancehealth,2021-06,2021,06,4.394449,non_humorous,0,0,0,0,1,277,0,0,1
1542545654601420802,Elevance Health,@elevancehealth,2022-06,2022,06,2.890372,non_humorous,0,0,0,0,1,238,1,0,1
1542545656627073027,Elevance Health,@elevancehealth,2022-06,2022,06,2.639057,non_humorous,0,0,0,0,1,260,1,0,1
1631323659515117570,Elevance Health,@elevancehealth,2023-03,2023,03,0.693147,non_humorous,0,0,0,0,1,255,2,0,1
1499373310743916548,Elevance Health,@elevancehealth,2022-03,2022,03,1.945910,non_humorous,0,0,0,0,1,140,1,1,1
1501896582236708864,Elevance Health,@elevancehealth,2022-03,2022,03,4.219508,non_humorous,0,0,0,0,1,301,1,0,1
1504489765873270784,Elevance Health,@elevancehealth,2022-03,2022,03,5.252273,non_humorous,0,0,0,0,1,223,3,0,1
1507059645646614532,Elevance Health,@elevancehealth,2022-03,2022,03,4.672829,non_humorous,0,0,0,0,1,190,2,0,1
1522265759682113537,Elevance Health,@elevancehealth,2022-05,2022,05,2.995732,non_humorous,0,0,0,0,1,224,2,1,1
1390340328440303622,Elevance Health,@elevancehealth,2021-05,2021,05,3.931826,non_humorous,0,0,0,0,1,278,1,0,1
1390392925058592771,Elevance Health,@elevancehealth,2021-05,2021,05,5.501258,non_humorous,0,0,0,0,1,266,1,0,1
1392880818654089216,Elevance Health,@elevancehealth,2021-05,2021,05,4.454347,non_humorous,0,0,0,0,1,187,0,0,1
1392932663883878405,Elevance Health,@elevancehealth,2021-05,2021,05,2.944439,non_humorous,0,0,0,0,1,233,0,0,1
1395374500439633920,Elevance Health,@elevancehealth,2021-05,2021,05,3.044522,non_humorous,0,0,0,0,1,260,0,0,1
1395457295673397255,Elevance Health,@elevancehealth,2021-05,2021,05,3.688879,non_humorous,0,0,0,0,1,226,0,0,1
